Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
2009-09-02,I Gotta Feeling,The Black Eyed Peas,1,1,1,11,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-f5s-i-gotta-feeling-es5-180x180.jpg
2009-09-09,I Gotta Feeling,The Black Eyed Peas,1,1,1,12,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-f5s-i-gotta-feeling-es5-180x180.jpg
2009-09-16,I Gotta Feeling,The Black Eyed Peas,1,1,1,13,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-f5s-i-gotta-feeling-es5-180x180.jpg
2009-09-23,I Gotta Feeling,The Black Eyed Peas,1,1,1,14,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-f5s-i-gotta-feeling-es5-180x180.jpg
2009-09-30,I Gotta Feeling,The Black Eyed Peas,1,1,1,15,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-f5s-i-gotta-feeling-es5-180x180.jpg
2009-10-07,I Gotta Feeling,The Black Eyed Peas,1,1,1,16,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-f5s-i-gotta-feeling-es5-180x180.jpg
2009-10-14,Down,Jay Sean Featuring Lil Wayne,1,2,1,14,https://charts-static.billboard.com/img/2008/02/jay-sean-fk9-106x106.jpg
2009-10-21,3,Britney Spears,1,1,1,-,https://charts-static.billboard.com/img/2009/10/britney-spears-s89-180x180.jpg
2009-10-28,Down,Jay Sean Featuring Lil Wayne,1,2,1,16,https://charts-static.billboard.com/img/2008/02/jay-sean-fk9-106x106.jpg
2009-11-04,Fireflies,Owl City,1,7,1,10,https://charts-static.billboard.com/img/2009/08/owl-city-846-fireflies-ofu-180x180.jpg
2009-11-11,Whatcha Say,Jason Derulo,1,2,1,12,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-180x180.jpg
2009-11-18,Fireflies,Owl City,1,2,1,12,https://charts-static.billboard.com/img/2009/08/owl-city-846-fireflies-ofu-180x180.jpg
2009-11-25,Empire State Of Mind,Jay-Z + Alicia Keys,1,2,1,10,https://charts-static.billboard.com/img/1996/03/jay-z-gbw-106x106.jpg
2009-12-02,Empire State Of Mind,Jay-Z + Alicia Keys,1,1,1,11,https://charts-static.billboard.com/img/1996/03/jay-z-gbw-106x106.jpg
2009-12-09,Empire State Of Mind,Jay-Z + Alicia Keys,1,1,1,12,https://charts-static.billboard.com/img/1996/03/jay-z-gbw-106x106.jpg
2009-12-16,Empire State Of Mind,Jay-Z + Alicia Keys,1,1,1,13,https://charts-static.billboard.com/img/1996/03/jay-z-gbw-106x106.jpg
2009-12-23,Empire State Of Mind,Jay-Z + Alicia Keys,1,1,1,14,https://charts-static.billboard.com/img/1996/03/jay-z-gbw-106x106.jpg
2009-12-30,TiK ToK,Ke$ha,1,2,1,11,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-01-06,TiK ToK,Ke$ha,1,1,1,12,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-01-13,TiK ToK,Ke$ha,1,1,1,13,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-01-20,TiK ToK,Ke$ha,1,1,1,14,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-01-27,TiK ToK,Ke$ha,1,1,1,15,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-02-03,TiK ToK,Ke$ha,1,1,1,16,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-02-10,TiK ToK,Ke$ha,1,1,1,17,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-02-17,TiK ToK,Ke$ha,1,1,1,18,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-02-24,TiK ToK,Ke$ha,1,1,1,19,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-03-03,Imma Be,The Black Eyed Peas,1,3,1,12,https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-f5s-180x180.jpg
2010-03-10,Imma Be,The Black Eyed Peas,1,1,1,13,https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-f5s-180x180.jpg
2010-03-17,Break Your Heart,Taio Cruz Featuring Ludacris,1,53,1,2,https://charts-static.billboard.com/img/2010/02/taio-cruz-23u-breakyourheart-vqa-180x180.jpg
2010-03-24,Rude Boy,Rihanna,1,4,1,5,https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg
2010-03-31,Rude Boy,Rihanna,1,1,1,6,https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg
2010-04-07,Rude Boy,Rihanna,1,1,1,7,https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg
2010-04-14,Rude Boy,Rihanna,1,1,1,8,https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg
2010-04-21,Rude Boy,Rihanna,1,1,1,9,https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg
2010-04-28,Nothin' On You,B.o.B Featuring Bruno Mars,1,2,1,12,https://charts-static.billboard.com/img/2010/01/bob-1-t7h-180x180.jpg
2010-05-05,Nothin' On You,B.o.B Featuring Bruno Mars,1,1,1,13,https://charts-static.billboard.com/img/2010/01/bob-1-t7h-180x180.jpg
2010-05-12,OMG,Usher Featuring will.i.am,1,6,1,5,https://charts-static.billboard.com/img/2010/03/usher-9xv-omg-ezf-180x180.jpg
2010-05-19,Not Afraid,Eminem,1,1,1,-,https://charts-static.billboard.com/img/2010/05/eminem-6zg-notafraid-op9-180x180.jpg
2010-05-26,OMG,Usher Featuring will.i.am,1,2,1,7,https://charts-static.billboard.com/img/2010/03/usher-9xv-omg-ezf-180x180.jpg
2010-06-02,OMG,Usher Featuring will.i.am,1,1,1,8,https://charts-static.billboard.com/img/2010/03/usher-9xv-omg-ezf-180x180.jpg
2010-06-09,OMG,Usher Featuring will.i.am,1,1,1,9,https://charts-static.billboard.com/img/2010/03/usher-9xv-omg-ezf-180x180.jpg
2010-06-16,California Gurls,Katy Perry Featuring Snoop Dogg,1,2,1,4,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-06-23,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,1,5,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-06-30,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,1,6,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-07-07,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,1,7,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-07-14,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,1,8,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-07-21,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,1,9,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-07-28,Love The Way You Lie,Eminem Featuring Rihanna,1,2,1,4,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-08-04,Love The Way You Lie,Eminem Featuring Rihanna,1,1,1,5,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-08-11,Love The Way You Lie,Eminem Featuring Rihanna,1,1,1,6,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-08-18,Love The Way You Lie,Eminem Featuring Rihanna,1,1,1,7,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-08-25,Love The Way You Lie,Eminem Featuring Rihanna,1,1,1,8,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-09-01,Love The Way You Lie,Eminem Featuring Rihanna,1,1,1,9,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-09-08,Love The Way You Lie,Eminem Featuring Rihanna,1,1,1,10,https://charts-static.billboard.com/img/2010/06/eminem-6zg-lovethewayyoulie-3ne-180x180.jpg
2010-09-15,Teenage Dream,Katy Perry,1,2,1,7,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-09-22,Teenage Dream,Katy Perry,1,1,1,8,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-09-29,Just The Way You Are,Bruno Mars,1,3,1,9,https://charts-static.billboard.com/img/2010/08/bruno-mars-c75-justthewayyouare-qkk-180x180.jpg
2010-10-06,Just The Way You Are,Bruno Mars,1,1,1,10,https://charts-static.billboard.com/img/2010/08/bruno-mars-c75-justthewayyouare-qkk-180x180.jpg
2010-10-13,Just The Way You Are,Bruno Mars,1,1,1,11,https://charts-static.billboard.com/img/2010/08/bruno-mars-c75-justthewayyouare-qkk-180x180.jpg
2010-10-20,Just The Way You Are,Bruno Mars,1,1,1,12,https://charts-static.billboard.com/img/2010/08/bruno-mars-c75-justthewayyouare-qkk-180x180.jpg
2010-10-27,Like A G6,Far*East Movement Featuring Cataracs & Dev,1,2,1,10,https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-180x180.jpg
2010-11-03,Like A G6,Far*East Movement Featuring Cataracs & Dev,1,1,1,11,https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-180x180.jpg
2010-11-10,We R Who We R,Ke$ha,1,1,1,-,https://charts-static.billboard.com/img/2009/02/kesha-1uk-180x180.jpg
2010-11-17,What's My Name?,Rihanna Featuring Drake,1,60,1,3,https://charts-static.billboard.com/img/2010/10/rihanna-k0p-whatsmynameX-ev6-180x180.jpg
2010-11-24,Like A G6,Far*East Movement Featuring Cataracs & Dev,1,2,1,14,https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-180x180.jpg
2010-12-01,Only Girl (In The World),Rihanna,1,2,1,11,https://charts-static.billboard.com/img/2010/09/rihanna-k0p-onlygirlintheworld-asu-180x180.jpg
2010-12-08,Raise Your Glass,P!nk,1,2,1,8,https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg
2010-12-15,Firework,Katy Perry,1,2,1,7,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-12-22,Firework,Katy Perry,1,1,1,8,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2010-12-29,Firework,Katy Perry,1,1,1,9,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-01-05,Grenade,Bruno Mars,1,2,1,13,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg
2011-01-12,Firework,Katy Perry,1,2,1,11,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-01-19,Grenade,Bruno Mars,1,2,1,15,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg
2011-01-26,Hold It Against Me,Britney Spears,1,1,1,-,https://charts-static.billboard.com/img/2011/01/britney-spears-s89-180x180.jpg
2011-02-02,Grenade,Bruno Mars,1,2,1,17,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg
2011-02-09,Grenade,Bruno Mars,1,1,1,18,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg
2011-02-16,Black And Yellow,Wiz Khalifa,1,4,1,18,https://charts-static.billboard.com/img/2010/10/wiz-khalifa-b1e-180x180.jpg
2011-02-23,Born This Way,Lady Gaga,1,1,1,-,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg
2011-03-02,Born This Way,Lady Gaga,1,1,1,2,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg
2011-03-09,Born This Way,Lady Gaga,1,1,1,3,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg
2011-03-16,Born This Way,Lady Gaga,1,1,1,4,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg
2011-03-23,Born This Way,Lady Gaga,1,1,1,5,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg
2011-03-30,Born This Way,Lady Gaga,1,1,1,6,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg
2011-04-06,E.T.,Katy Perry Featuring Kanye West,1,2,1,7,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-04-13,E.T.,Katy Perry Featuring Kanye West,1,1,1,8,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-04-20,E.T.,Katy Perry Featuring Kanye West,1,1,1,9,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-04-27,S&M,Rihanna Featuring Britney Spears,1,2,1,14,https://charts-static.billboard.com/img/2005/06/rihanna-k0p-180x180.jpg
2011-05-04,E.T.,Katy Perry Featuring Kanye West,1,2,1,11,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-05-11,E.T.,Katy Perry Featuring Kanye West,1,1,1,12,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2011-05-18,Rolling In The Deep,Adele,1,2,1,18,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-05-25,Rolling In The Deep,Adele,1,1,1,19,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-06-01,Rolling In The Deep,Adele,1,1,1,20,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-06-08,Rolling In The Deep,Adele,1,1,1,21,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-06-15,Rolling In The Deep,Adele,1,1,1,22,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-06-22,Rolling In The Deep,Adele,1,1,1,23,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-06-29,Rolling In The Deep,Adele,1,1,1,24,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg
2011-07-06,Give Me Everything,Pitbull Featuring Ne-Yo| Afrojack & Nayer,1,2,1,13,https://charts-static.billboard.com/img/2004/04/pitbull-zjw-180x180.jpg
2011-07-13,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,3,1,15,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg
2011-07-20,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,16,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg
2011-07-27,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,17,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg
2011-08-03,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,18,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg
2011-08-10,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,19,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg
2011-08-17,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,20,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg
2011-08-24,Last Friday Night (T.G.I.F.),Katy Perry,1,2,1,12,https://charts-static.billboard.com/img/2010/09/katy-perry-46r-lastfridaynighttgif-8u2-180x180.jpg
2011-08-31,Last Friday Night (T.G.I.F.),Katy Perry,1,1,1,13,https://charts-static.billboard.com/img/2010/09/katy-perry-46r-lastfridaynighttgif-8u2-180x180.jpg
2011-09-07,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,4,1,10,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg
2011-09-14,Someone Like You,Adele,1,19,1,9,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg
2011-09-21,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,2,1,12,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg
2011-09-28,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,1,13,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg
2011-10-05,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,1,14,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg
2011-10-12,Someone Like You,Adele,1,2,1,13,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg
2011-10-19,Someone Like You,Adele,1,1,1,14,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg
2011-10-26,Someone Like You,Adele,1,1,1,15,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg
2011-11-02,Someone Like You,Adele,1,1,1,16,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg
2011-11-09,We Found Love,Rihanna Featuring Calvin Harris,1,2,1,6,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-11-16,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,7,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-11-23,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,8,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-11-30,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,9,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-12-07,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,10,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-12-14,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,11,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-12-21,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,12,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2011-12-28,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,13,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2012-01-04,Sexy And I Know It,LMFAO,1,2,1,17,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-106x106.jpg
2012-01-11,Sexy And I Know It,LMFAO,1,1,1,18,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-106x106.jpg
2012-01-18,We Found Love,Rihanna Featuring Calvin Harris,1,2,1,16,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2012-01-25,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,17,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg
2012-02-01,Set Fire To The Rain,Adele,1,2,1,21,https://charts-static.billboard.com/img/2011/03/adele-0zg-setfiretotherain-010-180x180.jpg
2012-02-08,Set Fire To The Rain,Adele,1,1,1,22,https://charts-static.billboard.com/img/2011/03/adele-0zg-setfiretotherain-010-180x180.jpg
2012-02-15,Stronger (What Doesn't Kill You),Kelly Clarkson,1,2,1,7,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-w89-180x180.jpg
2012-02-22,Stronger (What Doesn't Kill You),Kelly Clarkson,1,1,1,8,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-w89-180x180.jpg
2012-02-29,Part Of Me,Katy Perry,1,1,1,-,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg
2012-03-07,Stronger (What Doesn't Kill You),Kelly Clarkson,1,4,1,10,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-w89-180x180.jpg
2012-03-14,We Are Young,fun. Featuring Janelle Monae,1,3,1,11,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg
2012-03-21,We Are Young,fun. Featuring Janelle Monae,1,1,1,12,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg
2012-03-28,We Are Young,fun. Featuring Janelle Monae,1,1,1,13,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg
2012-04-04,We Are Young,fun. Featuring Janelle Monae,1,1,1,14,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg
2012-04-11,We Are Young,fun. Featuring Janelle Monae,1,1,1,15,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg
2012-04-18,We Are Young,fun. Featuring Janelle Monae,1,1,1,16,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg
2012-04-25,Somebody That I Used To Know,Gotye Featuring Kimbra,1,2,1,15,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-05-02,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,16,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-05-09,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,17,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-05-16,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,18,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-05-23,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,19,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-05-30,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,20,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-06-06,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,21,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-06-13,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,22,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg
2012-06-20,Call Me Maybe,Carly Rae Jepsen,1,2,1,16,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg
2012-06-27,Call Me Maybe,Carly Rae Jepsen,1,1,1,17,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg
2012-07-04,Call Me Maybe,Carly Rae Jepsen,1,1,1,18,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg
