uri,danceability,energy,key,key,loudness,loudness,mode,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,loudness,tempo,tempo,tempo_confidence,time_signature,time_signature,time_signature_confidence,key,key,key_confidence,mode,mode,mode_confidence
spotify:track:4xUqqie4bBKufHtlMuZS3k,0.433,0.0748,0,0,-19.351,-19.351,1,1,0.049,0.92,0.0010400000000000001,0.105,0.193,73.093,73.093,audio_features,4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/tracks/4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/audio-analysis/4xUqqie4bBKufHtlMuZS3k,186667,3,3,4116000,186.66667,22050,1,0.23773,177.16245,-19.351,-19.351,73.093,73.093,0.0,3,3,0.906,0,0,0.631,1,1,0.484
spotify:track:5Ik1BD4gKzxofvNgSRQbCF,0.211,0.233,4,4,-10.208,-10.208,1,1,0.0291,0.907,0.919,0.279,0.23900000000000002,71.351,71.719,audio_features,5Ik1BD4gKzxofvNgSRQbCF,https://api.spotify.com/v1/tracks/5Ik1BD4gKzxofvNgSRQbCF,https://api.spotify.com/v1/audio-analysis/5Ik1BD4gKzxofvNgSRQbCF,195227,4,4,4304748,195.22667,22050,1,0.50789,187.75075,-10.208,-10.208,71.351,71.719,0.134,4,4,0.98,4,4,0.928,1,1,0.562
spotify:track:4QMvxtZGcmvwWtmmoiRs5B,0.513,0.379,0,0,-9.679,-9.679,1,1,0.031400000000000004,0.686,2.6200000000000003e-05,0.417,0.509,135.756,135.756,audio_features,4QMvxtZGcmvwWtmmoiRs5B,https://api.spotify.com/v1/tracks/4QMvxtZGcmvwWtmmoiRs5B,https://api.spotify.com/v1/audio-analysis/4QMvxtZGcmvwWtmmoiRs5B,160320,4,4,3535056,160.32,22050,1,0.11914,155.3531,-9.679,-9.679,135.756,135.756,0.377,4,4,1.0,0,0,0.707,1,1,0.586
spotify:track:10VtM4vN0l9y4r0YTjVYaA,0.481,0.7000000000000001,7,7,-6.85,-6.85,1,1,0.0287,0.836,0.892,0.28300000000000003,0.9400000000000001,81.763,81.763,audio_features,10VtM4vN0l9y4r0YTjVYaA,https://api.spotify.com/v1/tracks/10VtM4vN0l9y4r0YTjVYaA,https://api.spotify.com/v1/audio-analysis/10VtM4vN0l9y4r0YTjVYaA,135533,4,4,2988510,135.53333,22050,1,0.20299,131.33788,-6.85,-6.85,81.763,81.763,0.538,4,4,1.0,7,7,0.465,1,1,0.588
spotify:track:45gAw2xmDx9DZAnoiJK723,0.509,0.7020000000000001,3,3,-5.695,-5.695,1,1,0.0514,0.526,0.0,0.124,0.9470000000000001,154.571,154.571,audio_features,45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/tracks/45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/audio-analysis/45gAw2xmDx9DZAnoiJK723,148733,4,4,3279570,148.73334,22050,1,0.39415,138.76245,-5.695,-5.695,154.571,154.571,0.159,4,4,1.0,3,3,0.612,1,1,0.588
spotify:track:366wRPrx2airjcCRkxgoS2,0.38,0.638,3,3,-9.647,-9.647,0,0,0.0504,0.75,0.0,0.258,0.749,79.125,79.125,audio_features,366wRPrx2airjcCRkxgoS2,https://api.spotify.com/v1/tracks/366wRPrx2airjcCRkxgoS2,https://api.spotify.com/v1/audio-analysis/366wRPrx2airjcCRkxgoS2,114200,4,4,2518110,114.2,22050,1,0.26549,102.04009,-9.647,-9.647,79.125,79.125,0.225,4,4,0.807,3,3,0.456,0,0,0.325
spotify:track:0pnfT3OLqlnIvO0uMYgCfM,0.617,0.444,7,7,-10.133,-10.133,1,1,0.0371,0.6980000000000001,0.0,0.0999,0.913,127.699,127.699,audio_features,0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM,133453,4,4,2942646,133.45332,22050,1,0.0,133.45334,-10.133,-10.133,127.699,127.699,0.538,4,4,1.0,7,7,0.589,1,1,0.387
spotify:track:45Szkclj1lt4ubm7RFK68t,0.594,0.533,10,10,-7.993,-7.993,0,0,0.0438,0.153,1.4900000000000001e-05,0.17200000000000001,0.729,78.552,78.552,audio_features,45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4,4,3027612,137.30667,22050,1,0.43637,130.57161,-7.993,-7.993,78.552,78.552,0.078,4,4,1.0,10,10,0.43,0,0,0.406
spotify:track:7qEwxMKJu8EsjvOoxMJoTT,0.811,0.528,3,3,-9.721,-9.721,1,1,0.0332,0.784,1.58e-05,0.14100000000000001,0.9420000000000001,130.191,130.191,audio_features,7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/tracks/7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/audio-analysis/7qEwxMKJu8EsjvOoxMJoTT,151160,4,4,3333078,151.16,22050,1,0.52544,146.79076,-9.721,-9.721,130.191,130.191,0.378,4,4,1.0,3,3,0.064,1,1,0.338
spotify:track:1sM0yZDxUhPQhkDh2CLd6l,0.723,0.44,2,2,-10.536,-10.536,1,1,0.031900000000000005,0.667,0.0,0.128,0.843,123.217,123.217,audio_features,1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l,143200,4,4,3157560,143.2,22050,1,0.16254,138.3735,-10.536,-10.536,123.217,123.217,0.757,4,4,0.96,2,2,0.376,1,1,0.482
spotify:track:6sbj89WozjblBMa5u41orw,0.5720000000000001,0.392,9,9,-10.555,-10.555,1,1,0.0325,0.778,0.000435,0.15,0.381,128.255,128.255,audio_features,6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3,3,2911482,132.04,22050,1,0.18145,127.23374,-10.555,-10.555,128.255,128.255,0.504,3,3,1.0,9,9,0.83,1,1,0.604
spotify:track:2TEdI0KNrYHo4UPhrt0ais,0.767,0.269,3,3,-14.983,-14.983,1,1,0.0333,0.774,0.0,0.08750000000000001,0.534,129.921,129.921,audio_features,2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/tracks/2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/audio-analysis/2TEdI0KNrYHo4UPhrt0ais,157267,4,4,3467730,157.26666,22050,1,0.40063,149.43782,-14.983,-14.983,129.921,129.921,0.69,4,4,1.0,3,3,0.185,1,1,0.242
spotify:track:5mOECh8BAECe5HEHzJUvpd,0.455,0.8190000000000001,0,0,-9.322,-9.322,0,0,0.184,0.925,0.0441,0.84,0.902,163.686,163.686,audio_features,5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/tracks/5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/audio-analysis/5mOECh8BAECe5HEHzJUvpd,150400,4,4,3316320,150.4,22050,1,0.0,144.27138,-9.322,-9.322,163.686,163.686,0.067,4,4,0.837,0,0,0.451,0,0,0.45
spotify:track:79s3pSe1u6ggQBEwVPm58Z,0.5690000000000001,0.722,0,0,-8.914,-8.914,1,1,0.0393,0.225,0.0,0.108,0.965,142.736,142.736,audio_features,79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/audio-analysis/79s3pSe1u6ggQBEwVPm58Z,159640,4,4,3520062,159.64,22050,1,0.53374,147.77179,-8.914,-8.914,142.736,142.736,0.352,4,4,1.0,0,0,0.745,1,1,0.673
spotify:track:2ELAMT68a78OGwhCgj9Kai,0.844,0.462,1,1,-9.855,-9.855,1,1,0.052500000000000005,0.713,0.0234,0.106,0.9470000000000001,84.913,84.913,audio_features,2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/tracks/2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/audio-analysis/2ELAMT68a78OGwhCgj9Kai,118427,4,4,2611308,118.42667,22050,1,0.33628,115.52508,-9.855,-9.855,84.913,84.913,0.0,4,4,1.0,1,1,0.647,1,1,0.603
spotify:track:25TcXSVruQ3Oox1RyqRCFf,0.525,0.121,0,0,-19.451,-19.451,1,1,0.029,0.859,5.98e-06,0.191,0.631,107.408,107.408,audio_features,25TcXSVruQ3Oox1RyqRCFf,https://api.spotify.com/v1/tracks/25TcXSVruQ3Oox1RyqRCFf,https://api.spotify.com/v1/audio-analysis/25TcXSVruQ3Oox1RyqRCFf,165559,4,4,3650586,165.55946,22050,1,0.40413,159.70103,-19.451,-19.451,107.408,107.408,0.445,4,4,0.857,0,0,0.856,1,1,0.738
spotify:track:06JokgprGDKrtZ1eP6z2CQ,0.487,0.441,1,1,-11.297,-11.297,1,1,0.0722,0.761,0.0,0.15,0.604,82.707,82.707,audio_features,06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/tracks/06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/audio-analysis/06JokgprGDKrtZ1eP6z2CQ,149800,4,4,3303090,149.8,22050,1,0.36322,141.68236,-11.297,-11.297,82.707,82.707,0.281,4,4,0.758,1,1,0.276,1,1,0.58
spotify:track:5dUMh0ugelpKfoFp3qChuK,0.598,0.5710000000000001,8,8,-12.616,-12.616,0,0,0.139,0.704,0.0,0.513,0.962,173.141,173.141,audio_features,5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/tracks/5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/audio-analysis/5dUMh0ugelpKfoFp3qChuK,119880,4,4,2643354,119.88,22050,1,0.26653,107.69995,-12.616,-12.616,173.141,173.141,0.393,4,4,1.0,8,8,0.479,0,0,0.472
spotify:track:1DndHckdH9m5rp6gYP086b,0.364,0.607,2,2,-9.791,-9.791,1,1,0.125,0.451,0.0,0.251,0.598,79.987,79.987,audio_features,1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4,4,3783780,171.6,22050,1,0.4863,161.54703,-9.791,-9.791,79.987,79.987,0.256,4,4,1.0,2,2,0.393,1,1,0.489
spotify:track:61uAY9xdzYiIbYJ07XvKso,0.516,0.457,8,8,-12.609,-12.609,1,1,0.184,0.596,0.0,0.106,0.455,173.934,173.934,audio_features,61uAY9xdzYiIbYJ07XvKso,https://api.spotify.com/v1/tracks/61uAY9xdzYiIbYJ07XvKso,https://api.spotify.com/v1/audio-analysis/61uAY9xdzYiIbYJ07XvKso,182560,4,4,4025448,182.56,22050,1,0.33578,174.3238,-12.609,-12.609,173.934,173.934,0.181,4,4,0.986,8,8,0.324,1,1,0.429
spotify:track:6jX5mso4x00c1EiNMrTU9U,0.785,0.776,2,2,-5.259,-5.259,1,1,0.031200000000000002,0.729,0.0,0.181,0.967,121.505,121.505,audio_features,6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/tracks/6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/audio-analysis/6jX5mso4x00c1EiNMrTU9U,148040,4,4,3264282,148.04,22050,1,0.23728,141.78104,-5.259,-5.259,121.505,121.505,0.788,4,4,1.0,2,2,0.462,1,1,0.471
spotify:track:2F4FNcz68howQWD4zaGJSi,0.321,0.47400000000000003,5,5,-9.383,-9.383,1,1,0.034800000000000005,0.743,0.0,0.20400000000000001,0.804,121.199,121.199,audio_features,2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/audio-analysis/2F4FNcz68howQWD4zaGJSi,162093,4,4,3574158,162.09332,22050,1,2.63546,156.06712,-9.383,-9.383,121.199,121.199,0.371,4,4,0.993,5,5,0.812,1,1,0.703
spotify:track:227euiIPZryCQGJsYNuwW3,0.366,0.8140000000000001,0,0,-8.425,-8.425,1,1,0.06280000000000001,0.687,1.51e-06,0.40800000000000003,0.964,198.24,198.24,audio_features,227euiIPZryCQGJsYNuwW3,https://api.spotify.com/v1/tracks/227euiIPZryCQGJsYNuwW3,https://api.spotify.com/v1/audio-analysis/227euiIPZryCQGJsYNuwW3,121880,4,4,2687454,121.88,22050,1,0.10576,114.59628,-8.425,-8.425,198.24,198.24,0.728,4,4,1.0,0,0,0.869,1,1,0.649
spotify:track:6Hy22YDN9HJMRlJP1LwnJy,0.422,0.28,5,5,-11.277,-11.277,1,1,0.036500000000000005,0.8240000000000001,0.0,0.297,0.496,100.839,100.839,audio_features,6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/tracks/6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/audio-analysis/6Hy22YDN9HJMRlJP1LwnJy,147841,4,4,3259897,147.84113,22050,1,0.34245,137.67693,-11.277,-11.277,100.839,100.839,0.15,4,4,1.0,5,5,0.267,1,1,0.409
spotify:track:0obIo2GEab6qqms6t3JaMY,0.515,0.623,9,9,-5.5969999999999995,-5.597,1,1,0.036000000000000004,0.359,0.0,0.274,0.643,64.253,64.253,audio_features,0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/tracks/0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/audio-analysis/0obIo2GEab6qqms6t3JaMY,143627,4,4,3166976,143.62703,22050,1,0.36077,134.48997,-5.5969999999999995,-5.597,64.253,64.253,0.047,4,4,0.965,9,9,0.309,1,1,0.383
spotify:track:2fAB9BufYdc9AJLE6BusXP,0.4,0.419,8,8,-7.268,-7.268,1,1,0.032100000000000004,0.856,0.0,0.269,0.219,73.711,73.711,audio_features,2fAB9BufYdc9AJLE6BusXP,https://api.spotify.com/v1/tracks/2fAB9BufYdc9AJLE6BusXP,https://api.spotify.com/v1/audio-analysis/2fAB9BufYdc9AJLE6BusXP,186160,4,4,4104828,186.16,22050,1,0.39959,172.28625,-7.268,-7.268,73.711,73.711,0.166,4,4,0.538,8,8,0.368,1,1,0.394
spotify:track:6XEW0P64pYXfD06e4oLcWz,0.369,0.385,0,0,-9.132,-9.132,1,1,0.028200000000000003,0.872,0.0,0.279,0.735,108.025,108.025,audio_features,6XEW0P64pYXfD06e4oLcWz,https://api.spotify.com/v1/tracks/6XEW0P64pYXfD06e4oLcWz,https://api.spotify.com/v1/audio-analysis/6XEW0P64pYXfD06e4oLcWz,139320,4,4,3072006,139.32,22050,1,0.51655,130.73415,-9.132,-9.132,108.025,108.025,0.335,4,4,0.772,0,0,0.343,1,1,0.527
spotify:track:19gotedXtqeE8dWju6WURW,0.618,0.467,2,2,-13.166,-13.166,1,1,0.033600000000000005,0.56,1.0500000000000001e-05,0.5,0.904,121.646,121.646,audio_features,19gotedXtqeE8dWju6WURW,https://api.spotify.com/v1/tracks/19gotedXtqeE8dWju6WURW,https://api.spotify.com/v1/audio-analysis/19gotedXtqeE8dWju6WURW,145080,4,4,3199014,145.08,22050,1,0.18132,136.08054,-13.166,-13.166,121.646,121.646,0.752,4,4,1.0,2,2,0.326,1,1,0.418
spotify:track:7xt1KHm7ToHgfOaNhvONRR,0.5760000000000001,0.23800000000000002,10,10,-13.354,-13.354,1,1,0.025900000000000003,0.755,0.00026000000000000003,0.294,0.581,97.587,97.587,audio_features,7xt1KHm7ToHgfOaNhvONRR,https://api.spotify.com/v1/tracks/7xt1KHm7ToHgfOaNhvONRR,https://api.spotify.com/v1/audio-analysis/7xt1KHm7ToHgfOaNhvONRR,162027,4,4,3572688,162.02667,22050,1,0.1161,156.42122,-13.354,-13.354,97.587,97.587,0.688,4,4,1.0,10,10,0.708,1,1,0.785
spotify:track:1UUqBCegaEWTuaYdwc7QQx,0.265,0.379,10,10,-11.017,-11.017,1,1,0.031200000000000002,0.293,0.808,0.20700000000000002,0.322,72.89,72.89,audio_features,1UUqBCegaEWTuaYdwc7QQx,https://api.spotify.com/v1/tracks/1UUqBCegaEWTuaYdwc7QQx,https://api.spotify.com/v1/audio-analysis/1UUqBCegaEWTuaYdwc7QQx,198333,4,4,4373250,198.33333,22050,1,1.02172,193.53831,-11.017,-11.017,72.89,72.89,0.006,4,4,0.625,10,10,0.532,1,1,0.465
spotify:track:2b8cQfktOXRqaeAXSB4zaP,0.17,0.134,5,5,-22.538,-13.108,1,1,0.0367,0.73,0.0,0.34900000000000003,0.372,79.558,79.466,audio_features,2b8cQfktOXRqaeAXSB4zaP,https://api.spotify.com/v1/tracks/2b8cQfktOXRqaeAXSB4zaP,https://api.spotify.com/v1/audio-analysis/2b8cQfktOXRqaeAXSB4zaP,253616,4,4,5647740,256.13333,22050,1,0.27723,249.44617,-22.538,-13.108,79.558,79.466,0.422,4,4,0.752,5,5,0.912,1,1,0.753
spotify:track:00vH2PsEQTGRyJYhyIyDbr,0.47100000000000003,0.458,0,0,-10.122,-10.122,1,1,0.0285,0.7020000000000001,0.552,0.326,0.528,94.183,94.183,audio_features,00vH2PsEQTGRyJYhyIyDbr,https://api.spotify.com/v1/tracks/00vH2PsEQTGRyJYhyIyDbr,https://api.spotify.com/v1/audio-analysis/00vH2PsEQTGRyJYhyIyDbr,116733,4,4,2573970,116.73333,22050,1,0.24844,110.7824,-10.122,-10.122,94.183,94.183,0.541,4,4,1.0,0,0,0.44,1,1,0.518
spotify:track:5zw4SajQ2IKvjnSWXOSDrh,0.499,0.145,5,5,-14.145,-14.145,1,1,0.031900000000000005,0.756,0.0,0.35000000000000003,0.48,101.949,101.949,audio_features,5zw4SajQ2IKvjnSWXOSDrh,https://api.spotify.com/v1/tracks/5zw4SajQ2IKvjnSWXOSDrh,https://api.spotify.com/v1/audio-analysis/5zw4SajQ2IKvjnSWXOSDrh,158407,4,4,3492864,158.40652,22050,1,0.31351,154.43011,-14.145,-14.145,101.949,101.949,0.433,4,4,0.545,5,5,0.564,1,1,0.57
spotify:track:2x6pbpjVGjiWCcH89IK8AX,0.743,0.799,8,8,-5.466,-5.466,0,0,0.0375,0.6990000000000001,0.0,0.0635,0.965,116.112,116.112,audio_features,2x6pbpjVGjiWCcH89IK8AX,https://api.spotify.com/v1/tracks/2x6pbpjVGjiWCcH89IK8AX,https://api.spotify.com/v1/audio-analysis/2x6pbpjVGjiWCcH89IK8AX,139200,4,4,3069360,139.2,22050,1,0.36798,130.28717,-5.466,-5.466,116.112,116.112,0.85,4,4,1.0,8,8,0.426,0,0,0.531
spotify:track:5xzdDMhFYiuUONB0Mha9VS,0.629,0.782,3,3,-9.595,-9.595,1,1,0.0574,0.709,0.021500000000000002,0.304,0.736,128.973,128.973,audio_features,5xzdDMhFYiuUONB0Mha9VS,https://api.spotify.com/v1/tracks/5xzdDMhFYiuUONB0Mha9VS,https://api.spotify.com/v1/audio-analysis/5xzdDMhFYiuUONB0Mha9VS,139120,4,4,3067596,139.12,22050,1,0.0,129.14359,-9.595,-9.595,128.973,128.973,0.62,4,4,1.0,3,3,0.519,1,1,0.524
spotify:track:5Mzu8smN6fRBCaUaTytD1W,0.422,0.5750000000000001,4,4,-8.993,-8.993,1,1,0.107,0.275,0.0,0.062,0.47500000000000003,135.63,135.63,audio_features,5Mzu8smN6fRBCaUaTytD1W,https://api.spotify.com/v1/tracks/5Mzu8smN6fRBCaUaTytD1W,https://api.spotify.com/v1/audio-analysis/5Mzu8smN6fRBCaUaTytD1W,127067,4,4,2801820,127.06667,22050,1,1.01646,117.55683,-8.993,-8.993,135.63,135.63,0.487,4,4,1.0,4,4,0.759,1,1,0.678
spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,0.7010000000000001,0.47100000000000003,0,0,-8.072,-8.072,1,1,0.042100000000000005,0.647,0.0,0.125,0.6900000000000001,117.564,117.564,audio_features,7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/tracks/7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/audio-analysis/7sqK6f8dHVx3Q1GjFrVyGl,152160,4,4,3355128,152.16,22050,1,0.0,147.05197,-8.072,-8.072,117.564,117.564,0.906,4,4,1.0,0,0,0.107,1,1,0.279
spotify:track:0xxZY5C9xxij3D1HkzbnfC,0.541,0.504,11,11,-14.191,-14.191,0,0,0.457,0.375,0.0,0.421,0.707,68.482,68.482,audio_features,0xxZY5C9xxij3D1HkzbnfC,https://api.spotify.com/v1/tracks/0xxZY5C9xxij3D1HkzbnfC,https://api.spotify.com/v1/audio-analysis/0xxZY5C9xxij3D1HkzbnfC,192040,4,4,4234482,192.04,22050,1,0.59537,186.90903,-14.191,-14.191,68.482,68.482,0.261,4,4,1.0,11,11,0.348,0,0,0.339
spotify:track:0mG8Hety4RELeo6p808fcy,0.712,0.757,6,6,-6.449,-6.449,1,1,0.0572,0.63,1.6299999999999999e-06,0.529,0.866,117.367,117.367,audio_features,0mG8Hety4RELeo6p808fcy,https://api.spotify.com/v1/tracks/0mG8Hety4RELeo6p808fcy,https://api.spotify.com/v1/audio-analysis/0mG8Hety4RELeo6p808fcy,150605,4,4,3320832,150.60463,22050,1,0.15088,141.34567,-6.449,-6.449,117.367,117.367,0.632,4,4,1.0,6,6,0.583,1,1,0.456
spotify:track:00meczE1jpLTX0BBzIGrAR,0.764,0.84,2,2,-5.023,-5.023,1,1,0.06720000000000001,0.393,8.64e-06,0.06860000000000001,0.843,130.276,130.276,audio_features,00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/tracks/00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/audio-analysis/00meczE1jpLTX0BBzIGrAR,148013,4,4,3263688,148.01306,22050,1,2.96054,140.65488,-5.023,-5.023,130.276,130.276,0.461,4,4,1.0,2,2,0.337,1,1,0.515
spotify:track:5e7Iydav7OtvZft8sB2pW7,0.327,0.91,9,9,-3.834,-3.834,1,1,0.0463,0.00237,0.838,0.34400000000000003,0.786,145.291,145.291,audio_features,5e7Iydav7OtvZft8sB2pW7,https://api.spotify.com/v1/tracks/5e7Iydav7OtvZft8sB2pW7,https://api.spotify.com/v1/audio-analysis/5e7Iydav7OtvZft8sB2pW7,197253,4,4,4349436,197.25333,22050,1,2.47293,186.35754,-3.834,-3.834,145.291,145.291,0.359,4,4,1.0,9,9,0.139,1,1,0.384
spotify:track:0xx4lbu88MyZRjq8f45B0e,0.40800000000000003,0.294,0,0,-14.149,-14.149,1,1,0.0317,0.491,0.0,0.225,0.5710000000000001,108.639,108.639,audio_features,0xx4lbu88MyZRjq8f45B0e,https://api.spotify.com/v1/tracks/0xx4lbu88MyZRjq8f45B0e,https://api.spotify.com/v1/audio-analysis/0xx4lbu88MyZRjq8f45B0e,132093,4,4,2912658,132.09332,22050,1,0.31923,126.46748,-14.149,-14.149,108.639,108.639,0.234,4,4,0.859,0,0,0.583,1,1,0.474
spotify:track:4WhT2YADjcU58IUgroWZQZ,0.681,0.66,3,3,-10.426,-10.426,1,1,0.031900000000000005,0.791,0.0364,0.0669,0.965,130.019,130.019,audio_features,4WhT2YADjcU58IUgroWZQZ,https://api.spotify.com/v1/tracks/4WhT2YADjcU58IUgroWZQZ,https://api.spotify.com/v1/audio-analysis/4WhT2YADjcU58IUgroWZQZ,157267,4,4,3467730,157.26666,22050,1,1.00662,150.51755,-10.426,-10.426,130.019,130.019,0.818,4,4,0.988,3,3,0.98,1,1,0.632
spotify:track:3kl9waNDdEv2BqDJBu9fuw,0.432,0.28300000000000003,7,7,-11.691,-11.691,1,1,0.031,0.84,0.155,0.199,0.31,110.33,110.33,audio_features,3kl9waNDdEv2BqDJBu9fuw,https://api.spotify.com/v1/tracks/3kl9waNDdEv2BqDJBu9fuw,https://api.spotify.com/v1/audio-analysis/3kl9waNDdEv2BqDJBu9fuw,146945,3,3,3240128,146.94458,22050,1,0.0,143.0059,-11.691,-11.691,110.33,110.33,0.187,3,3,1.0,7,7,0.536,1,1,0.591
spotify:track:4C76SOnBa9eQDwOwe11hPz,0.681,0.64,3,3,-10.364,-10.364,1,1,0.0346,0.605,0.0,0.0641,0.966,117.884,117.884,audio_features,4C76SOnBa9eQDwOwe11hPz,https://api.spotify.com/v1/tracks/4C76SOnBa9eQDwOwe11hPz,https://api.spotify.com/v1/audio-analysis/4C76SOnBa9eQDwOwe11hPz,137933,4,4,3041430,137.93333,22050,1,0.62798,128.08707,-10.364,-10.364,117.884,117.884,0.569,4,4,1.0,3,3,0.367,1,1,0.545
spotify:track:3ngYXFSYtF5mHguNCA3JZ0,0.538,0.625,8,8,-7.7219999999999995,-7.722,1,1,0.045,0.708,0.000126,0.128,0.718,92.422,92.422,audio_features,3ngYXFSYtF5mHguNCA3JZ0,https://api.spotify.com/v1/tracks/3ngYXFSYtF5mHguNCA3JZ0,https://api.spotify.com/v1/audio-analysis/3ngYXFSYtF5mHguNCA3JZ0,154707,4,4,3411282,154.70667,22050,1,0.71873,146.49469,-7.7219999999999995,-7.722,92.422,92.422,0.442,4,4,0.617,8,8,0.281,1,1,0.501
spotify:track:2Bs1Lw9LX8hBm70t1iGdlh,0.558,0.633,7,7,-3.265,-3.265,1,1,0.0329,0.487,0.0,0.129,0.871,72.494,72.494,audio_features,2Bs1Lw9LX8hBm70t1iGdlh,https://api.spotify.com/v1/tracks/2Bs1Lw9LX8hBm70t1iGdlh,https://api.spotify.com/v1/audio-analysis/2Bs1Lw9LX8hBm70t1iGdlh,112520,4,4,2481066,112.52,22050,1,0.1741,105.73206,-3.265,-3.265,72.494,72.494,0.048,4,4,1.0,7,7,0.924,1,1,0.727
spotify:track:7dFKoNC2k5qgbXrbcMCHQ0,0.633,0.562,0,0,-7.178,-7.178,1,1,0.0347,0.521,0.0,0.0956,0.799,125.108,125.108,audio_features,7dFKoNC2k5qgbXrbcMCHQ0,https://api.spotify.com/v1/tracks/7dFKoNC2k5qgbXrbcMCHQ0,https://api.spotify.com/v1/audio-analysis/7dFKoNC2k5qgbXrbcMCHQ0,147400,4,4,3250170,147.4,22050,1,0.34277,138.65215,-7.178,-7.178,125.108,125.108,0.393,4,4,1.0,0,0,0.457,1,1,0.461
spotify:track:7D97JnBT73FWUh9KmRvP9M,0.673,0.866,10,10,-8.34,-8.34,1,1,0.0391,0.6950000000000001,0.00023099999999999998,0.328,0.839,93.224,93.224,audio_features,7D97JnBT73FWUh9KmRvP9M,https://api.spotify.com/v1/tracks/7D97JnBT73FWUh9KmRvP9M,https://api.spotify.com/v1/audio-analysis/7D97JnBT73FWUh9KmRvP9M,143000,4,4,3153150,143.0,22050,1,2.24653,133.27094,-8.34,-8.34,93.224,93.224,0.395,4,4,0.812,10,10,0.596,1,1,0.229
spotify:track:1Pq47iFLC5U7j8xeNiNcuS,0.6920000000000001,0.501,9,9,-11.708,-11.708,1,1,0.0625,0.368,0.0,0.0393,0.961,128.388,128.388,audio_features,1Pq47iFLC5U7j8xeNiNcuS,https://api.spotify.com/v1/tracks/1Pq47iFLC5U7j8xeNiNcuS,https://api.spotify.com/v1/audio-analysis/1Pq47iFLC5U7j8xeNiNcuS,140000,4,4,3087000,140.0,22050,1,0.1976,130.96054,-11.708,-11.708,128.388,128.388,0.785,4,4,1.0,9,9,0.419,1,1,0.628
