Track URI,Song,Artist URI(s),Artist,Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights,Date,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-08-19,1,1,1,6,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-08-26,1,1,1,7,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-09-02,1,1,1,8,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-09-09,1,1,1,9,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-09-16,1,1,1,10,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-09-23,1,1,1,11,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-09-30,1,1,1,12,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-10-07,1,1,1,13,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-10-14,1,1,1,14,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-10-21,1,1,1,15,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-10-28,1,1,1,16,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,spotify:album:3jknvlUSe6D9Oyn2E3JBLO,Cooleyhighharmony (Bonus Tracks Version),spotify:artist:6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1991-04-30,https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9,1,17,351466,https://p.scdn.co/mp3-preview/1a5089879c5a24a8c53d85e61d058c4f97a73b43?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USMO19200465,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,,UNI/MOTOWN,"C © 2011 Motown Records, a Division of UMG Recordings, Inc., P This Compilation ℗ 2011 Motown Records, a Division of UMG Recordings, Inc.",1992-11-04,1,1,1,17,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
spotify:track:4QMvxtZGcmvwWtmmoiRs5B,Will You Love Me Tomorrow,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,spotify:album:13MaoinwLDJqTHPMEr0efZ,Will You Still Love Me Tomorrow,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,2005,https://i.scdn.co/image/ab67616d0000b273181a4d84af4657a577c64799,1,1,160320,https://p.scdn.co/mp3-preview/9d453033b0eec2e9ecd5a396e85d4d4353b53f36?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,USACU0500004,spotify:user:bradnumber1,2022-06-30T00:56:21Z,"classic girl group,doo-wop,motown,rock-and-roll,soul",0.513,0.379,0.0,-9.679,1.0,0.0314,0.686,2.62e-05,0.417,0.509,135.756,4.0,,Gusto Records,"C 2005 Gusto Records Inc, P 2005 Gusto Records Inc",1961-01-25,1,4,1,11,https://charts-static.billboard.com/img/1960/11/the-shirelles-mpw-155x155.jpg
spotify:track:4QMvxtZGcmvwWtmmoiRs5B,Will You Love Me Tomorrow,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,spotify:album:13MaoinwLDJqTHPMEr0efZ,Will You Still Love Me Tomorrow,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,2005,https://i.scdn.co/image/ab67616d0000b273181a4d84af4657a577c64799,1,1,160320,https://p.scdn.co/mp3-preview/9d453033b0eec2e9ecd5a396e85d4d4353b53f36?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,USACU0500004,spotify:user:bradnumber1,2022-06-30T00:56:21Z,"classic girl group,doo-wop,motown,rock-and-roll,soul",0.513,0.379,0.0,-9.679,1.0,0.0314,0.686,2.62e-05,0.417,0.509,135.756,4.0,,Gusto Records,"C 2005 Gusto Records Inc, P 2005 Gusto Records Inc",1961-02-01,1,1,1,12,https://charts-static.billboard.com/img/1960/11/the-shirelles-mpw-155x155.jpg
spotify:track:1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),spotify:artist:3Z1tibPKhUYWCno0IYicCN,John Parr,spotify:album:70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,1985-01-01,https://i.scdn.co/image/ab67616d0000b273c500e7ab2ab870a9fed56e8f,1,1,251800,https://p.scdn.co/mp3-preview/2e2d59d430aede5a672a82a0c884a2ca3d9f3203?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,USAT20105874,spotify:user:bradnumber1,2021-08-08T09:26:31Z,new wave pop,0.612,0.6,9.0,-10.945,1.0,0.0327,0.15,3.04e-06,0.222,0.471,111.203,4.0,,Atlantic Records,"C © 1985 Columbia Pictures Industries, Inc., P ℗ 1985 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.",1985-09-04,1,2,1,12,https://charts-static.billboard.com/img/1985/06/john-parr-m60-106x106.jpg
spotify:track:1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),spotify:artist:3Z1tibPKhUYWCno0IYicCN,John Parr,spotify:album:70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,1985-01-01,https://i.scdn.co/image/ab67616d0000b273c500e7ab2ab870a9fed56e8f,1,1,251800,https://p.scdn.co/mp3-preview/2e2d59d430aede5a672a82a0c884a2ca3d9f3203?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,USAT20105874,spotify:user:bradnumber1,2021-08-08T09:26:31Z,new wave pop,0.612,0.6,9.0,-10.945,1.0,0.0327,0.15,3.04e-06,0.222,0.471,111.203,4.0,,Atlantic Records,"C © 1985 Columbia Pictures Industries, Inc., P ℗ 1985 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.",1985-09-11,1,1,1,13,https://charts-static.billboard.com/img/1985/06/john-parr-m60-106x106.jpg
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6k16WXh4rKyusIoN00rmpi,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,2001-08-07,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,1,5,247840,https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAR10100232,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0,,Arista,P (P) 2001 Arista Records,2001-12-12,1,2,1,13,https://charts-static.billboard.com/img/2001/08/usher-9xv-ugotitbad-lqi-180x180.jpg
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6k16WXh4rKyusIoN00rmpi,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,2001-08-07,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,1,5,247840,https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAR10100232,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0,,Arista,P (P) 2001 Arista Records,2002-01-16,1,2,1,18,https://charts-static.billboard.com/img/2001/08/usher-9xv-ugotitbad-lqi-180x180.jpg
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6k16WXh4rKyusIoN00rmpi,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,2001-08-07,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,1,5,247840,https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAR10100232,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0,,Arista,P (P) 2001 Arista Records,2002-01-23,1,1,1,19,https://charts-static.billboard.com/img/2001/08/usher-9xv-ugotitbad-lqi-180x180.jpg
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6k16WXh4rKyusIoN00rmpi,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,2001-08-07,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,1,5,247840,https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAR10100232,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0,,Arista,P (P) 2001 Arista Records,2002-01-30,1,1,1,20,https://charts-static.billboard.com/img/2001/08/usher-9xv-ugotitbad-lqi-180x180.jpg
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6k16WXh4rKyusIoN00rmpi,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,2001-08-07,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,1,5,247840,https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAR10100232,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0,,Arista,P (P) 2001 Arista Records,2002-02-06,1,1,1,21,https://charts-static.billboard.com/img/2001/08/usher-9xv-ugotitbad-lqi-180x180.jpg
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6k16WXh4rKyusIoN00rmpi,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,2001-08-07,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,1,5,247840,https://p.scdn.co/mp3-preview/34c869c0ab95ca14ed61d619eac6fd3775e2674a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAR10100232,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0,,Arista,P (P) 2001 Arista Records,2002-02-13,1,1,1,22,https://charts-static.billboard.com/img/2001/08/usher-9xv-ugotitbad-lqi-180x180.jpg
spotify:track:25TcXSVruQ3Oox1RyqRCFf,Michael (Row The Boat Ashore),spotify:artist:42zQWH4QjEPz9xO4tJpgjZ,The Highwaymen,spotify:album:2DKVIjhZhloJ7o8oMuhQXG,The Folk Hits Collection,spotify:artist:42zQWH4QjEPz9xO4tJpgjZ,The Highwaymen,2007-01-01,https://i.scdn.co/image/ab67616d0000b27391ce3419832b3312192d15f2,1,5,165559,https://p.scdn.co/mp3-preview/b2459caaef0edaf5e7074c6131389f3350f1986e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,US3M50784705,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.525,0.121,0.0,-19.451,1.0,0.029,0.859,5.98e-06,0.191,0.631,107.408,4.0,,Varese Sarabande,"C © 2007 Varese Sarabande Records, P This Compilation ℗ 2007 The Highwaymen, under exclusive license to Varese Sarabande Records, under exclusive license to Varese Sarabande Records",1961-08-30,1,3,1,9,https://charts-static.billboard.com/img/1961/07/the-highwaymen-y9m-106x106.jpg
spotify:track:25TcXSVruQ3Oox1RyqRCFf,Michael (Row The Boat Ashore),spotify:artist:42zQWH4QjEPz9xO4tJpgjZ,The Highwaymen,spotify:album:2DKVIjhZhloJ7o8oMuhQXG,The Folk Hits Collection,spotify:artist:42zQWH4QjEPz9xO4tJpgjZ,The Highwaymen,2007-01-01,https://i.scdn.co/image/ab67616d0000b27391ce3419832b3312192d15f2,1,5,165559,https://p.scdn.co/mp3-preview/b2459caaef0edaf5e7074c6131389f3350f1986e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,US3M50784705,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.525,0.121,0.0,-19.451,1.0,0.029,0.859,5.98e-06,0.191,0.631,107.408,4.0,,Varese Sarabande,"C © 2007 Varese Sarabande Records, P This Compilation ℗ 2007 The Highwaymen, under exclusive license to Varese Sarabande Records, under exclusive license to Varese Sarabande Records",1961-09-06,1,1,1,10,https://charts-static.billboard.com/img/1961/07/the-highwaymen-y9m-106x106.jpg
spotify:track:7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,"spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:6O74knDqdv3XaWtkII7Xjp","Mariah Carey, Boyz II Men",spotify:album:1ibYM4abQtSVQFQWvDSo4J,Daydream,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1995-10-03,https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c,1,3,281066,https://p.scdn.co/mp3-preview/2395b7ab0950e061e0ddceca045de813c2d5e856?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,USSM19501117,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop,urban contemporary,boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.568,0.495,1.0,-8.964,1.0,0.0299,0.353,0.0,0.0839,0.303,128.234,4.0,,Columbia,"P (P) 1995 Columbia Records, a division of Sony Music Entertainment",1995-11-29,1,1,1,-,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg
spotify:track:7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,"spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:6O74knDqdv3XaWtkII7Xjp","Mariah Carey, Boyz II Men",spotify:album:1ibYM4abQtSVQFQWvDSo4J,Daydream,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1995-10-03,https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c,1,3,281066,https://p.scdn.co/mp3-preview/2395b7ab0950e061e0ddceca045de813c2d5e856?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,USSM19501117,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop,urban contemporary,boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.568,0.495,1.0,-8.964,1.0,0.0299,0.353,0.0,0.0839,0.303,128.234,4.0,,Columbia,"P (P) 1995 Columbia Records, a division of Sony Music Entertainment",1995-12-06,1,1,1,2,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg
