Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI,Artist URI(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
1971-05-05,Joy To The World,Three Dog Night,1,1,1,9,https://charts-static.billboard.com/img/1971/03/three-dog-night-e8f-180x180.jpg,spotify:track:1VZ04sZSpTet7wVMyZphA8,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,spotify:album:7aJFK6NvC4oConhV5f8waK,The Collection,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,2003-01-01,https://i.scdn.co/image/ab67616d0000b2737047e2284f51f35de225d36e,1,1,214960,https://p.scdn.co/mp3-preview/8933211c1a7b0ee6b67dcf80765529e815254729?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USMC17047804,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.591,0.726,2.0,-13.545,1.0,0.0315,0.0384,2.49e-06,0.119,0.968,129.057,4.0,,Spectrum,"C © 2003 Spectrum Music, P This Compilation ℗ 2003 Spectrum Music"
1971-05-12,Joy To The World,Three Dog Night,1,1,1,10,https://charts-static.billboard.com/img/1971/03/three-dog-night-e8f-180x180.jpg,spotify:track:2ymeOsYijJz09LfKw3yM2x,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,spotify:album:2v8XEhOPoKX7iVWq5mWWBM,Naturally,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,1970-01-01,https://i.scdn.co/image/ab67616d0000b2738036855102edddcdbe84127d,1,10,220573,https://p.scdn.co/mp3-preview/bbfe9df2f7657e4c6e52ee0945d66110cef8ca57?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USMC17047804,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.649,0.679,2.0,-12.515,1.0,0.0316,0.464,0.00121,0.339,0.971,126.867,4.0,,Geffen*,"C © 1989 MCA Records Inc., P ℗ 1970 UMG Recordings, Inc."
1971-05-12,Joy To The World,Three Dog Night,1,1,1,10,https://charts-static.billboard.com/img/1971/03/three-dog-night-e8f-180x180.jpg,spotify:track:1VZ04sZSpTet7wVMyZphA8,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,spotify:album:7aJFK6NvC4oConhV5f8waK,The Collection,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,2003-01-01,https://i.scdn.co/image/ab67616d0000b2737047e2284f51f35de225d36e,1,1,214960,https://p.scdn.co/mp3-preview/8933211c1a7b0ee6b67dcf80765529e815254729?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USMC17047804,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.591,0.726,2.0,-13.545,1.0,0.0315,0.0384,2.49e-06,0.119,0.968,129.057,4.0,,Spectrum,"C © 2003 Spectrum Music, P This Compilation ℗ 2003 Spectrum Music"
1971-05-19,Joy To The World,Three Dog Night,1,1,1,11,https://charts-static.billboard.com/img/1971/03/three-dog-night-e8f-180x180.jpg,spotify:track:2ymeOsYijJz09LfKw3yM2x,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,spotify:album:2v8XEhOPoKX7iVWq5mWWBM,Naturally,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,1970-01-01,https://i.scdn.co/image/ab67616d0000b2738036855102edddcdbe84127d,1,10,220573,https://p.scdn.co/mp3-preview/bbfe9df2f7657e4c6e52ee0945d66110cef8ca57?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USMC17047804,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.649,0.679,2.0,-12.515,1.0,0.0316,0.464,0.00121,0.339,0.971,126.867,4.0,,Geffen*,"C © 1989 MCA Records Inc., P ℗ 1970 UMG Recordings, Inc."
1971-05-19,Joy To The World,Three Dog Night,1,1,1,11,https://charts-static.billboard.com/img/1971/03/three-dog-night-e8f-180x180.jpg,spotify:track:1VZ04sZSpTet7wVMyZphA8,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,spotify:album:7aJFK6NvC4oConhV5f8waK,The Collection,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,2003-01-01,https://i.scdn.co/image/ab67616d0000b2737047e2284f51f35de225d36e,1,1,214960,https://p.scdn.co/mp3-preview/8933211c1a7b0ee6b67dcf80765529e815254729?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USMC17047804,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.591,0.726,2.0,-13.545,1.0,0.0315,0.0384,2.49e-06,0.119,0.968,129.057,4.0,,Spectrum,"C © 2003 Spectrum Music, P This Compilation ℗ 2003 Spectrum Music"
1971-08-04,How Can You Mend A Broken Heart,Bee Gees,1,6,1,7,https://charts-static.billboard.com/img/1971/06/bee-gees-uc7-180x180.jpg,spotify:track:1jy0RbDHyBMTupSdc98XbG,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,spotify:album:2FHiXBmtRn9fuTRyRHWcnV,Trafalgar,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1971-09,https://i.scdn.co/image/ab67616d0000b273896cab1e89d6c500a0675359,1,1,237826,https://p.scdn.co/mp3-preview/5aa2cf2a7f12fcc164b9a863863c98dc1cea7cd3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBAKW7101044,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"disco,mellow gold,soft rock",0.335,0.262,4.0,-13.832,1.0,0.0393,0.548,0.0,0.0971,0.203,68.82,4.0,,Bee Gees Catalog,"C © 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group"
1971-08-11,How Can You Mend A Broken Heart,Bee Gees,1,1,1,8,https://charts-static.billboard.com/img/1971/06/bee-gees-uc7-180x180.jpg,spotify:track:1jy0RbDHyBMTupSdc98XbG,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,spotify:album:2FHiXBmtRn9fuTRyRHWcnV,Trafalgar,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1971-09,https://i.scdn.co/image/ab67616d0000b273896cab1e89d6c500a0675359,1,1,237826,https://p.scdn.co/mp3-preview/5aa2cf2a7f12fcc164b9a863863c98dc1cea7cd3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBAKW7101044,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"disco,mellow gold,soft rock",0.335,0.262,4.0,-13.832,1.0,0.0393,0.548,0.0,0.0971,0.203,68.82,4.0,,Bee Gees Catalog,"C © 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group"
1971-08-18,How Can You Mend A Broken Heart,Bee Gees,1,1,1,9,https://charts-static.billboard.com/img/1971/06/bee-gees-uc7-180x180.jpg,spotify:track:1jy0RbDHyBMTupSdc98XbG,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,spotify:album:2FHiXBmtRn9fuTRyRHWcnV,Trafalgar,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1971-09,https://i.scdn.co/image/ab67616d0000b273896cab1e89d6c500a0675359,1,1,237826,https://p.scdn.co/mp3-preview/5aa2cf2a7f12fcc164b9a863863c98dc1cea7cd3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBAKW7101044,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"disco,mellow gold,soft rock",0.335,0.262,4.0,-13.832,1.0,0.0393,0.548,0.0,0.0971,0.203,68.82,4.0,,Bee Gees Catalog,"C © 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group"
1971-08-25,How Can You Mend A Broken Heart,Bee Gees,1,1,1,10,https://charts-static.billboard.com/img/1971/06/bee-gees-uc7-180x180.jpg,spotify:track:1jy0RbDHyBMTupSdc98XbG,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,spotify:album:2FHiXBmtRn9fuTRyRHWcnV,Trafalgar,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1971-09,https://i.scdn.co/image/ab67616d0000b273896cab1e89d6c500a0675359,1,1,237826,https://p.scdn.co/mp3-preview/5aa2cf2a7f12fcc164b9a863863c98dc1cea7cd3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBAKW7101044,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"disco,mellow gold,soft rock",0.335,0.262,4.0,-13.832,1.0,0.0393,0.548,0.0,0.0971,0.203,68.82,4.0,,Bee Gees Catalog,"C © 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1971 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group"
1971-11-17,Theme From Shaft,Isaac Hayes,1,2,1,6,https://charts-static.billboard.com/img/1971/10/isaac-hayes-4y9-180x180.jpg,spotify:track:68vipq4utIVcDqT40CY4E2,spotify:artist:3IKV7o6WPphDB7cCWXaG3E,spotify:album:29XTmgtHnLvO1qUCqr1Sfq,100 70s,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2012-01-01,https://i.scdn.co/image/ab67616d0000b2731d54cff833474bfea1990ae7,1,20,276037,,False,0,USFI87100050,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic soul,disco,funk,memphis soul,quiet storm,soul,southern soul",0.494,0.723,0.0,-14.49,1.0,0.0451,0.245,1.16e-05,0.212,0.857,120.872,4.0,,Universal Music,"C © 2012 Universal International Music B.V., P ℗ 2012 Universal International Music B.V."
1971-11-24,Theme From Shaft,Isaac Hayes,1,1,1,7,https://charts-static.billboard.com/img/1971/10/isaac-hayes-4y9-180x180.jpg,spotify:track:68vipq4utIVcDqT40CY4E2,spotify:artist:3IKV7o6WPphDB7cCWXaG3E,spotify:album:29XTmgtHnLvO1qUCqr1Sfq,100 70s,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2012-01-01,https://i.scdn.co/image/ab67616d0000b2731d54cff833474bfea1990ae7,1,20,276037,,False,0,USFI87100050,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic soul,disco,funk,memphis soul,quiet storm,soul,southern soul",0.494,0.723,0.0,-14.49,1.0,0.0451,0.245,1.16e-05,0.212,0.857,120.872,4.0,,Universal Music,"C © 2012 Universal International Music B.V., P ℗ 2012 Universal International Music B.V."
1971-12-22,Brand New Key,Melanie,1,2,1,9,https://charts-static.billboard.com/img/1971/10/melanie-cxw-180x180.jpg,spotify:track:3tm6LVXZJg0lG4hQm5ytrT,spotify:artist:6sOP8RUFR0q0nBOBOXGdBK,spotify:album:0d0QHnq1JlNiBTQhC1eKRS,Beautiful People: The Greatest Hits of Melanie,spotify:artist:6sOP8RUFR0q0nBOBOXGdBK,Melanie,1999-07-01,https://i.scdn.co/image/ab67616d0000b273275a3e31ea8b473fad22de0a,1,5,144866,https://p.scdn.co/mp3-preview/cab1dc004dbffeaf52240be6facdbd863ac8c4d1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,USBR17100001,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"folk,persian pop",0.667,0.412,1.0,-7.544,1.0,0.0353,0.817,0.0,0.107,0.82,83.816,4.0,,Buddha Records,"P (P) 1999, Buddha Records"
1971-12-29,Brand New Key,Melanie,1,1,1,10,https://charts-static.billboard.com/img/1971/10/melanie-cxw-180x180.jpg,spotify:track:3tm6LVXZJg0lG4hQm5ytrT,spotify:artist:6sOP8RUFR0q0nBOBOXGdBK,spotify:album:0d0QHnq1JlNiBTQhC1eKRS,Beautiful People: The Greatest Hits of Melanie,spotify:artist:6sOP8RUFR0q0nBOBOXGdBK,Melanie,1999-07-01,https://i.scdn.co/image/ab67616d0000b273275a3e31ea8b473fad22de0a,1,5,144866,https://p.scdn.co/mp3-preview/cab1dc004dbffeaf52240be6facdbd863ac8c4d1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,USBR17100001,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"folk,persian pop",0.667,0.412,1.0,-7.544,1.0,0.0353,0.817,0.0,0.107,0.82,83.816,4.0,,Buddha Records,"P (P) 1999, Buddha Records"
1972-01-05,Brand New Key,Melanie,1,1,1,11,https://charts-static.billboard.com/img/1971/10/melanie-cxw-180x180.jpg,spotify:track:3tm6LVXZJg0lG4hQm5ytrT,spotify:artist:6sOP8RUFR0q0nBOBOXGdBK,spotify:album:0d0QHnq1JlNiBTQhC1eKRS,Beautiful People: The Greatest Hits of Melanie,spotify:artist:6sOP8RUFR0q0nBOBOXGdBK,Melanie,1999-07-01,https://i.scdn.co/image/ab67616d0000b273275a3e31ea8b473fad22de0a,1,5,144866,https://p.scdn.co/mp3-preview/cab1dc004dbffeaf52240be6facdbd863ac8c4d1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,USBR17100001,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"folk,persian pop",0.667,0.412,1.0,-7.544,1.0,0.0353,0.817,0.0,0.107,0.82,83.816,4.0,,Buddha Records,"P (P) 1999, Buddha Records"
1972-02-09,Let's Stay Together,Al Green,1,2,1,11,https://charts-static.billboard.com/img/1840/12/al-green-865-180x180.jpg,spotify:track:7kWhdmRYv8CqbWNqfojqVd,spotify:artist:3dkbV4qihUeMsqN4vBGg93,spotify:album:5MQx9U0AAIrcbvZ0lL1RCi,Let's Stay Together,spotify:artist:3dkbV4qihUeMsqN4vBGg93,Al Green,1972-01-31,https://i.scdn.co/image/ab67616d0000b2732edbf1269e52734833323c48,1,1,199400,,False,0,US2HK0913701,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic soul,funk,memphis soul,soul,soul blues,southern soul",0.746,0.273,5.0,-16.63,1.0,0.0573,0.606,0.0168,0.0526,0.502,101.952,4.0,,Hi Records Under Exclusive License to Fat Possum Records,"C 1972 Hi Records Under Exclusive License to Fat Possum Records, P 1972 Hi Records Under Exclusive License to Fat Possum Records"
1972-04-12,The First Time Ever I Saw Your Face,Roberta Flack,1,3,1,7,https://charts-static.billboard.com/img/1972/03/roberta-flack-vjq-180x180.jpg,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,spotify:artist:0W498bDDNlJIrYMKXdpLHA,spotify:album:2ARWEOvaUgm4FSj25MpY6F,First Take,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1969,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,1,6,260666,https://p.scdn.co/mp3-preview/8bf2a77413b80565b79b10d1f212e434cfd2af1f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USAT20107944,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,4.0,,Atlantic Records,"C © 1995 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 1995 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
1972-04-19,The First Time Ever I Saw Your Face,Roberta Flack,1,1,1,8,https://charts-static.billboard.com/img/1972/03/roberta-flack-vjq-180x180.jpg,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,spotify:artist:0W498bDDNlJIrYMKXdpLHA,spotify:album:2ARWEOvaUgm4FSj25MpY6F,First Take,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1969,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,1,6,260666,https://p.scdn.co/mp3-preview/8bf2a77413b80565b79b10d1f212e434cfd2af1f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USAT20107944,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,4.0,,Atlantic Records,"C © 1995 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 1995 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
1972-04-26,The First Time Ever I Saw Your Face,Roberta Flack,1,1,1,9,https://charts-static.billboard.com/img/1972/03/roberta-flack-vjq-180x180.jpg,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,spotify:artist:0W498bDDNlJIrYMKXdpLHA,spotify:album:2ARWEOvaUgm4FSj25MpY6F,First Take,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1969,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,1,6,260666,https://p.scdn.co/mp3-preview/8bf2a77413b80565b79b10d1f212e434cfd2af1f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USAT20107944,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,4.0,,Atlantic Records,"C © 1995 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 1995 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
1972-05-03,The First Time Ever I Saw Your Face,Roberta Flack,1,1,1,10,https://charts-static.billboard.com/img/1972/03/roberta-flack-vjq-180x180.jpg,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,spotify:artist:0W498bDDNlJIrYMKXdpLHA,spotify:album:2ARWEOvaUgm4FSj25MpY6F,First Take,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1969,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,1,6,260666,https://p.scdn.co/mp3-preview/8bf2a77413b80565b79b10d1f212e434cfd2af1f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USAT20107944,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,4.0,,Atlantic Records,"C © 1995 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 1995 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
1972-05-10,The First Time Ever I Saw Your Face,Roberta Flack,1,1,1,11,https://charts-static.billboard.com/img/1972/03/roberta-flack-vjq-180x180.jpg,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,spotify:artist:0W498bDDNlJIrYMKXdpLHA,spotify:album:2ARWEOvaUgm4FSj25MpY6F,First Take,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1969,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,1,6,260666,https://p.scdn.co/mp3-preview/8bf2a77413b80565b79b10d1f212e434cfd2af1f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USAT20107944,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,4.0,,Atlantic Records,"C © 1995 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 1995 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
1972-05-17,The First Time Ever I Saw Your Face,Roberta Flack,1,1,1,12,https://charts-static.billboard.com/img/1972/03/roberta-flack-vjq-180x180.jpg,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,spotify:artist:0W498bDDNlJIrYMKXdpLHA,spotify:album:2ARWEOvaUgm4FSj25MpY6F,First Take,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1969,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,1,6,260666,https://p.scdn.co/mp3-preview/8bf2a77413b80565b79b10d1f212e434cfd2af1f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USAT20107944,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,4.0,,Atlantic Records,"C © 1995 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 1995 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
1972-07-26,Alone Again (Naturally),Gilbert O'Sullivan,1,3,1,7,https://charts-static.billboard.com/img/1972/06/gilbert-osullivan-d9c-106x106.jpg,spotify:track:4lHQCzdK3VdYQvQZnnRouG,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,spotify:album:7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,1972-01-01,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,1,15,216840,https://p.scdn.co/mp3-preview/d24e950fdaba5d5a1db720a8eb2268378cc86e6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBEQJ0400002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,soft rock,0.558,0.464,8.0,-8.488,0.0,0.0354,0.583,0.000133,0.159,0.558,171.762,4.0,,Salvo,"C © 2012 Union Square Music Limited, a BMG Company, P ℗ 2012 Grand Upright Music Limited under exclusive license to Union Square Music Limited, a BMG Company"
1972-08-02,Alone Again (Naturally),Gilbert O'Sullivan,1,1,1,8,https://charts-static.billboard.com/img/1972/06/gilbert-osullivan-d9c-106x106.jpg,spotify:track:4lHQCzdK3VdYQvQZnnRouG,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,spotify:album:7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,1972-01-01,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,1,15,216840,https://p.scdn.co/mp3-preview/d24e950fdaba5d5a1db720a8eb2268378cc86e6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBEQJ0400002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,soft rock,0.558,0.464,8.0,-8.488,0.0,0.0354,0.583,0.000133,0.159,0.558,171.762,4.0,,Salvo,"C © 2012 Union Square Music Limited, a BMG Company, P ℗ 2012 Grand Upright Music Limited under exclusive license to Union Square Music Limited, a BMG Company"
1972-08-09,Alone Again (Naturally),Gilbert O'Sullivan,1,1,1,9,https://charts-static.billboard.com/img/1972/06/gilbert-osullivan-d9c-106x106.jpg,spotify:track:4lHQCzdK3VdYQvQZnnRouG,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,spotify:album:7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,1972-01-01,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,1,15,216840,https://p.scdn.co/mp3-preview/d24e950fdaba5d5a1db720a8eb2268378cc86e6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBEQJ0400002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,soft rock,0.558,0.464,8.0,-8.488,0.0,0.0354,0.583,0.000133,0.159,0.558,171.762,4.0,,Salvo,"C © 2012 Union Square Music Limited, a BMG Company, P ℗ 2012 Grand Upright Music Limited under exclusive license to Union Square Music Limited, a BMG Company"
1972-08-16,Alone Again (Naturally),Gilbert O'Sullivan,1,1,1,10,https://charts-static.billboard.com/img/1972/06/gilbert-osullivan-d9c-106x106.jpg,spotify:track:4lHQCzdK3VdYQvQZnnRouG,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,spotify:album:7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,1972-01-01,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,1,15,216840,https://p.scdn.co/mp3-preview/d24e950fdaba5d5a1db720a8eb2268378cc86e6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBEQJ0400002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,soft rock,0.558,0.464,8.0,-8.488,0.0,0.0354,0.583,0.000133,0.159,0.558,171.762,4.0,,Salvo,"C © 2012 Union Square Music Limited, a BMG Company, P ℗ 2012 Grand Upright Music Limited under exclusive license to Union Square Music Limited, a BMG Company"
1972-08-30,Alone Again (Naturally),Gilbert O'Sullivan,1,2,1,12,https://charts-static.billboard.com/img/1972/06/gilbert-osullivan-d9c-106x106.jpg,spotify:track:4lHQCzdK3VdYQvQZnnRouG,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,spotify:album:7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,1972-01-01,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,1,15,216840,https://p.scdn.co/mp3-preview/d24e950fdaba5d5a1db720a8eb2268378cc86e6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBEQJ0400002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,soft rock,0.558,0.464,8.0,-8.488,0.0,0.0354,0.583,0.000133,0.159,0.558,171.762,4.0,,Salvo,"C © 2012 Union Square Music Limited, a BMG Company, P ℗ 2012 Grand Upright Music Limited under exclusive license to Union Square Music Limited, a BMG Company"
1972-09-06,Alone Again (Naturally),Gilbert O'Sullivan,1,1,1,13,https://charts-static.billboard.com/img/1972/06/gilbert-osullivan-d9c-106x106.jpg,spotify:track:4lHQCzdK3VdYQvQZnnRouG,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,spotify:album:7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,1972-01-01,https://i.scdn.co/image/ab67616d0000b2732a17bb450e1326dbac8a456d,1,15,216840,https://p.scdn.co/mp3-preview/d24e950fdaba5d5a1db720a8eb2268378cc86e6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,GBEQJ0400002,spotify:user:bradnumber1,2021-08-08T09:26:31Z,soft rock,0.558,0.464,8.0,-8.488,0.0,0.0354,0.583,0.000133,0.159,0.558,171.762,4.0,,Salvo,"C © 2012 Union Square Music Limited, a BMG Company, P ℗ 2012 Grand Upright Music Limited under exclusive license to Union Square Music Limited, a BMG Company"
