date,rank,Song,Artist,last-week,peak-rank,weeks-on-board,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,track_id,type
1986-08-16,1,Papa Don't Preach,Madonna,2.0,1,8,spotify:track:6A8OnjnpShshNpcqWtZRjr,0.833,0.934,5.0,-3.243,0.0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,268533.0,4.0,5921160.0,268.53333,22050.0,1.0,0.0,259.71518,0.962,1.0,0.565,0.62,,
1986-08-09,1,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1.0,1,10,spotify:track:1eyq8cjUQ2daFthW2PC2GM,0.52,0.61,5.0,-7.935,1.0,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258333.0,4.0,5696250.0,258.33334,22050.0,1.0,0.09946,253.3239,0.282,0.847,0.533,0.464,,
1986-08-02,1,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,5.0,1,9,spotify:track:1eyq8cjUQ2daFthW2PC2GM,0.52,0.61,5.0,-7.935,1.0,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258333.0,4.0,5696250.0,258.33334,22050.0,1.0,0.09946,253.3239,0.282,0.847,0.533,0.464,,
1986-07-26,1,Sledgehammer,Peter Gabriel,2.0,1,12,spotify:track:4AUS8KNz7zX8XFu9L38GT0,0.641,0.682,8.0,-7.561,1.0,0.0392,0.044,0.0,0.0394,0.468,96.319,4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,311986.0,4.0,6879301.0,311.98645,22050.0,1.0,0.29156,299.58386,0.388,1.0,0.936,0.641,,
1986-07-19,1,Invisible Touch,Genesis,2.0,1,8,spotify:track:0xpBr84T3FTm9j4D1MdPtk,0.617,0.931,0.0,-6.845,1.0,0.0345,0.186,0.00166,0.171,0.849,131.014,0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/tracks/0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/audio-analysis/0xpBr84T3FTm9j4D1MdPtk,208027.0,4.0,4586988.0,208.02667,22050.0,1.0,0.0,193.24808,0.926,1.0,0.262,0.479,,
1986-07-12,1,Holding Back The Years,Simply Red,2.0,1,15,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,0.71,0.514,9.0,-8.885,0.0,0.0278,0.58,0.000159,0.0953,0.517,86.02,1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/tracks/1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/audio-analysis/1yg7fwwYmx9DQ2TdXUmfpJ,269840.0,4.0,5949972.0,269.84,22050.0,1.0,0.13084,255.14085,0.114,1.0,0.534,0.568,,
1986-07-05,1,There'll Be Sad Songs (To Make You Cry),Billy Ocean,2.0,1,12,spotify:track:1mP8BJQBRZWjSQLVmxQEyG,0.5630000000000001,0.458,0.0,-7.673,1.0,0.0305,0.748,0.0,0.103,0.259,79.738,1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/tracks/1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/audio-analysis/1mP8BJQBRZWjSQLVmxQEyG,292680.0,4.0,6453594.0,292.68,22050.0,1.0,0.0,283.16153,0.281,0.852,0.027,0.346,,
1986-06-28,1,On My Own,Patti LaBelle & Michael McDonald,1.0,1,15,spotify:track:5HrVgmO1govSOrPUehW1VV,0.62,0.402,5.0,-12.964,1.0,0.0264,0.337,6.13e-05,0.312,0.483,92.093,5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/audio-analysis/5HrVgmO1govSOrPUehW1VV,290840.0,4.0,6413022.0,290.84,22050.0,1.0,0.0,279.70178,0.514,1.0,0.558,0.459,,
1986-06-21,1,On My Own,Patti LaBelle & Michael McDonald,1.0,1,14,spotify:track:5HrVgmO1govSOrPUehW1VV,0.62,0.402,5.0,-12.964,1.0,0.0264,0.337,6.13e-05,0.312,0.483,92.093,5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/audio-analysis/5HrVgmO1govSOrPUehW1VV,290840.0,4.0,6413022.0,290.84,22050.0,1.0,0.0,279.70178,0.514,1.0,0.558,0.459,,
1986-06-14,1,On My Own,Patti LaBelle & Michael McDonald,2.0,1,13,spotify:track:5HrVgmO1govSOrPUehW1VV,0.62,0.402,5.0,-12.964,1.0,0.0264,0.337,6.13e-05,0.312,0.483,92.093,5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/audio-analysis/5HrVgmO1govSOrPUehW1VV,290840.0,4.0,6413022.0,290.84,22050.0,1.0,0.0,279.70178,0.514,1.0,0.558,0.459,,
1986-06-07,1,Live To Tell,Madonna,2.0,1,9,spotify:track:095MMFhB9qxPx2VsmvjnUs,0.652,0.521,2.0,-6.752,0.0,0.0256,0.263,0.0011,0.107,0.235,109.943,095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/tracks/095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/audio-analysis/095MMFhB9qxPx2VsmvjnUs,351920.0,4.0,7759836.0,351.92,22050.0,1.0,0.20939,341.14178,0.629,1.0,0.417,0.48,,
1986-05-31,1,Greatest Love Of All,Whitney Houston,1.0,1,10,spotify:track:6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.5499999999999995e-06,0.117,0.248,131.242,6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400.0,4.0,6425370.0,291.4,22050.0,1.0,1.07728,278.48853,0.201,0.984,0.271,0.495,,
1986-05-24,1,Greatest Love Of All,Whitney Houston,1.0,1,9,spotify:track:6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.5499999999999995e-06,0.117,0.248,131.242,6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400.0,4.0,6425370.0,291.4,22050.0,1.0,1.07728,278.48853,0.201,0.984,0.271,0.495,,
1986-05-17,1,Greatest Love Of All,Whitney Houston,3.0,1,8,spotify:track:6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.5499999999999995e-06,0.117,0.248,131.242,6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400.0,4.0,6425370.0,291.4,22050.0,1.0,1.07728,278.48853,0.201,0.984,0.271,0.495,,
1986-05-10,1,West End Girls,Pet Shop Boys,2.0,1,11,spotify:track:2Di0qFNb7ATroCGB3q0Ka7,0.656,0.914,4.0,-7.471,0.0,0.0394,0.0009429999999999,0.0628,0.159,0.5760000000000001,113.259,2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/tracks/2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/audio-analysis/2Di0qFNb7ATroCGB3q0Ka7,285907.0,4.0,6304242.0,285.90668,22050.0,1.0,3.23918,273.8039,0.912,1.0,0.151,0.203,,
1986-05-03,1,Addicted To Love,Robert Palmer,2.0,1,13,spotify:track:5izGeTxueiFX1UPFGohY9w,0.7020000000000001,0.578,2.0,-13.415,1.0,0.031,0.382,5.89e-06,0.0425,0.975,111.617,5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,363640.0,4.0,8018262.0,363.64,22050.0,1.0,0.19152,345.69867,0.782,1.0,0.759,0.597,,
1986-04-26,1,Kiss,Prince And The Revolution,1.0,1,10,spotify:track:62LJFaYihsdVrrkgUOJC05,0.898,0.271,7.0,-12.238,1.0,0.091,0.0135,0.00138,0.0461,0.742,111.485,62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240.0,4.0,4988592.0,226.24,22050.0,1.0,0.36054,219.98586,0.91,1.0,0.519,0.464,,
1986-04-19,1,Kiss,Prince And The Revolution,2.0,1,9,spotify:track:62LJFaYihsdVrrkgUOJC05,0.898,0.271,7.0,-12.238,1.0,0.091,0.0135,0.00138,0.0461,0.742,111.485,62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240.0,4.0,4988592.0,226.24,22050.0,1.0,0.36054,219.98586,0.91,1.0,0.519,0.464,,
1986-04-12,1,Rock Me Amadeus,Falco,1.0,1,10,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,0.61,0.8170000000000001,4.0,-9.45,0.0,0.133,0.296,0.00336,0.0884,0.89,176.735,0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236.0,4.0,4459312.0,202.23637,22050.0,1.0,0.0,196.03447,0.399,1.0,0.346,0.243,,
1986-04-05,1,Rock Me Amadeus,Falco,1.0,1,9,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,0.61,0.8170000000000001,4.0,-9.45,0.0,0.133,0.296,0.00336,0.0884,0.89,176.735,0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236.0,4.0,4459312.0,202.23637,22050.0,1.0,0.0,196.03447,0.399,1.0,0.346,0.243,,
1986-03-29,1,Rock Me Amadeus,Falco,4.0,1,8,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,0.61,0.8170000000000001,4.0,-9.45,0.0,0.133,0.296,0.00336,0.0884,0.89,176.735,0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236.0,4.0,4459312.0,202.23637,22050.0,1.0,0.0,196.03447,0.399,1.0,0.346,0.243,,
1986-03-22,1,These Dreams,Heart,2.0,1,10,spotify:track:22wWxHGHRH8gZXNDXRgSqY,0.534,0.532,11.0,-9.865,1.0,0.0292,0.509,0.0,0.0868,0.3,79.103,22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/tracks/22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/audio-analysis/22wWxHGHRH8gZXNDXRgSqY,254476.0,4.0,5611201.0,254.47624,22050.0,1.0,0.31864,243.04327,0.709,0.867,0.72,0.786,,
1986-03-15,1,Sara,Starship,2.0,1,12,spotify:track:0HzjKCZmFhwcO2vnnHpj9q,0.642,0.805,10.0,-5.675,1.0,0.0336,0.352,1.02e-06,0.118,0.365,100.273,0HzjKCZmFhwcO2vnnHpj9q,https://api.spotify.com/v1/tracks/0HzjKCZmFhwcO2vnnHpj9q,https://api.spotify.com/v1/audio-analysis/0HzjKCZmFhwcO2vnnHpj9q,292800.0,4.0,6456240.0,292.8,22050.0,1.0,0.36481,274.29733,0.402,1.0,0.559,0.589,,
1986-03-08,1,Kyrie,Mr. Mister,1.0,1,12,spotify:track:5BXj1QDRU77J1ngVavG1tI,0.489,0.676,0.0,-8.769,1.0,0.0368,0.287,0.0,0.389,0.622,89.749,5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/audio-analysis/5BXj1QDRU77J1ngVavG1tI,256960.0,4.0,5665968.0,256.96,22050.0,1.0,3.97642,250.5433,0.542,0.997,0.673,0.696,,
1986-03-01,1,Kyrie,Mr. Mister,2.0,1,11,spotify:track:5BXj1QDRU77J1ngVavG1tI,0.489,0.676,0.0,-8.769,1.0,0.0368,0.287,0.0,0.389,0.622,89.749,5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/audio-analysis/5BXj1QDRU77J1ngVavG1tI,256960.0,4.0,5665968.0,256.96,22050.0,1.0,3.97642,250.5433,0.542,0.997,0.673,0.696,,
1986-02-22,1,How Will I Know,Whitney Houston,1.0,1,12,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,0.8320000000000001,0.544,6.0,-12.697,1.0,0.0442,0.201,0.000139,0.632,0.928,119.49,5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/audio-analysis/5tdKaKLnC4SgtDZ6RlWeal,275533.0,4.0,6075510.0,275.53333,22050.0,1.0,1.33229,266.0078,0.781,1.0,0.727,0.592,,
1986-02-15,1,How Will I Know,Whitney Houston,5.0,1,11,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,0.8320000000000001,0.544,6.0,-12.697,1.0,0.0442,0.201,0.000139,0.632,0.928,119.49,5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/audio-analysis/5tdKaKLnC4SgtDZ6RlWeal,275533.0,4.0,6075510.0,275.53333,22050.0,1.0,1.33229,266.0078,0.781,1.0,0.727,0.592,,
1986-02-08,1,That's What Friends Are For,Dionne & Friends,1.0,1,14,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-08,1,That's What Friends Are For,Dionne & Friends,1.0,1,14,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-08,1,That's What Friends Are For,Dionne & Friends,1.0,1,14,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-08,1,That's What Friends Are For,Dionne & Friends,1.0,1,14,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-01,1,That's What Friends Are For,Dionne & Friends,1.0,1,13,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-01,1,That's What Friends Are For,Dionne & Friends,1.0,1,13,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-01,1,That's What Friends Are For,Dionne & Friends,1.0,1,13,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-02-01,1,That's What Friends Are For,Dionne & Friends,1.0,1,13,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-25,1,That's What Friends Are For,Dionne & Friends,1.0,1,12,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-25,1,That's What Friends Are For,Dionne & Friends,1.0,1,12,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-25,1,That's What Friends Are For,Dionne & Friends,1.0,1,12,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-25,1,That's What Friends Are For,Dionne & Friends,1.0,1,12,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-18,1,That's What Friends Are For,Dionne & Friends,3.0,1,11,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-18,1,That's What Friends Are For,Dionne & Friends,3.0,1,11,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-18,1,That's What Friends Are For,Dionne & Friends,3.0,1,11,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-18,1,That's What Friends Are For,Dionne & Friends,3.0,1,11,spotify:track:1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0.0,-16.264,0.0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933.0,4.0,,,,,,,,,,,1OzrlK57iLTIjmbZC1ppWM,audio_features
1986-01-11,1,"Say You, Say Me",Lionel Richie,1.0,1,10,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-11,1,"Say You, Say Me",Lionel Richie,1.0,1,10,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-11,1,"Say You, Say Me",Lionel Richie,1.0,1,10,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-11,1,"Say You, Say Me",Lionel Richie,1.0,1,10,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-04,1,"Say You, Say Me",Lionel Richie,1.0,1,9,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-04,1,"Say You, Say Me",Lionel Richie,1.0,1,9,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-04,1,"Say You, Say Me",Lionel Richie,1.0,1,9,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
1986-01-04,1,"Say You, Say Me",Lionel Richie,1.0,1,9,spotify:track:17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0,,,,,,,,,,,17CPezzLWzvGfpZW6X8XT0,audio_features
