Date,Song,Artist,Weeks in Charts,Track ID
2017-04-19,Shape Of You,Ed Sheeran,13,7qiZfU4dY1lWllzX7mPBI3
2017-04-26,Shape Of You,Ed Sheeran,14,7qiZfU4dY1lWllzX7mPBI3
2017-05-03,Humble.,Kendrick Lamar,3,7KXjTSCq5nL1LoYtL7XAwS
2017-05-10,That's What I Like,Bruno Mars,15,0KKkJNfGyhkQ5aFogxQAPU
2017-05-17,I'm The One,DJ Khaled Featuring Justin Bieber| Quavo| Chance The Rapper & Lil Wayne,-,608a1wIsSd5KzMEqm1O7w3
2017-05-24,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,17,6habFhsOp2NvshLv26DqMb
2017-05-31,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,18,6habFhsOp2NvshLv26DqMb
2017-06-07,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,19,6habFhsOp2NvshLv26DqMb
2017-06-14,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,20,6habFhsOp2NvshLv26DqMb
2017-06-21,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,21,6habFhsOp2NvshLv26DqMb
2017-06-28,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,22,6habFhsOp2NvshLv26DqMb
2017-07-05,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,23,6habFhsOp2NvshLv26DqMb
2017-07-12,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,24,6habFhsOp2NvshLv26DqMb
2017-07-19,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,25,6habFhsOp2NvshLv26DqMb
2017-07-26,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,26,6habFhsOp2NvshLv26DqMb
2017-08-02,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,27,6habFhsOp2NvshLv26DqMb
2017-08-09,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,28,6habFhsOp2NvshLv26DqMb
2017-08-16,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,29,6habFhsOp2NvshLv26DqMb
2017-08-23,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,30,6habFhsOp2NvshLv26DqMb
2017-08-30,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,31,6habFhsOp2NvshLv26DqMb
2017-09-06,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,32,6habFhsOp2NvshLv26DqMb
2017-09-13,Look What You Made Me Do,Taylor Swift,2,1P17dC1amhFzptugyAO7Il
2017-09-20,Look What You Made Me Do,Taylor Swift,3,1P17dC1amhFzptugyAO7Il
2017-09-27,Look What You Made Me Do,Taylor Swift,4,1P17dC1amhFzptugyAO7Il
2017-10-04,Bodak Yellow (Money Moves),Cardi B,12,6KBYefIoo7KydImq1uUQlL
2017-10-11,Bodak Yellow (Money Moves),Cardi B,13,6KBYefIoo7KydImq1uUQlL
2017-10-18,Bodak Yellow (Money Moves),Cardi B,14,6KBYefIoo7KydImq1uUQlL
2017-10-25,Rockstar,Post Malone Featuring 21 Savage,4,0e7ipj03S05BNilyu5bRzt
2017-11-01,Rockstar,Post Malone Featuring 21 Savage,5,0e7ipj03S05BNilyu5bRzt
2017-11-08,Rockstar,Post Malone Featuring 21 Savage,6,0e7ipj03S05BNilyu5bRzt
2017-11-15,Rockstar,Post Malone Featuring 21 Savage,7,0e7ipj03S05BNilyu5bRzt
2017-11-22,Rockstar,Post Malone Featuring 21 Savage,8,0e7ipj03S05BNilyu5bRzt
2017-11-29,Rockstar,Post Malone Featuring 21 Savage,9,0e7ipj03S05BNilyu5bRzt
2017-12-06,Rockstar,Post Malone Featuring 21 Savage,10,0e7ipj03S05BNilyu5bRzt
2017-12-13,Rockstar,Post Malone Featuring 21 Savage,11,0e7ipj03S05BNilyu5bRzt
2017-12-20,Perfect,Ed Sheeran,15,0tgVpDi06FyKpA1z0VMD4v
2017-12-27,Perfect,Ed Sheeran,16,0tgVpDi06FyKpA1z0VMD4v
2018-01-03,Perfect,Ed Sheeran,17,0tgVpDi06FyKpA1z0VMD4v
2018-01-10,Perfect,Ed Sheeran,19,0tgVpDi06FyKpA1z0VMD4v
2018-01-17,Perfect,Ed Sheeran,20,0tgVpDi06FyKpA1z0VMD4v
2018-01-24,Havana,Camila Cabello Featuring Young Thug,23,1rfofaqEpACxVEHIZBJe6W
2018-01-31,God's Plan,Drake,-,6DCZcSspjsKoFjzjrWoCdn
2018-02-07,God's Plan,Drake,2,6DCZcSspjsKoFjzjrWoCdn
2018-02-14,God's Plan,Drake,3,6DCZcSspjsKoFjzjrWoCdn
2018-02-21,God's Plan,Drake,4,6DCZcSspjsKoFjzjrWoCdn
2018-02-28,God's Plan,Drake,5,6DCZcSspjsKoFjzjrWoCdn
2018-03-07,God's Plan,Drake,6,6DCZcSspjsKoFjzjrWoCdn
2018-03-14,God's Plan,Drake,7,6DCZcSspjsKoFjzjrWoCdn
2018-03-21,God's Plan,Drake,8,6DCZcSspjsKoFjzjrWoCdn
2018-03-28,God's Plan,Drake,9,6DCZcSspjsKoFjzjrWoCdn
2018-04-04,God's Plan,Drake,10,6DCZcSspjsKoFjzjrWoCdn
2018-04-11,God's Plan,Drake,11,6DCZcSspjsKoFjzjrWoCdn
2018-04-18,Nice For What,Drake,-,3CA9pLiwRIGtUBiMjbZmRw
2018-04-25,Nice For What,Drake,2,3CA9pLiwRIGtUBiMjbZmRw
2018-05-02,Nice For What,Drake,3,3CA9pLiwRIGtUBiMjbZmRw
2018-05-09,Nice For What,Drake,4,3CA9pLiwRIGtUBiMjbZmRw
2018-05-16,This Is America,Childish Gambino,-,0b9oOr2ZgvyQu88wzixux9
2018-05-23,This Is America,Childish Gambino,2,0b9oOr2ZgvyQu88wzixux9
2018-05-30,Nice For What,Drake,7,3CA9pLiwRIGtUBiMjbZmRw
2018-06-06,Nice For What,Drake,8,3CA9pLiwRIGtUBiMjbZmRw
2018-06-13,Psycho,Post Malone Featuring Ty Dolla $ign,15,3swc6WTsr7rl9DqQKQA55C
2018-06-20,Nice For What,Drake,10,3CA9pLiwRIGtUBiMjbZmRw
2018-06-27,Sad!,XXXTENTACION,16,3ee8Jmje8o58CHK66QrVC2
2018-07-04,I Like It,Cardi B| Bad Bunny & J Balvin,12,58q2HKrzhC3ozto2nDdN4z
2018-07-11,Nice For What,Drake,13,3CA9pLiwRIGtUBiMjbZmRw
2018-07-18,In My Feelings,Drake,2,2G7V7zsVDxg1yRsu7Ew9RJ
2018-07-25,In My Feelings,Drake,3,2G7V7zsVDxg1yRsu7Ew9RJ
2018-08-01,In My Feelings,Drake,4,2G7V7zsVDxg1yRsu7Ew9RJ
2018-08-08,In My Feelings,Drake,5,2G7V7zsVDxg1yRsu7Ew9RJ
2018-08-15,In My Feelings,Drake,6,2G7V7zsVDxg1yRsu7Ew9RJ
2018-08-22,In My Feelings,Drake,7,2G7V7zsVDxg1yRsu7Ew9RJ
2018-08-29,In My Feelings,Drake,8,2G7V7zsVDxg1yRsu7Ew9RJ
2018-09-05,In My Feelings,Drake,9,2G7V7zsVDxg1yRsu7Ew9RJ
2018-09-12,In My Feelings,Drake,10,2G7V7zsVDxg1yRsu7Ew9RJ
2018-09-19,In My Feelings,Drake,11,2G7V7zsVDxg1yRsu7Ew9RJ
2018-09-26,Girls Like You,Maroon 5 Featuring Cardi B,17,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-10-03,Girls Like You,Maroon 5 Featuring Cardi B,18,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-10-10,Girls Like You,Maroon 5 Featuring Cardi B,19,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-10-17,Girls Like You,Maroon 5 Featuring Cardi B,20,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-10-24,Girls Like You,Maroon 5 Featuring Cardi B,21,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-10-31,Girls Like You,Maroon 5 Featuring Cardi B,22,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-11-07,Girls Like You,Maroon 5 Featuring Cardi B,23,6V1bu6o1Yo5ZXnsCJU8Ovk
2018-11-14,Thank U; Next,Ariana Grande,-,3e9HZxeyfWwjeyPAMmWSSQ
2018-11-21,Thank U; Next,Ariana Grande,2,3e9HZxeyfWwjeyPAMmWSSQ
2018-11-28,Thank U; Next,Ariana Grande,3,3e9HZxeyfWwjeyPAMmWSSQ
2018-12-05,Sicko Mode,Travis Scott,17,2xLMifQCjDGFmkHkpNLD9h
2018-12-12,Thank U; Next,Ariana Grande,5,3e9HZxeyfWwjeyPAMmWSSQ
2018-12-19,Thank U; Next,Ariana Grande,6,3e9HZxeyfWwjeyPAMmWSSQ
2018-12-26,Thank U; Next,Ariana Grande,7,3e9HZxeyfWwjeyPAMmWSSQ
2019-01-02,Thank U; Next,Ariana Grande,8,3e9HZxeyfWwjeyPAMmWSSQ
2019-01-09,Without Me,Halsey,13,6FZDfxM3a3UCqtzo5pxSLZ
2019-01-16,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,12,0RiRZpuVRbi7oqRdSMwhQY
2019-01-23,Without Me,Halsey,15,6FZDfxM3a3UCqtzo5pxSLZ
2019-01-30,7 Rings,Ariana Grande,-,6ocbgoVGwYJhOv1GgI9NsF
2019-02-06,7 Rings,Ariana Grande,2,6ocbgoVGwYJhOv1GgI9NsF
2019-02-13,7 Rings,Ariana Grande,3,6ocbgoVGwYJhOv1GgI9NsF
2019-02-20,7 Rings,Ariana Grande,4,6ocbgoVGwYJhOv1GgI9NsF
2019-02-27,7 Rings,Ariana Grande,5,6ocbgoVGwYJhOv1GgI9NsF
2019-03-06,Shallow,Lady Gaga & Bradley Cooper,22,2VxeLyX666F8uXCJ0dZF8B
2019-03-13,Sucker,Jonas Brothers,-,22vgEDb5hykfaTwLuskFGD
2019-03-20,7 Rings,Ariana Grande,8,6ocbgoVGwYJhOv1GgI9NsF
2019-03-27,7 Rings,Ariana Grande,9,6ocbgoVGwYJhOv1GgI9NsF
2019-04-03,7 Rings,Ariana Grande,10,6ocbgoVGwYJhOv1GgI9NsF
2019-04-10,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,5,2YpeDb67231RjR0MgVLzsG
2019-04-17,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,6,2YpeDb67231RjR0MgVLzsG
2019-04-24,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,7,2YpeDb67231RjR0MgVLzsG
2019-05-01,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,8,2YpeDb67231RjR0MgVLzsG
2019-05-08,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,9,2YpeDb67231RjR0MgVLzsG
2019-05-15,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,10,2YpeDb67231RjR0MgVLzsG
2019-05-22,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11,2YpeDb67231RjR0MgVLzsG
2019-05-29,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,12,2YpeDb67231RjR0MgVLzsG
2019-06-05,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,13,2YpeDb67231RjR0MgVLzsG
2019-06-12,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,14,2YpeDb67231RjR0MgVLzsG
2019-06-19,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,15,2YpeDb67231RjR0MgVLzsG
2019-06-26,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,16,2YpeDb67231RjR0MgVLzsG
2019-07-03,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,17,2YpeDb67231RjR0MgVLzsG
2019-07-10,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,18,2YpeDb67231RjR0MgVLzsG
2019-07-17,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,19,2YpeDb67231RjR0MgVLzsG
2019-07-24,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,20,2YpeDb67231RjR0MgVLzsG
2019-07-31,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,21,2YpeDb67231RjR0MgVLzsG
2019-08-07,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,22,2YpeDb67231RjR0MgVLzsG
2019-08-14,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,23,2YpeDb67231RjR0MgVLzsG
2019-08-21,Bad Guy,Billie Eilish,20,2Fxmhks0bxGSBdJ92vM42m
2019-08-28,Senorita,Shawn Mendes & Camila Cabello,9,6v3KW9xbzN5yKLt9YKDYA2
2019-09-04,Truth Hurts,Lizzo,17,3HWzoMvoF3TQfYg4UPszDq
2019-09-11,Truth Hurts,Lizzo,18,3HWzoMvoF3TQfYg4UPszDq
2019-09-18,Truth Hurts,Lizzo,19,3HWzoMvoF3TQfYg4UPszDq
2019-09-25,Truth Hurts,Lizzo,20,3HWzoMvoF3TQfYg4UPszDq
2019-10-02,Truth Hurts,Lizzo,21,3HWzoMvoF3TQfYg4UPszDq
2019-10-09,Truth Hurts,Lizzo,22,3HWzoMvoF3TQfYg4UPszDq
2019-10-16,HIGHEST IN THE ROOM,Travis Scott,-,3eekarcy7kvN4yt5ZFzltW
2019-10-23,Truth Hurts,Lizzo,24,3HWzoMvoF3TQfYg4UPszDq
2019-10-30,Someone You Loved,Lewis Capaldi,24,7qEHsqek33rTcFNT9PFqLf
2019-11-06,Lose You To Love Me,Selena Gomez,2,4l0Mvzj72xxOpRrp6h8nHi
2019-11-13,Someone You Loved,Lewis Capaldi,26,7qEHsqek33rTcFNT9PFqLf
2019-11-20,Someone You Loved,Lewis Capaldi,27,7qEHsqek33rTcFNT9PFqLf
2019-11-27,Circles,Post Malone,12,21jGcNKet2qwijlDFuPiPb
2019-12-04,Circles,Post Malone,13,21jGcNKet2qwijlDFuPiPb
2019-12-11,Heartless,The Weeknd,2,6bnF93Rx87YqUBLSgjiMU8
2019-12-18,All I Want For Christmas Is You,Mariah Carey,35,0bYg9bo50gSsH3LtXe2SQn
2019-12-25,All I Want For Christmas Is You,Mariah Carey,36,0bYg9bo50gSsH3LtXe2SQn
2020-01-01,All I Want For Christmas Is You,Mariah Carey,37,0bYg9bo50gSsH3LtXe2SQn
2020-01-08,Circles,Post Malone,18,21jGcNKet2qwijlDFuPiPb
2020-01-15,The Box,Roddy Ricch,5,0nbXyq5TXYPCO7pr3N8S4I
2020-01-22,The Box,Roddy Ricch,6,0nbXyq5TXYPCO7pr3N8S4I
2020-01-29,The Box,Roddy Ricch,7,0nbXyq5TXYPCO7pr3N8S4I
2020-02-05,The Box,Roddy Ricch,8,0nbXyq5TXYPCO7pr3N8S4I
2020-02-12,The Box,Roddy Ricch,9,0nbXyq5TXYPCO7pr3N8S4I
2020-02-19,The Box,Roddy Ricch,10,0nbXyq5TXYPCO7pr3N8S4I
2020-02-26,The Box,Roddy Ricch,11,0nbXyq5TXYPCO7pr3N8S4I
2020-03-04,The Box,Roddy Ricch,12,0nbXyq5TXYPCO7pr3N8S4I
2020-03-11,The Box,Roddy Ricch,13,0nbXyq5TXYPCO7pr3N8S4I
2020-03-18,The Box,Roddy Ricch,14,0nbXyq5TXYPCO7pr3N8S4I
2020-03-25,The Box,Roddy Ricch,15,0nbXyq5TXYPCO7pr3N8S4I
2020-04-01,Blinding Lights,The Weeknd,17,0VjIjW4GlUZAMYd2vXMi3b
2020-04-08,Blinding Lights,The Weeknd,18,0VjIjW4GlUZAMYd2vXMi3b
2020-04-15,Toosie Slide,Drake,-,127QTOFJsJQp5LbJbu3A1y
2020-04-22,Blinding Lights,The Weeknd,20,0VjIjW4GlUZAMYd2vXMi3b
2020-04-29,Blinding Lights,The Weeknd,21,0VjIjW4GlUZAMYd2vXMi3b
2020-05-06,The Scotts,THE SCOTTS| Travis Scott & Kid Cudi,-,39Yp9wwQiSRIDOvrVg7mbk
2020-05-13,Say So,Doja Cat Featuring Nicki Minaj,18,3Dv1eDb0MEgF93GpLXlucZ
2020-05-20,Stuck With U,Ariana Grande & Justin Bieber,-,4HBZA5flZLE435QTztThqH
2020-05-27,Savage,Megan Thee Stallion,10,55CHeLEfn5iJ0IIkgaa4si
2020-06-03,Rain On Me,Lady Gaga & Ariana Grande,-,7ju97lgwC2rKQ6wwsf9no9
2020-06-10,Rockstar,DaBaby Featuring Roddy Ricch,7,7ytR5pFWmSjzHJIeQkgog4
2020-06-17,Rockstar,DaBaby Featuring Roddy Ricch,8,7ytR5pFWmSjzHJIeQkgog4
2020-06-24,Trollz,6ix9ine & Nicki Minaj,-,3xIzkKqp7oe37NEVrcPjGS
2020-07-01,Rockstar,DaBaby Featuring Roddy Ricch,10,7ytR5pFWmSjzHJIeQkgog4
2020-07-08,Rockstar,DaBaby Featuring Roddy Ricch,11,7ytR5pFWmSjzHJIeQkgog4
2020-07-15,Rockstar,DaBaby Featuring Roddy Ricch,12,7ytR5pFWmSjzHJIeQkgog4
2020-07-22,Rockstar,DaBaby Featuring Roddy Ricch,13,7ytR5pFWmSjzHJIeQkgog4
2020-07-29,Rockstar,DaBaby Featuring Roddy Ricch,14,7ytR5pFWmSjzHJIeQkgog4
2020-08-05,Cardigan,Taylor Swift,-,4R2kfaDFhslZEMJqAFNpdd
2020-08-12,Watermelon Sugar,Harry Styles,20,6UelLqGlWMcVH1E5c4H7lY
2020-08-19,WAP,Cardi B Featuring Megan Thee Stallion,-,4Oun2ylbjFKMPTiaSbbCih
2020-08-26,WAP,Cardi B Featuring Megan Thee Stallion,2,4Oun2ylbjFKMPTiaSbbCih
2020-09-02,Dynamite,BTS,-,5QDLhrAOJJdNAmCTJ8xMyW
2020-09-09,Dynamite,BTS,2,5QDLhrAOJJdNAmCTJ8xMyW
2020-09-16,WAP,Cardi B Featuring Megan Thee Stallion,5,4Oun2ylbjFKMPTiaSbbCih
2020-09-23,WAP,Cardi B Featuring Megan Thee Stallion,6,4Oun2ylbjFKMPTiaSbbCih
2020-09-30,Dynamite,BTS,5,5QDLhrAOJJdNAmCTJ8xMyW
2020-10-07,Franchise,Travis Scott Featuring Young Thug & M.I.A.,-,4jVBIpuOiMj1crqd8LoCrJ
2020-10-14,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,17,1xQ6trAsedVPCdbtDAmk0c
2020-10-21,Mood,24kGoldn Featuring iann dior,10,4jPy3l0RUwlUI9T5XHBW2m
2020-10-28,Mood,24kGoldn Featuring iann dior,11,4jPy3l0RUwlUI9T5XHBW2m
2020-11-04,Positions,Ariana Grande,-,35mvY5S1H3J2QZyna3TFe0
2020-11-11,Mood,24kGoldn Featuring iann dior,13,4jPy3l0RUwlUI9T5XHBW2m
2020-11-18,Mood,24kGoldn Featuring iann dior,14,4jPy3l0RUwlUI9T5XHBW2m
2020-11-25,Mood,24kGoldn Featuring iann dior,15,4jPy3l0RUwlUI9T5XHBW2m
2020-12-02,Life Goes On,BTS,-,5FVbvttjEvQ8r2BgUcJgNg
2020-12-09,Mood,24kGoldn Featuring iann dior,17,4jPy3l0RUwlUI9T5XHBW2m
2020-12-16,All I Want For Christmas Is You,Mariah Carey,41,0bYg9bo50gSsH3LtXe2SQn
2020-12-23,Willow,Taylor Swift,-,0lx2cLdOt3piJbcaXIV74f
2020-12-30,All I Want For Christmas Is You,Mariah Carey,43,0bYg9bo50gSsH3LtXe2SQn
2021-01-06,Mood,24kGoldn Featuring iann dior,21,4jPy3l0RUwlUI9T5XHBW2m
2021-01-13,Mood,24kGoldn Featuring iann dior,22,4jPy3l0RUwlUI9T5XHBW2m
2021-01-20,Drivers License,Olivia Rodrigo,-,5wANPM4fQCJwkGd4rN57mH
2021-01-27,Drivers License,Olivia Rodrigo,2,5wANPM4fQCJwkGd4rN57mH
2021-02-03,Drivers License,Olivia Rodrigo,3,5wANPM4fQCJwkGd4rN57mH
2021-02-10,Drivers License,Olivia Rodrigo,4,5wANPM4fQCJwkGd4rN57mH
2021-02-17,Drivers License,Olivia Rodrigo,5,5wANPM4fQCJwkGd4rN57mH
2021-02-24,Drivers License,Olivia Rodrigo,6,5wANPM4fQCJwkGd4rN57mH
2021-03-03,Drivers License,Olivia Rodrigo,7,5wANPM4fQCJwkGd4rN57mH
2021-03-10,Drivers License,Olivia Rodrigo,8,5wANPM4fQCJwkGd4rN57mH
2021-03-17,What's Next,Drake,-,3aQem4jVGdhtg116TmJnHz
2021-03-24,Up,Cardi B,6,1M4OcYkxAtu3ErzSgDEfoi
2021-03-31,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,-,4iJyoBOLtHqaGxP12qzhQI
2021-04-07,Montero (Call Me By Your Name),Lil Nas X,-,1SC5rEoYDGUK4NfG82494W
2021-04-14,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),5,02VBYrHfVwfEWXk5DXyf0T
2021-04-21,Rapstar,Polo G,-,18vXApRmJSgQ6wG2ll9AOg
2021-04-28,Rapstar,Polo G,2,18vXApRmJSgQ6wG2ll9AOg
2021-05-05,Save Your Tears,The Weeknd & Ariana Grande,20,1oFAF1hdPOickyHgbuRjyX
2021-05-12,Save Your Tears,The Weeknd & Ariana Grande,21,1oFAF1hdPOickyHgbuRjyX
2021-05-19,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),10,02VBYrHfVwfEWXk5DXyf0T
2021-05-26,Good 4 U,Olivia Rodrigo,-,4ZtFanR9U6ndgddUvNcjcG
2021-06-02,Butter,BTS,-,6jjYDGxVJsWS0a5wlVF5vS
2021-06-09,Butter,BTS,2,6jjYDGxVJsWS0a5wlVF5vS
2021-06-16,Butter,BTS,3,6jjYDGxVJsWS0a5wlVF5vS
2021-06-23,Butter,BTS,4,6jjYDGxVJsWS0a5wlVF5vS
2021-06-30,Butter,BTS,5,6jjYDGxVJsWS0a5wlVF5vS
2021-07-07,Butter,BTS,6,6jjYDGxVJsWS0a5wlVF5vS
2021-07-14,Butter,BTS,7,6jjYDGxVJsWS0a5wlVF5vS
2021-07-21,Permission To Dance,BTS,-,3XYRV7ZSHqIRDG87DKTtry
2021-07-28,Butter,BTS,9,6jjYDGxVJsWS0a5wlVF5vS
2021-08-04,Butter,BTS,10,6jjYDGxVJsWS0a5wlVF5vS
2021-08-11,Stay,The Kid LAROI & Justin Bieber,4,567e29TDzLwZwfDuEpGTwo
2021-08-18,Stay,The Kid LAROI & Justin Bieber,5,567e29TDzLwZwfDuEpGTwo
2021-08-25,Stay,The Kid LAROI & Justin Bieber,6,567e29TDzLwZwfDuEpGTwo
2021-09-01,Stay,The Kid LAROI & Justin Bieber,7,567e29TDzLwZwfDuEpGTwo
2021-09-08,Butter,BTS,15,6jjYDGxVJsWS0a5wlVF5vS
2021-09-15,Way 2 Sexy,Drake Featuring Future & Young Thug,-,0k1WUmIRnG3xU6fvvDVfRG
2021-09-22,Stay,The Kid LAROI & Justin Bieber,10,567e29TDzLwZwfDuEpGTwo
2021-09-29,Stay,The Kid LAROI & Justin Bieber,11,567e29TDzLwZwfDuEpGTwo
2021-10-06,My Universe,Coldplay x BTS,-,46HNZY1i7O6jwTA7Slo2PI
2021-10-13,Stay,The Kid LAROI & Justin Bieber,13,567e29TDzLwZwfDuEpGTwo
2021-10-20,Industry Baby,Lil Nas X & Jack Harlow,12,27NovPIUIRrOZoCHxABJwK
2021-10-27,Easy On Me,Adele,2,46IZ0fSY2mpAiktS3KOqds
2021-11-03,Easy On Me,Adele,3,46IZ0fSY2mpAiktS3KOqds
2021-11-10,Easy On Me,Adele,4,46IZ0fSY2mpAiktS3KOqds
2021-11-17,Easy On Me,Adele,5,46IZ0fSY2mpAiktS3KOqds
2021-11-24,All Too Well (Taylor's Version),Taylor Swift,-,5enxwA8aAbwZbf5qCHORXi
2021-12-01,Easy On Me,Adele,7,46IZ0fSY2mpAiktS3KOqds
2021-12-08,Easy On Me,Adele,8,46IZ0fSY2mpAiktS3KOqds
2021-12-15,Easy On Me,Adele,9,46IZ0fSY2mpAiktS3KOqds
2021-12-22,All I Want For Christmas Is You,Mariah Carey,49,0bYg9bo50gSsH3LtXe2SQn
2021-12-29,All I Want For Christmas Is You,Mariah Carey,50,0bYg9bo50gSsH3LtXe2SQn
2022-01-05,All I Want For Christmas Is You,Mariah Carey,51,0bYg9bo50gSsH3LtXe2SQn
2022-01-12,Easy On Me,Adele,13,46IZ0fSY2mpAiktS3KOqds
2022-01-19,Easy On Me,Adele,14,46IZ0fSY2mpAiktS3KOqds
2022-01-26,Easy On Me,Adele,15,46IZ0fSY2mpAiktS3KOqds
2022-02-02,We Don't Talk About Bruno,Carolina Gaitan| Mauro Castillo| Adassa| Rhenzy Feliz| Diane Guerrero| Stephanie Beatriz & Encanto Cast,5,52xJxFP6TqMuO4Yt0eOkMz
2022-02-09,We Don't Talk About Bruno,Carolina Gaitan| Mauro Castillo| Adassa| Rhenzy Feliz| Diane Guerrero| Stephanie Beatriz & Encanto Cast,6,52xJxFP6TqMuO4Yt0eOkMz
2022-02-16,We Don't Talk About Bruno,Carolina Gaitan| Mauro Castillo| Adassa| Rhenzy Feliz| Diane Guerrero| Stephanie Beatriz & Encanto Cast,7,52xJxFP6TqMuO4Yt0eOkMz
2022-02-23,We Don't Talk About Bruno,Carolina Gaitan| Mauro Castillo| Adassa| Rhenzy Feliz| Diane Guerrero| Stephanie Beatriz & Encanto Cast,8,52xJxFP6TqMuO4Yt0eOkMz
2022-03-02,We Don't Talk About Bruno,Carolina Gaitan| Mauro Castillo| Adassa| Rhenzy Feliz| Diane Guerrero| Stephanie Beatriz & Encanto Cast,9,52xJxFP6TqMuO4Yt0eOkMz
2022-03-09,Heat Waves,Glass Animals,59,3USxtqRwSYz57Ewm6wWRMp
2022-03-16,Heat Waves,Glass Animals,60,3USxtqRwSYz57Ewm6wWRMp
2022-03-23,Heat Waves,Glass Animals,61,3USxtqRwSYz57Ewm6wWRMp
2022-03-30,Heat Waves,Glass Animals,62,3USxtqRwSYz57Ewm6wWRMp
2022-04-06,Heat Waves,Glass Animals,63,3USxtqRwSYz57Ewm6wWRMp
2022-04-13,As It Was,Harry Styles,-,4Dvkj6JhhA12EX05fT7y2e
2022-04-20,First Class,Jack Harlow,-,0wHFktze2PHC5jDt3B17DC
2022-04-27,As It Was,Harry Styles,3,4Dvkj6JhhA12EX05fT7y2e
2022-05-04,As It Was,Harry Styles,4,4Dvkj6JhhA12EX05fT7y2e
2022-05-11,Wait For U,Future Featuring Drake & Tems,-,59nOXPmaKlBfGMDeOVGrIK
2022-05-18,First Class,Jack Harlow,5,0wHFktze2PHC5jDt3B17DC
2022-05-25,First Class,Jack Harlow,6,0wHFktze2PHC5jDt3B17DC
2022-06-01,As It Was,Harry Styles,8,4Dvkj6JhhA12EX05fT7y2e
2022-06-08,As It Was,Harry Styles,9,4Dvkj6JhhA12EX05fT7y2e
2022-06-15,As It Was,Harry Styles,10,4Dvkj6JhhA12EX05fT7y2e
2022-06-22,As It Was,Harry Styles,11,4Dvkj6JhhA12EX05fT7y2e
2022-06-29,Jimmy Cooks,Drake Featuring 21 Savage,-,3F5CgOj3wFlRv51JsHbxhe
2022-07-06,As It Was,Harry Styles,13,4Dvkj6JhhA12EX05fT7y2e
2022-07-13,As It Was,Harry Styles,14,4Dvkj6JhhA12EX05fT7y2e
2022-07-20,As It Was,Harry Styles,15,4Dvkj6JhhA12EX05fT7y2e
2022-07-27,About Damn Time,Lizzo,14,6HMtHNpW6YPi1hrw9tgF8P
2022-08-03,About Damn Time,Lizzo,15,6HMtHNpW6YPi1hrw9tgF8P
2022-08-10,Break My Soul,Beyonce,7,5pyoxDZ1PX0KxBxiRVxA4U
2022-08-17,Break My Soul,Beyonce,8,5pyoxDZ1PX0KxBxiRVxA4U
