track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0DfG1ltJnZyq4Tx3ZLL7ZU,0.61,0.8170000000000001,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.89,176.735,202236,4,202.23637,0.399,1.0,0.346,0.243
62LJFaYihsdVrrkgUOJC05,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,4,226.24,0.91,1.0,0.519,0.464
5izGeTxueiFX1UPFGohY9w,0.7020000000000001,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,363640,4,363.64,0.782,1.0,0.759,0.597
2Di0qFNb7ATroCGB3q0Ka7,0.656,0.914,4,-7.471,0,0.0394,0.0009429999999999,0.0628,0.159,0.5760000000000001,113.259,285907,4,285.90668,0.912,1.0,0.151,0.203
6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9,-16.011,1,0.0339,0.484,3.5499999999999995e-06,0.117,0.248,131.242,291400,4,291.4,0.201,0.984,0.271,0.495
095MMFhB9qxPx2VsmvjnUs,0.652,0.521,2,-6.752,0,0.0256,0.263,0.0011,0.107,0.235,109.943,351920,4,351.92,0.629,1.0,0.417,0.48
5HrVgmO1govSOrPUehW1VV,0.62,0.402,5,-12.964,1,0.0264,0.337,6.13e-05,0.312,0.483,92.093,290840,4,290.84,0.514,1.0,0.558,0.459
1mP8BJQBRZWjSQLVmxQEyG,0.5630000000000001,0.458,0,-7.673,1,0.0305,0.748,0.0,0.103,0.259,79.738,292680,4,292.68,0.281,0.852,0.027,0.346
1yg7fwwYmx9DQ2TdXUmfpJ,0.71,0.514,9,-8.885,0,0.0278,0.58,0.000159,0.0953,0.517,86.02,269840,4,269.84,0.114,1.0,0.534,0.568
0xpBr84T3FTm9j4D1MdPtk,0.617,0.931,0,-6.845,1,0.0345,0.186,0.00166,0.171,0.849,131.014,208027,4,208.02667,0.926,1.0,0.262,0.479
4AUS8KNz7zX8XFu9L38GT0,0.641,0.682,8,-7.561,1,0.0392,0.044,0.0,0.0394,0.468,96.319,311986,4,311.98645,0.388,1.0,0.936,0.641
1eyq8cjUQ2daFthW2PC2GM,0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,258333,4,258.33334,0.282,0.847,0.533,0.464
6A8OnjnpShshNpcqWtZRjr,0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,268533,4,268.53333,0.962,1.0,0.565,0.62
4ZExvJvQXPEeYzGU0N3THi,0.6950000000000001,0.78,5,-12.159,1,0.0414,0.0426,0.146,0.298,0.954,98.699,351507,4,351.50668,0.634,1.0,0.663,0.337
4XX1pFUkQOZTYp6Hb6a6Ae,0.722,0.961,9,-4.812,1,0.0514,0.0883,0.61,0.278,0.911,126.113,229165,4,229.16467,0.956,1.0,0.221,0.32
15MJ5NThPjj6xhPcts8MiY,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,255733,4,255.73334,0.94,1.0,0.562,0.768
2cFl7utlqyZjCXN1G5nRvA,0.704,0.544,4,-11.402,0,0.026,0.0873,1.58e-05,0.041,0.627,120.717,269573,4,269.57333,0.818,1.0,0.151,0.296
3mJ6pNcFM2CkykCYSREdKT,0.759,0.639,9,-11.386,1,0.0425,0.084,0.0331,0.0518,0.706,116.207,235493,4,235.49333,0.957,1.0,0.133,0.139
2A6yzRGMgSQCUapR2ptm6A,0.397,0.207,0,-13.155,1,0.0331,0.7010000000000001,3.07e-05,0.116,0.268,171.282,227600,4,227.6,0.503,0.75,0.672,0.705
4gpext9x0CbdD9NWaa4nDj,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,256200,4,256.2,0.721,0.948,0.482,0.638
1JQnfjrA01XFf6MVNMkQu2,0.649,0.597,8,-8.611,1,0.0249,0.0474,0.00049,0.0433,0.419,101.407,228093,4,228.09332,0.571,0.987,0.351,0.535
0rmGAIH9LNJewFw7nKzZnc,0.541,0.959,0,-2.947,0,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,222707,4,222.70667,0.888,0.971,0.614,0.676
7zSDDsIlks515d0tZGM64x,0.645,0.431,8,-10.178,1,0.0272,0.438,0.000634,0.0709,0.336,118.223,226133,4,226.13333,0.434,0.986,0.53,0.398
6V50MyHPGhEmwYu0Wdyf0t,0.582,0.6890000000000001,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,297853,4,297.85333,0.931,1.0,0.301,0.474
1Jwc3ODLQxtbnS8M9TflSP,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.8180000000000001,103.022,204707,4,204.70667,0.237,1.0,1.0,0.736
7wQ9alB79WZb0F5gFLbxSh,0.787,0.474,11,-10.384,0,0.0265,0.523,0.0,0.235,0.8260000000000001,94.995,245413,4,245.41333,0.338,1.0,0.413,0.556
2ys7ertrMVHK0z1oTj1Ujv,0.391,0.222,6,-12.999,1,0.0368,0.487,1.53e-06,0.965,0.172,131.828,261057,5,261.05692,0.116,0.298,0.819,0.802
3kme5Qos8h04yrKxsgur79,0.656,0.899,5,-5.039,1,0.0569,0.0261,0.0,0.0936,0.864,113.238,229280,4,229.28,0.934,1.0,0.843,0.702
37ZJ0p5Jm13JPevGcx4SkF,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000206,0.294,0.794,122.509,249293,4,249.29333,0.797,1.0,0.616,0.587
0huRoriGPIi0vSHFV2f3C9,0.671,0.579,10,-13.021,1,0.0293,0.015,0.0,0.116,0.658,117.68,213760,4,213.76,0.811,0.975,0.731,0.548
28sxgM4sBLWbHq9KbOLuE8,0.761,0.718,0,-7.595,1,0.17,0.0547,0.0,0.0825,0.7000000000000001,176.634,357333,4,357.33334,0.514,0.983,0.644,0.431
3X7uFMzJrEE0sxn62qd8Ch,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333,4,270.33334,0.442,0.931,0.591,0.502
2gJDyiRxxIglLXp545SPVL,0.705,0.842,9,-6.171,1,0.0503,0.231,0.0,0.382,0.712,107.931,240120,4,240.12,0.824,0.757,0.129,0.256
4ByEFOBuLXpCqvO1kw8Wdm,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400,4,280.4,0.843,0.986,0.84,0.542
6ADSaE87h8Y3lccZlBJdXH,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,4,295.51578,0.641,0.993,0.266,0.401
1wEeNtO7z41aUqC80shxqK,0.686,0.682,7,-12.154,0,0.033,0.0806,0.000155,0.14,0.708,123.44,255220,4,255.22018,0.82,0.927,0.76,0.764
5ecomU85GzPgOJZ315oZ88,0.613,0.484,0,-9.162,1,0.0251,0.25,2.11e-06,0.195,0.31,131.25,286973,4,286.97333,0.641,1.0,0.379,0.414
5VzqFMyPERPObMOzZdELuK,0.879,0.511,11,-11.36,0,0.124,0.0425,0.0074,0.176,0.839,113.763,303267,4,303.26666,0.788,1.0,0.417,0.483
2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.8240000000000001,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293,4,291.29333,0.843,1.0,0.335,0.451
54b8qPFqYqIndfdxiLApea,0.418,0.452,1,-13.099,1,0.0355,0.638,0.000252,0.0959,0.168,175.124,218733,4,218.73334,0.527,0.995,0.0,0.321
303oOLP2Jf6M4rke52qItM,0.5710000000000001,0.944,2,-5.365,1,0.072,0.0323,3.26e-06,0.308,0.498,170.696,241947,4,241.94667,0.6,0.704,0.226,0.139
6wpGqhRvJGNNXwWlPmkMyO,0.5640000000000001,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,277477,4,277.47696,0.7,1.0,0.894,0.409
3G0NNqwQ1sqRpySr6soHlH,0.625,0.646,9,-13.592,0,0.0389,0.214,0.0533,0.0525,0.8260000000000001,103.893,239173,4,239.17332,0.937,1.0,0.381,0.352
0uMMLry3hzWGn3q3loqMkm,0.506,0.764,0,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,174187,4,174.18668,0.5,0.821,1.0,0.741
2fytePz8UsbUr8n33QBEcm,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,251760,4,251.76,0.124,0.839,0.524,0.479
19wadMw1A8XejDV4p5wMt1,0.54,0.49,10,-10.151,1,0.027,0.414,0.000896,0.142,0.336,130.992,305067,4,305.06668,0.45,0.994,0.527,0.618
1qOU8KzFifXE9YrgjVwYvc,0.292,0.8230000000000001,7,-6.763,1,0.0407,0.0117,7.790000000000001e-05,0.155,0.244,89.939,275395,4,275.39505,0.354,0.971,0.64,0.633
3zsyZzMZiKlFiiW1VnerX9,0.779,0.756,0,-9.47,1,0.0497,0.0236,0.012,0.0907,0.962,119.762,307600,4,307.6,0.15,1.0,0.671,0.602
5lWFrW5T3JtxVCLDb7etPu,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,247360,4,247.36,0.903,1.0,0.0,0.198
4uvjOKsp7mSjrDhWdkLPBY,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840,4,228.84,0.956,0.936,0.807,0.717
2LbkpJUH052AvFcNIgjHTO,0.742,0.743,10,-6.293,0,0.0508,0.00935,0.0,0.22,0.485,135.012,301800,4,301.8,0.804,1.0,0.0,0.284
6W7ztLBiRzBN46ZaPAcQ0F,0.6970000000000001,0.669,6,-12.723,0,0.0406,0.0404,0.00897,0.0654,0.486,108.506,290333,4,290.33334,0.766,1.0,0.235,0.532
3EvpaRZkKWxsgDIO2zMH7g,0.605,0.902,4,-5.804,1,0.0385,0.0171,1.31e-06,0.124,0.6920000000000001,122.866,233667,4,233.66667,0.892,0.833,0.125,0.343
0HEmnAUT8PHznIAAmVXqFJ,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200,4,193.2,0.447,0.993,0.937,0.712
4l2Edgdj4vla02GCh7YyAv,0.6980000000000001,0.791,11,-10.012,0,0.0495,0.271,4.740000000000001e-05,0.199,0.809,119.081,276667,4,276.66666,0.831,1.0,0.466,0.51
4wswaG5vmNINMZcVBsAyBP,0.759,0.85,4,-7.156,1,0.0418,0.456,1.7199999999999998e-06,0.488,0.963,149.211,234653,4,234.65334,0.467,1.0,0.22,0.354
76HKOVWqsEg26SECtmw7Rz,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,4,298.12,0.148,1.0,0.371,0.25
5eU8qMd0TpaLqTGDZJaLDs,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4,180.51778,0.781,1.0,0.394,0.348
1xvGuRbLxTkpb5UdUG7HME,0.474,0.238,1,-15.595,1,0.0271,0.554,3.95e-06,0.107,0.137,99.005,212693,3,212.69333,0.13,0.959,0.752,0.654
4b2qn7YRQkVAsbC8pWa7yn,0.5710000000000001,0.494,9,-13.169,0,0.0285,0.252,0.00078,0.318,0.601,174.186,292533,4,292.53333,0.241,1.0,0.542,0.379
0L0T4tMAaGqLgIVj1MOj9t,0.6890000000000001,0.333,3,-13.288,1,0.0262,0.163,3.3600000000000004e-05,0.0853,0.284,101.988,336667,4,336.66666,0.0,1.0,0.03,0.292
4PTG3Z6ehGkBFwjybzWkR8,0.721,0.939,8,-11.823,1,0.0376,0.115,3.7900000000000006e-05,0.108,0.914,113.309,213573,4,213.57333,0.952,1.0,0.138,0.317
1kiNatIrwDusOZfR29W0LJ,0.808,0.812,8,-5.012,1,0.0381,0.52,7.910000000000001e-05,0.134,0.269,100.331,318680,4,318.68,0.254,1.0,0.603,0.552
2D4D3hiOf5U0W6SvJoCQph,0.666,0.91,4,-6.457,1,0.0399,0.0874,8.409999999999999e-06,0.336,0.919,117.14,284373,4,284.37332,0.946,1.0,0.741,0.578
7tLtIZclwLWk54PFAyDv5T,0.462,0.385,2,-12.173,1,0.0291,0.635,0.0,0.0682,0.244,61.876,277600,4,277.6,0.016,0.989,0.528,0.529
2bvzxeD1hPWEYotw40Euq9,0.855,0.461,10,-13.096,0,0.0564,0.0965,0.0,0.201,0.833,104.963,210467,4,210.46667,0.612,1.0,0.605,0.588
3EIodfe9XNJJCq9dIYg3ng,0.582,0.397,6,-13.099,1,0.033,0.655,0.0,0.0399,0.29,143.798,221867,4,221.86667,0.408,0.94,0.797,0.761
5932kbyNt445gDTT2chRUS,0.551,0.291,5,-12.544,1,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,350667,3,350.66666,0.278,0.997,0.543,0.516
00isIFJWVpXIQ8HkGICSQp,0.7020000000000001,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,205533,4,205.53333,0.881,1.0,0.343,0.538
0KhiesN7gLBPEQhKsBmrI1,0.541,0.44,10,-11.161,0,0.0258,0.267,2.33e-06,0.147,0.343,78.299,262413,4,262.41333,0.239,1.0,0.798,0.814
6JZYMxvcoeLD4IifJPvDux,0.741,0.799,3,-4.5600000000000005,1,0.062,0.239,0.0007949999999999,0.421,0.348,131.383,280600,4,280.6,0.469,1.0,0.519,0.575
528CAH5pTLq86oZ52fHifA,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,338800,4,338.8,0.602,0.954,0.838,0.695
3F2YXxSOC9dPmxXdrh6mYl,0.353,0.207,0,-14.718,0,0.0306,0.656,0.0,0.0874,0.184,144.539,316040,4,316.04,0.129,0.826,0.584,0.635
2QlPByrmEO9XciNBXCrawR,0.759,0.645,0,-13.352,1,0.0276,0.07,0.0403,0.0986,0.954,117.254,320733,4,320.73334,0.984,1.0,0.656,0.555
2nzPzkGP9QSZ1lqvXTfyzT,0.683,0.879,1,-9.487,0,0.0459,0.0955,0.0828,0.448,0.7020000000000001,97.062,306120,4,306.12,0.632,1.0,0.48,0.487
7snQQk1zcKl8gZ92AnueZW,0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,356067,4,356.06668,0.651,1.0,0.601,0.671
4hObp5bmIJ3PP3cKA9K9GY,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,294400,4,294.4,0.301,0.969,0.507,0.504
3Dfy8YIxq89i84t108TvMi,0.59,0.743,0,-7.078,0,0.0347,0.067,0.00093,0.0847,0.412,129.79,346960,4,346.96,0.759,1.0,0.284,0.256
4uOKFydzAejjSFqYbv1XPt,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.3200000000000002e-05,0.269,0.843,89.119,183733,4,183.73334,0.419,0.996,0.872,0.569
3BSi5qoJGLab7rn7zfmTPA,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.13,210347,4,210.34666,0.384,0.879,0.761,0.712
5qHYXcVvc9xsFB2uH7GpMN,0.682,0.635,0,-10.05,1,0.0346,0.00863,0.0,0.137,0.927,115.584,217693,4,217.69257,0.869,0.99,0.652,0.503
4Qn1QhHhUT01LfpBnC7xnf,0.724,0.907,11,-4.78,0,0.0632,0.0187,4.97e-06,0.0824,0.962,139.016,244827,4,244.82668,0.837,1.0,0.904,0.696
72hcFp4tYkd3dbNA9dZ3Pv,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,316707,4,316.70667,0.79,1.0,0.55,0.523
7zMMs6D2XAx1kPlM2ibFc8,0.626,0.432,7,-11.779,1,0.0287,0.0231,0.00331,0.184,0.48,150.819,246067,4,246.06667,0.419,1.0,0.382,0.462
2dEVFDQ9Z9Gyl73yhoKl65,0.553,0.545,9,-7.278,1,0.0261,0.385,5.36e-06,0.105,0.201,85.959,242960,4,242.96,0.125,0.997,0.421,0.474
43GS3mtezoIFiuIZCLLiDY,0.531,0.632,6,-5.557,1,0.0312,0.16,1.1400000000000004e-05,0.364,0.294,140.176,260173,4,260.17334,0.605,0.986,0.779,0.96
0v9kGNjkKdQUdDoBIuiph4,0.753,0.62,9,-10.544,1,0.0524,0.0657,0.0,0.27,0.676,110.171,291560,4,291.56,0.812,0.898,0.579,0.441
0vDSWxRlWN0LWsSQdGIPuE,0.5680000000000001,0.912,7,-3.25,1,0.0367,0.299,0.0502,0.0717,0.729,155.514,204253,4,204.25333,0.326,1.0,0.816,0.673
3RJof5CojqlbgZ5adHw50O,0.248,0.324,9,-10.878,1,0.03,0.274,0.00946,0.113,0.122,135.786,238040,4,238.04,0.172,0.714,0.636,0.658
5xl5582IihbEZAnfj0xyso,0.769,0.8260000000000001,7,-8.252,1,0.0624,0.268,0.0186,0.0684,0.762,95.863,251467,4,251.46667,0.98,1.0,0.0,0.063
6PMDILZiYo4YzMBbE0dGK9,0.512,0.588,7,-8.591,1,0.0276,0.335,0.000806,0.0963,0.242,144.521,215147,4,215.14667,0.262,1.0,0.658,0.63
7tJnjRY2js0yXtNUWE4fgF,0.518,0.417,8,-13.268,1,0.0325,0.58,0.0,0.0722,0.311,97.63,330267,4,330.26666,0.25,0.988,0.865,0.887
4xiaE15ARCs5CVPA6J8gmC,0.521,0.233,7,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,235667,3,235.66667,0.292,0.271,0.281,0.485
79LdvxXi5JYUjhnO7v9Fi3,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,4,237.32,0.935,0.975,0.761,0.471
4d6eqRtpDX7tydHJGDZUBQ,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773,4,215.77333,0.826,1.0,0.803,0.814
1z3ugFmUKoCzGsI6jdY4Ci,0.625,0.842,5,-5.285,1,0.0376,0.264,2.1200000000000004e-05,0.181,0.26,111.038,342680,4,342.68,0.809,0.973,0.157,0.24
07HqIg8BnB1lJElnw2ZiSR,0.437,0.727,2,-5.432,1,0.0293,0.0532,0.0,0.103,0.233,73.029,346587,4,346.58667,0.098,0.936,0.496,0.557
0lmS0Wofcv7B7uFYssSKta,0.7020000000000001,0.891,2,-7.873,1,0.0446,0.185,0.0453,0.0712,0.748,119.963,300467,4,300.46667,0.905,1.0,0.149,0.399
6e3O5XkMEhMAatdKnOlZPh,0.433,0.798,1,-3.603,0,0.0805,0.0315,0.00196,0.048,0.584,168.247,212348,4,212.34811,0.21,0.971,0.346,0.499
2Pxqs0WmxxHTV5QaTdmt3Q,0.51,0.458,10,-7.566,1,0.0289,0.551,0.0,0.0853,0.177,123.694,293853,4,293.85306,0.381,0.934,0.758,0.723
1cy5US2dffz6QGBAIzOGkq,0.597,0.282,11,-17.23,1,0.0256,0.285,0.0,0.105,0.301,134.797,263933,4,263.93332,0.225,0.923,0.907,0.699
4V87hYB94wu8DFtd901riK,0.5720000000000001,0.914,8,-8.436,1,0.0311,0.0717,0.00776,0.319,0.843,108.991,254467,4,254.46667,0.78,1.0,0.348,0.485
3t4EJY6cTsb6FyP1EQzajK,0.852,0.649,6,-12.877,0,0.0749,0.00537,0.0029,0.157,0.845,100.303,249640,4,249.64,0.452,1.0,0.442,0.417
6lRkdG1HurVS72F9GoBeWJ,0.747,0.586,9,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,201867,4,201.86667,0.8,0.542,0.799,0.588
7DFawVSjI88xR9mjnWwURg,0.638,0.352,10,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,204000,3,204.0,0.081,1.0,0.972,0.505
4jh9olf0OKCokpzxSyLeJx,0.513,0.591,1,-6.407,0,0.0274,0.405,0.0,0.126,0.173,130.167,287600,4,287.6,0.682,0.975,0.727,0.658
4DbUk1qwcz9KKcUY4t8f8u,0.594,0.7020000000000001,1,-9.894,1,0.0842,0.168,0.109,0.142,0.466,135.406,373733,4,373.73334,0.217,0.618,0.617,0.46
4LFwNJWoj74Yd71fIr1W8x,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,264333,4,264.33334,0.061,0.551,0.53,0.73
6jrp8qBMJO6vhAeYVAsdk9,0.879,0.679,7,-8.59,0,0.0421,0.149,0.00874,0.078,0.724,122.382,231400,4,231.4,0.913,1.0,0.498,0.44
16flEBCtUF67V5yO0GxYWn,0.763,0.552,6,-11.98,1,0.0449,0.119,0.000695,0.28,0.744,90.775,256560,4,256.56,0.34,1.0,0.672,0.499
4tEpvocDTdNVR9DYxnJTFy,0.545,0.356,5,-14.127,1,0.0245,0.413,1.56e-06,0.128,0.465,82.214,250067,4,250.06667,0.077,1.0,0.499,0.588
122vb6LtwACmfBIWpwmN1w,0.732,0.5660000000000001,9,-7.76,1,0.0505,0.131,4.16e-05,0.184,0.763,75.692,264427,4,264.42667,0.173,0.815,0.755,0.428
4r5VaK6H1bq0cTGPMTN97Z,0.7020000000000001,0.975,6,-7.968,0,0.0396,0.0305,0.000134,0.165,0.646,115.185,252333,4,252.33333,0.874,1.0,0.35,0.471
1qIKynV6YQZgocodkPdCy7,0.539,0.583,1,-4.9350000000000005,0,0.0275,0.108,0.0,0.111,0.337,86.063,328093,4,328.09332,0.0,0.996,0.0,0.033
0tKjVEJlX3IZ5L1rEJc5hh,0.495,0.609,7,-9.902,1,0.0339,0.42,0.0,0.187,0.33,135.671,257440,4,257.44,0.096,0.989,0.823,0.692
0UUpyDCYzkziXJ1TM4awHM,0.758,0.8270000000000001,4,-6.151,0,0.0774,0.00326,0.000169,0.0946,0.506,97.515,248533,4,248.53333,0.728,1.0,0.373,0.317
3Cx4yrFaX8CeHwBMReOWXI,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,4,287.73334,0.66,0.985,0.562,0.599
1NCuYqMc8hKMb4cpNTcJbD,0.78,0.5650000000000001,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,4,322.13333,0.343,1.0,0.093,0.091
3RMeOetCdXttthQK0clPuz,0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,255667,4,255.66667,0.063,1.0,0.613,0.472
7z38bideBRvGAgjXe2SECm,0.783,0.838,1,-8.838,1,0.0552,0.0327,2.65e-06,0.0519,0.939,117.791,265373,4,265.37332,1.0,1.0,0.044,0.242
5HAv1Ckfe50DUjv8ghwTrz,0.806,0.954,1,-6.741,1,0.0514,0.0259,0.0006169999999999,0.176,0.7010000000000001,115.229,283934,4,283.93362,0.835,0.929,0.446,0.33
1KU5EHSz04JhGg3rReGJ0N,0.75,0.366,8,-10.07,1,0.0321,0.271,9.57e-05,0.106,0.477,91.138,287440,4,287.44,0.596,1.0,0.114,0.597
3HLgjHYaEhKFvV4SSvI9Te,0.547,0.513,1,-7.006,1,0.0267,0.201,0.0,0.0866,0.2,73.214,277600,4,277.6,0.165,0.972,0.489,0.55
4K0fYuC7qJx5P7Yh0Ch2zo,0.499,0.517,5,-9.044,1,0.0287,0.338,0.0,0.236,0.281,144.138,244840,4,244.84,0.042,0.877,0.76,0.556
5GHY1DFWKz3Prg2V0Iodqo,0.512,0.5740000000000001,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,280040,4,280.04,0.36,0.969,0.602,0.58
27QvYgBk0CHOVHthWnkuWt,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.997,316813,4,316.81332,0.919,0.977,0.0,0.111
4VZDv8sASBS8UruUBGTFdk,0.68,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.801,266867,4,266.86667,0.364,0.94,0.668,0.626
6kvoHl80mfCVTv7XnZkjQn,0.52,0.652,5,-6.655,1,0.0274,0.339,6.14e-05,0.256,0.722,80.61,258787,4,258.78668,0.204,1.0,0.39,0.361
6J6RWKCPN5RFKHUKEUFjxS,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293,4,267.29333,1.0,1.0,0.333,0.427
3Mn0WiIUimQrekCDxzaCGV,0.782,0.881,1,-7.763,1,0.064,0.0424,0.0,0.125,0.908,102.488,218840,4,218.84,0.81,1.0,0.527,0.523
0gLQ6jhJsyYfl7PrD1RZ7X,0.256,0.464,5,-10.959,1,0.0382,0.433,0.0,0.121,0.355,205.362,209293,3,209.29333,0.073,0.992,0.659,0.583
5gAdATsfINRIljv4LbrKX2,0.493,0.453,3,-10.878,1,0.0248,0.0944,0.00467,0.1,0.188,143.725,315160,4,315.16,0.248,1.0,0.389,0.488
1sUTfgduT0WIQO8kXKXxLC,0.55,0.618,7,-9.822,1,0.0307,0.0564,2.6200000000000003e-05,0.0937,0.429,78.61,335240,4,335.24,0.093,0.983,0.884,0.735
1rIy3lkFJnMsTLZpxFmYU8,0.721,0.471,0,-11.143,1,0.0359,0.448,2.47e-06,0.218,0.443,97.254,295693,4,295.69333,0.585,0.996,0.927,0.812
3JjY2L2bqql54j1SjnjQ23,0.541,0.904,1,-6.384,1,0.0404,0.0423,0.0,0.0589,0.833,121.386,236435,4,236.4351,0.8,0.973,0.647,0.698
33I3oS8UkebR3KRvqxD9X0,0.781,0.478,6,-15.427,1,0.0561,0.0849,3.93e-06,0.0877,0.962,95.992,325800,4,325.8,0.432,1.0,0.59,0.562
72LKSYwvDYp9acfM5TEgBK,0.579,0.64,10,-14.366,1,0.0352,0.0518,0.0148,0.0982,0.263,127.788,280973,4,280.97333,0.75,1.0,0.913,0.55
5In7xBveNACCRX2uWNoPuW,0.487,0.423,2,-8.181,1,0.0243,0.658,0.0,0.109,0.334,88.883,253507,4,253.50667,0.3,0.464,0.7,0.911
4tYpYYoOI7WDxbCnPninwE,0.705,0.913,4,-7.253,0,0.0484,0.103,0.00111,0.216,0.665,114.959,290573,4,290.57333,0.781,1.0,0.28,0.283
3XVozq1aeqsJwpXrEZrDJ9,0.979,0.792,2,-2.784,1,0.0388,0.0025,7.709999999999999e-06,0.102,0.583,116.012,254467,4,254.46667,0.921,0.983,0.407,0.333
48l7PNpT2fBoT4cdLW6EzP,0.403,0.338,8,-12.371,0,0.0322,0.727,0.0,0.0849,0.233,126.23,229227,4,229.22667,0.328,0.969,0.209,0.359
3SmPl0CGxvvkQCrTv7edEE,0.665,0.899,6,-7.75,1,0.0877,0.303,2.21e-06,0.445,0.873,165.16,299427,3,299.42667,0.435,1.0,0.117,0.367
31KFfR180bYoPqqy671tXm,0.26,0.418,1,-8.05,1,0.0287,0.712,0.0,0.102,0.0773,63.032,246760,4,246.76,0.064,0.397,0.613,0.647
6NBGabiAuQklrfkufcOqlN,0.6960000000000001,0.655,7,-12.594,1,0.124,0.00218,0.738,0.0526,0.48,99.648,300827,4,300.82666,0.332,1.0,0.39,0.395
1SkJ8HjZUZRPYT3R2rh5sA,0.739,0.951,1,-8.863,1,0.0496,0.139,0.0062,0.462,0.551,103.17,350000,4,350.0,0.47,1.0,0.494,0.254
60Iwu57QTP1EyEiy3tf2nB,0.63,0.369,10,-11.039,1,0.0278,0.262,0.0016,0.0989,0.109,126.386,256227,4,256.22668,0.1,1.0,0.519,0.537
7eheoW4hxrH51ww2QePVwF,0.557,0.798,6,-7.405,1,0.0935,0.000851,0.665,0.183,0.793,112.117,244093,4,244.09332,0.471,1.0,0.888,0.64
07M76e7IXxYdnC1BBiJxEX,0.496,0.5710000000000001,5,-9.958,0,0.0335,0.43,0.0,0.0332,0.25,150.944,251427,4,251.42667,0.321,0.923,0.621,0.677
6TSM5vkz0WzyZsNAKKYDcw,0.684,0.8180000000000001,1,-8.686,0,0.0405,0.207,2.19e-06,0.0251,0.937,109.864,246107,4,246.10667,0.798,1.0,0.43,0.618
