uri,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,Venus,Frankie Avalon,0.5760000000000001,0.34700000000000003,10,-18.755,1,0.0317,0.852,0.599,0.124,0.85,114.883,5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/tracks/5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/audio-analysis/5kqXQHIgQ6UfFP9LfqPNgG,144483,4,3185857,144.4833,22050,1,0.0,136.20245,0.807,0.984,0.574,0.389
spotify:track:603N4XGJUTbK760GLCvIIs,Come Softly To Me,The Fleetwoods,0.601,0.095,1,-18.478,1,0.0374,0.93,0.000285,0.116,0.672,122.975,603N4XGJUTbK760GLCvIIs,https://api.spotify.com/v1/tracks/603N4XGJUTbK760GLCvIIs,https://api.spotify.com/v1/audio-analysis/603N4XGJUTbK760GLCvIIs,144933,4,3195780,144.93333,22050,1,0.38957,132.7659,0.247,1.0,0.461,0.718
spotify:track:6fOxrKUo3f9OX2z6YrBpwy,The Happy Organ,"Dave ""Baby"" Cortez",0.635,0.888,1,-6.811,1,0.0313,0.536,0.14400000000000002,0.0743,0.97,91.22,6fOxrKUo3f9OX2z6YrBpwy,https://api.spotify.com/v1/tracks/6fOxrKUo3f9OX2z6YrBpwy,https://api.spotify.com/v1/audio-analysis/6fOxrKUo3f9OX2z6YrBpwy,125200,4,2760660,125.2,22050,1,0.98526,112.1698,0.372,1.0,0.928,0.884
spotify:track:4GvyP7CnBJEV2t7L7vOkjw,Kansas City,Wilbert Harrison,0.727,0.665,1,-6.453,1,0.0352,0.653,0.233,0.34900000000000003,0.912,114.979,4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/tracks/4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/audio-analysis/4GvyP7CnBJEV2t7L7vOkjw,150333,4,3314850,150.33333,22050,1,0.57016,141.88553,0.767,1.0,0.541,0.502
spotify:track:66eFGhs8LXeBgrXk0YgRJK,The Battle Of New Orleans,Johnny Horton,0.704,0.743,9,-12.069,1,0.129,0.805,0.0,0.20500000000000002,0.92,177.362,66eFGhs8LXeBgrXk0YgRJK,https://api.spotify.com/v1/tracks/66eFGhs8LXeBgrXk0YgRJK,https://api.spotify.com/v1/audio-analysis/66eFGhs8LXeBgrXk0YgRJK,151507,4,3340722,151.50667,22050,1,0.0,141.69977,0.367,1.0,0.654,0.511
spotify:track:44deyFcIU1jArZyFhOznh9,Lonely Boy,Paul Anka,0.426,0.501,0,-9.529,1,0.0325,0.601,0.0,0.507,0.855,197.453,44deyFcIU1jArZyFhOznh9,https://api.spotify.com/v1/tracks/44deyFcIU1jArZyFhOznh9,https://api.spotify.com/v1/audio-analysis/44deyFcIU1jArZyFhOznh9,154973,3,3417162,154.97333,22050,1,0.39914,144.81705,0.215,1.0,1.0,0.811
spotify:track:3GI4aSJU8HrTM6msYXz1MT,A Big Hunk O' Love,Elvis Presley With The Jordanaires,0.584,0.869,0,-10.243,1,0.0751,0.725,0.060500000000000005,0.9530000000000001,0.781,95.604,3GI4aSJU8HrTM6msYXz1MT,https://api.spotify.com/v1/tracks/3GI4aSJU8HrTM6msYXz1MT,https://api.spotify.com/v1/audio-analysis/3GI4aSJU8HrTM6msYXz1MT,128755,4,2839042,128.75475,22050,1,0.0,128.75475,0.173,0.92,0.465,0.508
spotify:track:5xghdTMuqQPqtDJ0bn3zkn,The Three Bells,The Browns,0.455,0.327,7,-10.113,1,0.0328,0.8300000000000001,0.0,0.09970000000000001,0.324,106.303,5xghdTMuqQPqtDJ0bn3zkn,https://api.spotify.com/v1/tracks/5xghdTMuqQPqtDJ0bn3zkn,https://api.spotify.com/v1/audio-analysis/5xghdTMuqQPqtDJ0bn3zkn,173840,4,3833172,173.84,22050,1,2.19429,167.19528,0.404,0.254,0.706,0.607
spotify:track:0yK8sWD6cfrc7pGfaPIcZH,Sleep Walk,Santo & Johnny,0.779,0.212,10,-9.759,0,0.0362,0.759,0.9590000000000001,0.23500000000000001,0.444,94.675,0yK8sWD6cfrc7pGfaPIcZH,https://api.spotify.com/v1/tracks/0yK8sWD6cfrc7pGfaPIcZH,https://api.spotify.com/v1/audio-analysis/0yK8sWD6cfrc7pGfaPIcZH,145333,3,3204600,145.33333,22050,1,3.41914,139.74348,0.253,0.931,0.153,0.408
spotify:track:3E5ndyOfO6vFDEIE42HA8o,Mack The Knife,Bobby Darin,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.20600000000000002,0.464,82.755,3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333,4,4064550,184.33333,22050,1,2.61805,180.0069,0.072,1.0,0.0,0.156
spotify:track:6bnFjTW3EnMG4BwreDnSHK,Mr. Blue,The Fleetwoods,0.374,0.0889,4,-17.475,1,0.0356,0.931,6.879999999999999e-06,0.111,0.211,96.677,6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/tracks/6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/audio-analysis/6bnFjTW3EnMG4BwreDnSHK,145133,4,3200190,145.13333,22050,1,0.40068,137.97878,0.29,0.917,0.74,0.609
spotify:track:0mmveflIg5uKskiCOdRV3e,Heartaches By The Number,Guy Mitchell,0.584,0.589,5,-11.203,1,0.0718,0.463,1.5300000000000003e-05,0.069,0.842,172.484,0mmveflIg5uKskiCOdRV3e,https://api.spotify.com/v1/tracks/0mmveflIg5uKskiCOdRV3e,https://api.spotify.com/v1/audio-analysis/0mmveflIg5uKskiCOdRV3e,154296,4,3402226,154.29596,22050,1,0.24372,146.49469,0.631,1.0,0.941,0.718
spotify:track:3PNLqKBbWaTBGt9Y1lM1eB,Why,Frankie Avalon,0.40800000000000003,0.213,5,-14.843,1,0.029500000000000002,0.869,0.0,0.101,0.643,94.608,3PNLqKBbWaTBGt9Y1lM1eB,https://api.spotify.com/v1/tracks/3PNLqKBbWaTBGt9Y1lM1eB,https://api.spotify.com/v1/audio-analysis/3PNLqKBbWaTBGt9Y1lM1eB,157718,4,3477689,157.71832,22050,1,0.07714,149.08952,0.537,0.944,1.0,0.901
spotify:track:4f8hBeMXMvssn6HtFAtblo,El Paso,Marty Robbins,0.654,0.452,2,-9.709,1,0.03,0.835,2.8900000000000005e-05,0.16,0.6910000000000001,106.662,4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,259307,3,5717712,259.30667,22050,1,0.13347,254.0263,0.567,0.599,0.817,0.744
spotify:track:1mE8QtaSFxEQnr3SgxmIRf,Running Bear,Johnny Preston,0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,1mE8QtaSFxEQnr3SgxmIRf,https://api.spotify.com/v1/tracks/1mE8QtaSFxEQnr3SgxmIRf,https://api.spotify.com/v1/audio-analysis/1mE8QtaSFxEQnr3SgxmIRf,157960,4,3483018,157.96,22050,1,1.10263,151.91655,0.632,1.0,0.843,0.642
spotify:track:7aNVTsJFlnaUTEBO6fvWho,Teen Angel,Mark Dinning,0.506,0.095,0,-13.232,1,0.0494,0.728,0.0,0.293,0.404,97.26,7aNVTsJFlnaUTEBO6fvWho,https://api.spotify.com/v1/tracks/7aNVTsJFlnaUTEBO6fvWho,https://api.spotify.com/v1/audio-analysis/7aNVTsJFlnaUTEBO6fvWho,161827,4,3568278,161.82668,22050,1,0.31293,151.19673,0.376,0.673,0.96,0.768
spotify:track:6zwvB879PJSpTyFcg2wwnL,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,6zwvB879PJSpTyFcg2wwnL,https://api.spotify.com/v1/tracks/6zwvB879PJSpTyFcg2wwnL,https://api.spotify.com/v1/audio-analysis/6zwvB879PJSpTyFcg2wwnL,142693,3,3146388,142.69333,22050,1,0.19642,133.28255,0.695,1.0,0.27,0.486
spotify:track:7bA1DHtoJAvqyL42gHwOLa,Stuck On You,Elvis Presley With The Jordanaires,0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,7bA1DHtoJAvqyL42gHwOLa,https://api.spotify.com/v1/tracks/7bA1DHtoJAvqyL42gHwOLa,https://api.spotify.com/v1/audio-analysis/7bA1DHtoJAvqyL42gHwOLa,138827,4,3061128,138.82668,22050,1,0.19152,132.45242,0.77,0.031,0.63,0.575
spotify:track:27bw4i8LnECzVlbMZ4kFHw,Cathy's Clown,The Everly Brothers,0.507,0.561,7,-10.472,1,0.035300000000000005,0.548,0.0,0.59,0.89,120.042,27bw4i8LnECzVlbMZ4kFHw,https://api.spotify.com/v1/tracks/27bw4i8LnECzVlbMZ4kFHw,https://api.spotify.com/v1/audio-analysis/27bw4i8LnECzVlbMZ4kFHw,145933,4,3217830,145.93333,22050,1,0.3751,140.08598,0.64,1.0,0.619,0.673
spotify:track:1qC8zQRrdkZCwzQ5N4ECoD,Everybody's Somebody's Fool,Connie Francis,0.584,0.737,1,-4.643,1,0.030600000000000002,0.745,1.93e-05,0.20800000000000002,0.753,84.322,1qC8zQRrdkZCwzQ5N4ECoD,https://api.spotify.com/v1/tracks/1qC8zQRrdkZCwzQ5N4ECoD,https://api.spotify.com/v1/audio-analysis/1qC8zQRrdkZCwzQ5N4ECoD,157880,4,3481254,157.88,22050,1,0.42327,151.78883,0.0,1.0,0.711,0.594
spotify:track:2bgl6miORpyE4ql0gl7KHR,Alley-Oop,Hollywood Argyles,0.584,0.47600000000000003,7,-9.562,1,0.0614,0.809,0.0,0.0915,0.9440000000000001,63.325,2bgl6miORpyE4ql0gl7KHR,https://api.spotify.com/v1/tracks/2bgl6miORpyE4ql0gl7KHR,https://api.spotify.com/v1/audio-analysis/2bgl6miORpyE4ql0gl7KHR,161440,4,3559752,161.44,22050,1,0.31243,157.95955,0.054,0.937,0.647,0.403
spotify:track:4LJcNiq2pBb8OeqrGdBJQw,I'm Sorry,Brenda Lee,0.558,0.223,10,-12.362,1,0.029900000000000003,0.868,0.000972,0.13,0.303,101.711,4LJcNiq2pBb8OeqrGdBJQw,https://api.spotify.com/v1/tracks/4LJcNiq2pBb8OeqrGdBJQw,https://api.spotify.com/v1/audio-analysis/4LJcNiq2pBb8OeqrGdBJQw,161547,3,3562104,161.54668,22050,1,0.17084,154.75519,0.031,1.0,0.709,0.661
spotify:track:4aTCNddtjztjuK2EOgz7ZZ,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,0.8140000000000001,0.427,2,-11.543,1,0.0918,0.558,0.0,0.024800000000000003,0.964,123.109,4aTCNddtjztjuK2EOgz7ZZ,https://api.spotify.com/v1/tracks/4aTCNddtjztjuK2EOgz7ZZ,https://api.spotify.com/v1/audio-analysis/4aTCNddtjztjuK2EOgz7ZZ,143733,4,3169320,143.73334,22050,1,1.0854,139.09914,0.965,1.0,0.589,0.494
spotify:track:6yP3V5FXNNJU8Z441vxhCV,It's Now Or Never,Elvis Presley With The Jordanaires,0.633,0.365,4,-14.94,1,0.0403,0.428,0.0037800000000000004,0.5690000000000001,0.743,126.266,6yP3V5FXNNJU8Z441vxhCV,https://api.spotify.com/v1/tracks/6yP3V5FXNNJU8Z441vxhCV,https://api.spotify.com/v1/audio-analysis/6yP3V5FXNNJU8Z441vxhCV,193907,4,4275642,193.90668,22050,1,0.28082,191.39047,0.737,1.0,0.799,0.556
spotify:track:4YCnTYbq3oL1Lqpyxg33CU,The Twist,Chubby Checker,0.5710000000000001,0.618,4,-5.682,1,0.0371,0.18,2.6899999999999997e-06,0.178,0.852,156.892,4YCnTYbq3oL1Lqpyxg33CU,https://api.spotify.com/v1/tracks/4YCnTYbq3oL1Lqpyxg33CU,https://api.spotify.com/v1/audio-analysis/4YCnTYbq3oL1Lqpyxg33CU,155040,4,3418632,155.04,22050,1,0.19297,151.6205,0.399,0.751,0.692,0.497
spotify:track:7qinPLZ41lgIGuT40EAFs0,My Heart Has A Mind Of Its Own,Connie Francis,0.495,0.539,6,-6.088,1,0.033600000000000005,0.8190000000000001,0.0,0.325,0.715,109.49,7qinPLZ41lgIGuT40EAFs0,https://api.spotify.com/v1/tracks/7qinPLZ41lgIGuT40EAFs0,https://api.spotify.com/v1/audio-analysis/7qinPLZ41lgIGuT40EAFs0,152267,4,3357480,152.26666,22050,1,0.34902,145.82132,0.101,1.0,0.712,0.871
spotify:track:0afR4FfSwgg5QFF1Wpuwil,Mr. Custer,Larry Verne,0.6940000000000001,0.6990000000000001,4,-4.8629999999999995,0,0.054400000000000004,0.707,8.480000000000001e-05,0.156,0.585,108.495,0afR4FfSwgg5QFF1Wpuwil,https://api.spotify.com/v1/tracks/0afR4FfSwgg5QFF1Wpuwil,https://api.spotify.com/v1/audio-analysis/0afR4FfSwgg5QFF1Wpuwil,184867,4,4076310,184.86667,22050,1,0.26141,179.7805,0.491,0.834,0.966,0.758
spotify:track:391TUcoPonqYykPkSZ5Z9U,Save The Last Dance For Me,The Drifters,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/tracks/391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/audio-analysis/391TUcoPonqYykPkSZ5Z9U,154960,4,3416868,154.96,22050,1,0.81184,144.25977,0.168,1.0,0.837,0.662
spotify:track:03cB3gd91JsP3bCERC6Lmf,I Want To Be Wanted,Brenda Lee,0.515,0.41200000000000003,8,-6.322,1,0.027700000000000002,0.593,0.0,0.218,0.392,107.61,03cB3gd91JsP3bCERC6Lmf,https://api.spotify.com/v1/tracks/03cB3gd91JsP3bCERC6Lmf,https://api.spotify.com/v1/audio-analysis/03cB3gd91JsP3bCERC6Lmf,185960,3,4100418,185.96,22050,1,0.15488,180.7093,0.719,1.0,0.536,0.658
spotify:track:6yMGxqKj0218mFR5KqsMRq,Georgia On My Mind,Ray Charles,0.19,0.323,7,-12.405,1,0.0303,0.626,2.17e-06,0.176,0.281,94.34,6yMGxqKj0218mFR5KqsMRq,https://api.spotify.com/v1/tracks/6yMGxqKj0218mFR5KqsMRq,https://api.spotify.com/v1/audio-analysis/6yMGxqKj0218mFR5KqsMRq,219560,4,4841298,219.56,22050,1,0.6839,211.98659,0.022,0.091,0.184,0.385
spotify:track:12BB5t506Of3s3NPBoKScC,Stay,Maurice Williams & The Zodiacs,0.485,0.755,8,-6.839,0,0.07050000000000001,0.8260000000000001,0.0,0.329,0.8160000000000001,123.495,12BB5t506Of3s3NPBoKScC,https://api.spotify.com/v1/tracks/12BB5t506Of3s3NPBoKScC,https://api.spotify.com/v1/audio-analysis/12BB5t506Of3s3NPBoKScC,97493,4,2149728,97.49333,22050,1,0.7605,86.96454,0.558,1.0,0.44,0.473
spotify:track:4xUqqie4bBKufHtlMuZS3k,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,0.433,0.0748,0,-19.351,1,0.049,0.92,0.0010400000000000001,0.105,0.193,73.093,4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/tracks/4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/audio-analysis/4xUqqie4bBKufHtlMuZS3k,186667,3,4116000,186.66667,22050,1,0.23773,177.16245,0.0,0.906,0.631,0.484
spotify:track:5Ik1BD4gKzxofvNgSRQbCF,Wonderland By Night,Bert Kaempfert And His Orchestra,0.211,0.233,4,-10.208,1,0.0291,0.907,0.919,0.279,0.23900000000000002,71.351,5Ik1BD4gKzxofvNgSRQbCF,https://api.spotify.com/v1/tracks/5Ik1BD4gKzxofvNgSRQbCF,https://api.spotify.com/v1/audio-analysis/5Ik1BD4gKzxofvNgSRQbCF,195227,4,4304748,195.22667,22050,1,0.50789,187.75075,0.134,0.98,0.928,0.562
spotify:track:4QMvxtZGcmvwWtmmoiRs5B,Will You Love Me Tomorrow,The Shirelles,0.513,0.379,0,-9.679,1,0.031400000000000004,0.686,2.6200000000000003e-05,0.417,0.509,135.756,4QMvxtZGcmvwWtmmoiRs5B,https://api.spotify.com/v1/tracks/4QMvxtZGcmvwWtmmoiRs5B,https://api.spotify.com/v1/audio-analysis/4QMvxtZGcmvwWtmmoiRs5B,160320,4,3535056,160.32,22050,1,0.11914,155.3531,0.377,1.0,0.707,0.586
spotify:track:10VtM4vN0l9y4r0YTjVYaA,Calcutta,Lawrence Welk And His Orchestra,0.481,0.7000000000000001,7,-6.85,1,0.0287,0.836,0.892,0.28300000000000003,0.9400000000000001,81.763,10VtM4vN0l9y4r0YTjVYaA,https://api.spotify.com/v1/tracks/10VtM4vN0l9y4r0YTjVYaA,https://api.spotify.com/v1/audio-analysis/10VtM4vN0l9y4r0YTjVYaA,135533,4,2988510,135.53333,22050,1,0.20299,131.33788,0.538,1.0,0.465,0.588
spotify:track:45gAw2xmDx9DZAnoiJK723,Pony Time,Chubby Checker,0.509,0.7020000000000001,3,-5.695,1,0.0514,0.526,0.0,0.124,0.9470000000000001,154.571,45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/tracks/45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/audio-analysis/45gAw2xmDx9DZAnoiJK723,148733,4,3279570,148.73334,22050,1,0.39415,138.76245,0.159,1.0,0.612,0.588
spotify:track:366wRPrx2airjcCRkxgoS2,Surrender,Elvis Presley With The Jordanaires,0.38,0.638,3,-9.647,0,0.0504,0.75,0.0,0.258,0.749,79.125,366wRPrx2airjcCRkxgoS2,https://api.spotify.com/v1/tracks/366wRPrx2airjcCRkxgoS2,https://api.spotify.com/v1/audio-analysis/366wRPrx2airjcCRkxgoS2,114200,4,2518110,114.2,22050,1,0.26549,102.04009,0.225,0.807,0.456,0.325
spotify:track:0pnfT3OLqlnIvO0uMYgCfM,Blue Moon,The Marcels,0.617,0.444,7,-10.133,1,0.0371,0.6980000000000001,0.0,0.0999,0.913,127.699,0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM,133453,4,2942646,133.45332,22050,1,0.0,133.45334,0.538,1.0,0.589,0.387
spotify:track:45Szkclj1lt4ubm7RFK68t,Runaway,Del Shannon,0.594,0.533,10,-7.993,0,0.0438,0.153,1.4900000000000001e-05,0.17200000000000001,0.729,78.552,45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4,3027612,137.30667,22050,1,0.43637,130.57161,0.078,1.0,0.43,0.406
spotify:track:7qEwxMKJu8EsjvOoxMJoTT,Mother-In-Law,Ernie K-Doe,0.811,0.528,3,-9.721,1,0.0332,0.784,1.58e-05,0.14100000000000001,0.9420000000000001,130.191,7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/tracks/7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/audio-analysis/7qEwxMKJu8EsjvOoxMJoTT,151160,4,3333078,151.16,22050,1,0.52544,146.79076,0.378,1.0,0.064,0.338
spotify:track:1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man,Ricky Nelson,0.723,0.44,2,-10.536,1,0.031900000000000005,0.667,0.0,0.128,0.843,123.217,1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l,143200,4,3157560,143.2,22050,1,0.16254,138.3735,0.757,0.96,0.376,0.482
spotify:track:6sbj89WozjblBMa5u41orw,Running Scared,Roy Orbison,0.5720000000000001,0.392,9,-10.555,1,0.0325,0.778,0.000435,0.15,0.381,128.255,6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3,2911482,132.04,22050,1,0.18145,127.23374,0.504,1.0,0.83,0.604
spotify:track:2TEdI0KNrYHo4UPhrt0ais,Moody River,Pat Boone,0.767,0.269,3,-14.983,1,0.0333,0.774,0.0,0.08750000000000001,0.534,129.921,2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/tracks/2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/audio-analysis/2TEdI0KNrYHo4UPhrt0ais,157267,4,3467730,157.26666,22050,1,0.40063,149.43782,0.69,1.0,0.185,0.242
spotify:track:5mOECh8BAECe5HEHzJUvpd,Quarter To Three,U.S. Bonds,0.455,0.8190000000000001,0,-9.322,0,0.184,0.925,0.0441,0.84,0.902,163.686,5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/tracks/5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/audio-analysis/5mOECh8BAECe5HEHzJUvpd,150400,4,3316320,150.4,22050,1,0.0,144.27138,0.067,0.837,0.451,0.45
spotify:track:79s3pSe1u6ggQBEwVPm58Z,Tossin' And Turnin',Bobby Lewis,0.5690000000000001,0.722,0,-8.914,1,0.0393,0.225,0.0,0.108,0.965,142.736,79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/audio-analysis/79s3pSe1u6ggQBEwVPm58Z,159640,4,3520062,159.64,22050,1,0.53374,147.77179,0.352,1.0,0.745,0.673
spotify:track:2ELAMT68a78OGwhCgj9Kai,Wooden Heart,Joe Dowell,0.844,0.462,1,-9.855,1,0.052500000000000005,0.713,0.0234,0.106,0.9470000000000001,84.913,2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/tracks/2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/audio-analysis/2ELAMT68a78OGwhCgj9Kai,118427,4,2611308,118.42667,22050,1,0.33628,115.52508,0.0,1.0,0.647,0.603
spotify:track:25TcXSVruQ3Oox1RyqRCFf,Michael,The Highwaymen,0.525,0.121,0,-19.451,1,0.029,0.859,5.98e-06,0.191,0.631,107.408,25TcXSVruQ3Oox1RyqRCFf,https://api.spotify.com/v1/tracks/25TcXSVruQ3Oox1RyqRCFf,https://api.spotify.com/v1/audio-analysis/25TcXSVruQ3Oox1RyqRCFf,165559,4,3650586,165.55946,22050,1,0.40413,159.70103,0.445,0.857,0.856,0.738
spotify:track:06JokgprGDKrtZ1eP6z2CQ,Take Good Care Of My Baby,Bobby Vee,0.487,0.441,1,-11.297,1,0.0722,0.761,0.0,0.15,0.604,82.707,06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/tracks/06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/audio-analysis/06JokgprGDKrtZ1eP6z2CQ,149800,4,3303090,149.8,22050,1,0.36322,141.68236,0.281,0.758,0.276,0.58
spotify:track:5dUMh0ugelpKfoFp3qChuK,Hit The Road Jack,Ray Charles And His Orchestra With The Raelettes,0.598,0.5710000000000001,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/tracks/5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/audio-analysis/5dUMh0ugelpKfoFp3qChuK,119880,4,2643354,119.88,22050,1,0.26653,107.69995,0.393,1.0,0.479,0.472
spotify:track:1DndHckdH9m5rp6gYP086b,Runaround Sue,Dion,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4,3783780,171.6,22050,1,0.4863,161.54703,0.256,1.0,0.393,0.489
spotify:track:61uAY9xdzYiIbYJ07XvKso,Big Bad John,Jimmy Dean,0.516,0.457,8,-12.609,1,0.184,0.596,0.0,0.106,0.455,173.934,61uAY9xdzYiIbYJ07XvKso,https://api.spotify.com/v1/tracks/61uAY9xdzYiIbYJ07XvKso,https://api.spotify.com/v1/audio-analysis/61uAY9xdzYiIbYJ07XvKso,182560,4,4025448,182.56,22050,1,0.33578,174.3238,0.181,0.986,0.324,0.429
spotify:track:6jX5mso4x00c1EiNMrTU9U,Please Mr. Postman,The Marvelettes,0.785,0.776,2,-5.259,1,0.031200000000000002,0.729,0.0,0.181,0.967,121.505,6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/tracks/6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/audio-analysis/6jX5mso4x00c1EiNMrTU9U,148040,4,3264282,148.04,22050,1,0.23728,141.78104,0.788,1.0,0.462,0.471
spotify:track:2F4FNcz68howQWD4zaGJSi,The Lion Sleeps Tonight,The Tokens,0.321,0.47400000000000003,5,-9.383,1,0.034800000000000005,0.743,0.0,0.20400000000000001,0.804,121.199,2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/audio-analysis/2F4FNcz68howQWD4zaGJSi,162093,4,3574158,162.09332,22050,1,2.63546,156.06712,0.371,0.993,0.812,0.703
spotify:track:227euiIPZryCQGJsYNuwW3,Peppermint Twist - Part I,Joey Dee & the Starliters,0.366,0.8140000000000001,0,-8.425,1,0.06280000000000001,0.687,1.51e-06,0.40800000000000003,0.964,198.24,227euiIPZryCQGJsYNuwW3,https://api.spotify.com/v1/tracks/227euiIPZryCQGJsYNuwW3,https://api.spotify.com/v1/audio-analysis/227euiIPZryCQGJsYNuwW3,121880,4,2687454,121.88,22050,1,0.10576,114.59628,0.728,1.0,0.869,0.649
spotify:track:6Hy22YDN9HJMRlJP1LwnJy,Duke Of Earl,Gene Chandler,0.422,0.28,5,-11.277,1,0.036500000000000005,0.8240000000000001,0.0,0.297,0.496,100.839,6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/tracks/6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/audio-analysis/6Hy22YDN9HJMRlJP1LwnJy,147841,4,3259897,147.84113,22050,1,0.34245,137.67693,0.15,1.0,0.267,0.409
spotify:track:0obIo2GEab6qqms6t3JaMY,Hey! Baby,Bruce Channel,0.515,0.623,9,-5.5969999999999995,1,0.036000000000000004,0.359,0.0,0.274,0.643,64.253,0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/tracks/0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/audio-analysis/0obIo2GEab6qqms6t3JaMY,143627,4,3166976,143.62703,22050,1,0.36077,134.48997,0.047,0.965,0.309,0.383
spotify:track:2fAB9BufYdc9AJLE6BusXP,Don't Break The Heart That Loves You,Connie Francis,0.4,0.419,8,-7.268,1,0.032100000000000004,0.856,0.0,0.269,0.219,73.711,2fAB9BufYdc9AJLE6BusXP,https://api.spotify.com/v1/tracks/2fAB9BufYdc9AJLE6BusXP,https://api.spotify.com/v1/audio-analysis/2fAB9BufYdc9AJLE6BusXP,186160,4,4104828,186.16,22050,1,0.39959,172.28625,0.166,0.538,0.368,0.394
