Song,Artist,Track ID,Artist ID,Album ID
Monkey,George Michael,2nzPzkGP9QSZ1lqvXTfyzT,19ra5tSw0tWufvUp8GotLo,34K1Kvskt9arWy8E1Gz3Lw
Sweet Child O' Mine,Guns N' Roses,7snQQk1zcKl8gZ92AnueZW,3qm84nBOXUEQ2vnTfUTTFC,28yHV3Gdg30AiB8h8em1eW
"Don't Worry; Be Happy (From ""Cocktail"")",Bobby McFerrin,4hObp5bmIJ3PP3cKA9K9GY,2FjkZT851ez950cyPjeYid,4zhRkgoZKC2xCPPys1gK4b
Love Bites,Def Leppard,3Dfy8YIxq89i84t108TvMi,6H1RjVyNruCmrBEWRbD0VZ,31oeDyCOLhgeZyktfxo0pE
Red Red Wine,UB40,4uOKFydzAejjSFqYbv1XPt,69MEO1AADKg1IZrq2XLzo5,05owfigVGpgPe7RKJG1hum
Groovy Kind Of Love,Phil Collins,3BSi5qoJGLab7rn7zfmTPA,4lxfqrEsLX6N1N4OCSkILp,7yZHLfxqiGPbSQLrVJljah
"Kokomo (From""Cocktail"" )",The Beach Boys,5qHYXcVvc9xsFB2uH7GpMN,3oDbviiivRWhXwIE8hxkVV,47VjIh8rgyMJJHNR98w0Kw
Wild; Wild West,The Escape Club,4Qn1QhHhUT01LfpBnC7xnf,6mRev5KzKOgQcZjWanwBdd,4OTNu8Vo0dYxX1UdUYLx1y
Bad Medicine,Bon Jovi,72hcFp4tYkd3dbNA9dZ3Pv,58lV9VcRSjABbAbfWS6skp,3mcKOl0KNe65BqiBa40WxR
Baby; I Love Your Way/Freebird Medley,Will To Power,7zMMs6D2XAx1kPlM2ibFc8,63I04Kj1gXC1LLSVcrOzLN,00eSA27XOugVZsMCPsh4Ag
Look Away,Chicago,2dEVFDQ9Z9Gyl73yhoKl65,3iDD7bnsjL9J4fO298r0L0,1Z9Rlkd9LAYTZcU2TU7BZY
Every Rose Has Its Thorn,Poison,43GS3mtezoIFiuIZCLLiDY,1fBCIkoPOPCDLUxGuWNvyo,2AMWVB3FWknjcMeb6hMZnd
My Prerogative,Bobby Brown,0v9kGNjkKdQUdDoBIuiph4,62sPt3fswraiEPnKQpAbdE,44w4sVYJVQzhH2dN3IwyIK
Two Hearts,Phil Collins,0vDSWxRlWN0LWsSQdGIPuE,4lxfqrEsLX6N1N4OCSkILp,7yZHLfxqiGPbSQLrVJljah
When I'm With You,Sheriff,3RJof5CojqlbgZ5adHw50O,5jllns7VtBfhF3AyjvZP8d,23sISo3WqoIysj2AHHem3V
Straight Up,Paula Abdul,5xl5582IihbEZAnfj0xyso,4PpmBoqphQusNFsxuVKb6j,7zduRJgS6v79QmNUhKGozu
Lost In Your Eyes,Debbie Gibson,6PMDILZiYo4YzMBbE0dGK9,18jZvCsW1PJ4FDQ5gEXuKp,5PnwSSRbLcCLpNMe2LFhOC
The Living Years,Mike + The Mechanics,7tJnjRY2js0yXtNUWE4fgF,2yTUYhIf8fxptTIy3KLuJD,0d8h3wYNXHFKVeIedrehrs
Eternal Flame,The Bangles,4xiaE15ARCs5CVPA6J8gmC,51l0uqRxGaczYr4271pVIC,6Zryl3gseZcPOYq3KnPXf9
The Look,Roxette,79LdvxXi5JYUjhnO7v9Fi3,2SHhfs4BiDxGQ3oxqf0UHY,487Xg1a57O6pDfkyYcbuFx
She Drives Me Crazy,Fine Young Cannibals,4d6eqRtpDX7tydHJGDZUBQ,20p5D2KrE8CGuOjHtxsyTp,6CoeDRu0SmpFtLZMcRTO2F
Like A Prayer,Madonna,1z3ugFmUKoCzGsI6jdY4Ci,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0
I'll Be There For You,Bon Jovi,07HqIg8BnB1lJElnw2ZiSR,58lV9VcRSjABbAbfWS6skp,3mcKOl0KNe65BqiBa40WxR
Forever Your Girl,Paula Abdul,0lmS0Wofcv7B7uFYssSKta,4PpmBoqphQusNFsxuVKb6j,7zduRJgS6v79QmNUhKGozu
"Rock On (From ""Dream A Little Dream"")",Michael Damian,6e3O5XkMEhMAatdKnOlZPh,1Wb1iP9BzMJyjm5nXtBUFP,560XKoM2owBqNr8zz4qhUG
"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,2Pxqs0WmxxHTV5QaTdmt3Q,13y0kncDD4J9wxCyfKr10W,7hKfx1hjTjzdU4SysDMNc9
I'll Be Loving You (Forever),New Kids On The Block,1cy5US2dffz6QGBAIzOGkq,55qiaow2sDYtjqu1mwRua6,0W7mquARagPr9V1N0nHYgK
Satisfied,Richard Marx,4V87hYB94wu8DFtd901riK,0grdhNhiRLFBaFVyybqsj6,0Zf6FJVyK6qUxmg1WMNruG
Baby Don't Forget My Number,Milli Vanilli,3t4EJY6cTsb6FyP1EQzajK,3vRclCt9VnNhYIxFMQCxuM,6s8bfXrXEqaFFmAi02m7k4
Good Thing,Fine Young Cannibals,6lRkdG1HurVS72F9GoBeWJ,20p5D2KrE8CGuOjHtxsyTp,6CoeDRu0SmpFtLZMcRTO2F
If You Don't Know Me By Now,Simply Red,7DFawVSjI88xR9mjnWwURg,1fa0cOhromAZdq2xRA4vv8,0R8Pl54TXSwXWtAEVaP7ew
Toy Soldiers,Martika,4jh9olf0OKCokpzxSyLeJx,40enFxfEXXsEXKOt1vgx0k,2qoLTSXxsdiHpuoPWrpJiy
"Batdance (From ""Batman"")",Prince,4DbUk1qwcz9KKcUY4t8f8u,5a2EaR3hamoenG9rDuVn8j,2FwzHgJ4XaPhC19Y0uL6SK
Right Here Waiting,Richard Marx,4LFwNJWoj74Yd71fIr1W8x,0grdhNhiRLFBaFVyybqsj6,0Zf6FJVyK6qUxmg1WMNruG
Cold Hearted,Paula Abdul,6jrp8qBMJO6vhAeYVAsdk9,4PpmBoqphQusNFsxuVKb6j,7zduRJgS6v79QmNUhKGozu
Hangin' Tough,New Kids On The Block,16flEBCtUF67V5yO0GxYWn,55qiaow2sDYtjqu1mwRua6,0W7mquARagPr9V1N0nHYgK
Don't Wanna Lose You,Gloria Estefan,4tEpvocDTdNVR9DYxnJTFy,5IFCkqu9J6xdWeYMk5I889,4rPsV2qfjewaH9tAidFVv9
Girl I'm Gonna Miss You,Milli Vanilli,122vb6LtwACmfBIWpwmN1w,3vRclCt9VnNhYIxFMQCxuM,0OMqAiDoE5TnIOWW4ktkE1
Miss You Much,Janet Jackson,4r5VaK6H1bq0cTGPMTN97Z,4qwGe91Bz9K2T8jXTZ815W,4OD3LU6001esAtFshDX46M
Listen To Your Heart,Roxette,1qIKynV6YQZgocodkPdCy7,2SHhfs4BiDxGQ3oxqf0UHY,487Xg1a57O6pDfkyYcbuFx
When I See You Smile,Bad English,0tKjVEJlX3IZ5L1rEJc5hh,5fhMbh4PVSLSODF2fhWwqt,0oNZnqsNbKKMKedFNNRs69
Blame It On The Rain,Milli Vanilli,0UUpyDCYzkziXJ1TM4awHM,3vRclCt9VnNhYIxFMQCxuM,6YOOLhdZhPoLDhEe8862YD
We Didn't Start The Fire,Billy Joel,3Cx4yrFaX8CeHwBMReOWXI,6zFYqv1mOsgBRQbae3JJ9e,1Vw2uoVkLAJFVViJ1QyK1D
Another Day In Paradise,Phil Collins,1NCuYqMc8hKMb4cpNTcJbD,4lxfqrEsLX6N1N4OCSkILp,2sS9l8uc3d3UsK9unJyrD8
How Am I Supposed To Live Without You,Michael Bolton,3RMeOetCdXttthQK0clPuz,6YHEMoNPbcheiWS2haGzkn,5g9LXOhTPW9Iow6GZPRg2D
Opposites Attract,Paula Abdul (Duet With The Wild Pair),7z38bideBRvGAgjXe2SECm,4PpmBoqphQusNFsxuVKb6j,7zduRJgS6v79QmNUhKGozu
Escapade,Janet Jackson,5HAv1Ckfe50DUjv8ghwTrz,4qwGe91Bz9K2T8jXTZ815W,4OD3LU6001esAtFshDX46M
Black Velvet,Alannah Myles,1KU5EHSz04JhGg3rReGJ0N,6IYnSXO40Bh7Zdqhf6rQoj,1Ghv7iViywM23K8BRFggQv
Love Will Lead You Back,Taylor Dayne,3HLgjHYaEhKFvV4SSvI9Te,32lVGr0fSRGT6okLKHiP68,2Zfh05UDjO13pJqtVcr8b9
I'll Be Your Everything,Tommy Page,4K0fYuC7qJx5P7Yh0Ch2zo,4TPWj56uIO4N5puju96P0J,6nTtN4mMMCLkn5jF1wfRWf
Nothing Compares 2 U,Sinead O'Connor,5GHY1DFWKz3Prg2V0Iodqo,4sD9znwiVFx9cgRPZ42aQ1,0fV9DAddjwNZcmCP1Q8b01
Vogue,Madonna,27QvYgBk0CHOVHthWnkuWt,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0
Hold On,Wilson Phillips,4VZDv8sASBS8UruUBGTFdk,1yMYjh77WgOVafRkI50mim,1Xi55xFMaymXdSWshmxhw2
"It Must Have Been Love (From ""Pretty Woman"")",Roxette,6kvoHl80mfCVTv7XnZkjQn,2SHhfs4BiDxGQ3oxqf0UHY,3dWX1xFUaalRlaaVpe4EPF
Step By Step,New Kids On The Block,6J6RWKCPN5RFKHUKEUFjxS,55qiaow2sDYtjqu1mwRua6,4dCdnfD0shXGuHtyTOtx8q
She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,3Mn0WiIUimQrekCDxzaCGV,0bByarMN8ryEFQsRo6iCUN,0WnOmOLWUqY3niFaFZ4iyH
Vision Of Love,Mariah Carey,0gLQ6jhJsyYfl7PrD1RZ7X,4iHNK0tOyZPYnBU7nGAgpQ,5SwNGsGw1I8H361DKiYnnn
If Wishes Came True,Sweet Sensation,5gAdATsfINRIljv4LbrKX2,0DSE3n3008wiKzfd8vNhWy,5qn1wxqcIjEQl36RM4ZHWR
"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,1sUTfgduT0WIQO8kXKXxLC,6h2bWHWTJL38N8dqocVaif,5QsPmoN7UK8tL5NRtSuC2Y
Release Me,Wilson Phillips,1rIy3lkFJnMsTLZpxFmYU8,1yMYjh77WgOVafRkI50mim,1Xi55xFMaymXdSWshmxhw2
(Can't Live Without Your) Love And Affection,Nelson,3JjY2L2bqql54j1SjnjQ23,5jJcbGPjjyEhAoU02ynHaA,3bF75h2NG3y918xMulJ2UI
Close To You,Maxi Priest,33I3oS8UkebR3KRvqxD9X0,3aTuTR5Nf6pVW3837q2ZL7,3aaKD8vFZnUI8EjHpiV9AQ
Praying For Time,George Michael,72LKSYwvDYp9acfM5TEgBK,19ra5tSw0tWufvUp8GotLo,3wefJju6OeLfLCd5KJWi7o
I Don't Have The Heart,James Ingram,5In7xBveNACCRX2uWNoPuW,5bTTx0CRvZj1kRJwUsWWYo,5gN7Im7VUNQm7sJnmdofMc
Black Cat,Janet Jackson,4tYpYYoOI7WDxbCnPninwE,4qwGe91Bz9K2T8jXTZ815W,4OD3LU6001esAtFshDX46M
Ice Ice Baby,Vanilla Ice,3XVozq1aeqsJwpXrEZrDJ9,7GXXMm3DB1VswVcuGyInUd,20O6lfaDAoMhUj5TAvVbb6
Love Takes Time,Mariah Carey,48l7PNpT2fBoT4cdLW6EzP,4iHNK0tOyZPYnBU7nGAgpQ,5SwNGsGw1I8H361DKiYnnn
I'm Your Baby Tonight,Whitney Houston,3SmPl0CGxvvkQCrTv7edEE,6XpaIBNiVzIetEPCWDvAFP,5LaUUDnUTySWnJLj1xiBnw
Because I Love You (The Postman Song),Stevie B,31KFfR180bYoPqqy671tXm,6V7pNWhlJpD0s0bMdB1PU9,1BSdnvV7Rk8KozKZzoeWSo
Justify My Love,Madonna,6NBGabiAuQklrfkufcOqlN,6tbjWDEIzxoDsBA1FuhfPW,5MzwGwnO9gkh0z6Nl4FF8h
Love Will Never Do (Without You),Janet Jackson,1SkJ8HjZUZRPYT3R2rh5sA,4qwGe91Bz9K2T8jXTZ815W,4OD3LU6001esAtFshDX46M
The First Time,Surface,60Iwu57QTP1EyEiy3tf2nB,7dXeJ8kAqTqtvNWQNV3sdU,6nBTZOiCVSV4QiQxw0ezVp
Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,7eheoW4hxrH51ww2QePVwF,7krx6UBDKLwE0q3s3fesqF,7wlnHCWKkBXBWtYgpaCaz7
All The Man That I Need,Whitney Houston,07M76e7IXxYdnC1BBiJxEX,6XpaIBNiVzIetEPCWDvAFP,5LaUUDnUTySWnJLj1xiBnw
Someday,Mariah Carey,6TSM5vkz0WzyZsNAKKYDcw,4iHNK0tOyZPYnBU7nGAgpQ,5SwNGsGw1I8H361DKiYnnn
One More Try,Timmy T.,2drQ6wg2hdl6RDslarifh8,5gqcLXiJcBVEduXVle7JN1,2ChU1JJwMIAMMCYJi6ovMl
Coming Out Of The Dark,Gloria Estefan,5x9MJycRilBm2SNavzt9yF,5IFCkqu9J6xdWeYMk5I889,1TVVVSbdBRF6KtffVu0p2g
I've Been Thinking About You,Londonbeat,02KLiEs31kxh1krQJezlTL,0gcMPgunYh4rX1UOdvZKBn,2VMlyvdWmrkvQPqMIITCg3
You're In Love,Wilson Phillips,5KNbCF0FpIWuPE8x6bhGgw,1yMYjh77WgOVafRkI50mim,1Xi55xFMaymXdSWshmxhw2
Baby Baby,Amy Grant,3IDsegNBHC4pjGCOMTQYlU,72Nhcx7prNk2ZCxhx0Y5es,6YbWlg2x8aIHASDTunWF8H
Joyride,Roxette,4wj8ppW6nJ5hYlgfeJNBn2,2SHhfs4BiDxGQ3oxqf0UHY,2s39oUayLt0O5uXkdgmheY
I Like The Way (The Kissing Game),Hi-Five,0u16RbrSY7DWF3WAr0aaZ3,0EVUivUkugMtNF09L4QBMH,43IPTs0eMLLS8Q3AYYayME
I Don't Wanna Cry,Mariah Carey,1hFtJ5rV3aAm58ErijHdFO,4iHNK0tOyZPYnBU7nGAgpQ,5SwNGsGw1I8H361DKiYnnn
More Than Words,Extreme,1gVgkQFOKa8Wc1HYsJtPdH,6w7j5wQ5AI5OQYlcM15s2L,7DKHQxJTI32UyCdDdGwvRC
Rush Rush,Paula Abdul,015qd1I4v00JIoK7yOUgKC,4PpmBoqphQusNFsxuVKb6j,6gHhunUztPgpyBmzeie6MH
Unbelievable,EMF,5VYTKiOnHw4iTrB9pG3yum,39oSLGo3HkaeYXzUEGgAGQ,475PE6J6LTBGBpt26rRrHe
(Everything I Do) I Do It For You,Bryan Adams,6eBK3edMW7bEzecF1eCezc,3Z02hBLubJxuFJfhacLSDc,061uAXmheZOILmf2rr3tTn
The Promise Of A New Day,Paula Abdul,5m8xVZhlM7E2mL9uuxZpF6,4PpmBoqphQusNFsxuVKb6j,6gHhunUztPgpyBmzeie6MH
I Adore Mi Amor,Color Me Badd,05R2lE5g9hnaSmxIrUl3C0,1QtIfAa6y7w2JhxYJhYeUG,17mrdLXkhmlY36jRm9cUbw
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,5hWdgGVcfTeLPAiHM6EZG9,4046bnFxFJdLEtG7F2qXaV,03ZfzcyHfeWSuADL87VuTQ
Emotions,Mariah Carey,0cELvuwJW1acISUHYB6suj,4iHNK0tOyZPYnBU7nGAgpQ,0SHpIbyBLUugMXsl3yNkUz
Romantic,Karyn White,1eDCizNe4EQMj7okkjIeXo,5lJBrQQ88JjskJmJeVKX4F,3Xa92ersI2ffOejB5sNeqP
Cream,Prince And The N.P.G.,4QnjK45IBBZRVRWTEeZ3T8,5a2EaR3hamoenG9rDuVn8j,3oHGfGzLTOqgocxq8sH4NJ
When A Man Loves A Woman,Michael Bolton,3ascnOSOR5MX901ylGuhcl,6YHEMoNPbcheiWS2haGzkn,3tu5RTLzk7J2Oe30hspuPm
Set Adrift On Memory Bliss,P.M. Dawn,1n00Xu0vbe6jUaR3df4hqX,5DgjOwTN6o76J5Gf8MzEoL,3rwah2cvBMLRkd1rQUBv6f
Black Or White,Michael Jackson,7EsjkelQuoUlJXEw7SeVV4,3fMbdgg4jU18AjLCKBhRSm,0oX4SealMgNXrvRDhqqOKg
All 4 Love,Color Me Badd,4XmsMIMjvDIFEjeY3ycMzW,1QtIfAa6y7w2JhxYJhYeUG,17mrdLXkhmlY36jRm9cUbw
Don't Let The Sun Go Down On Me,George Michael/Elton John,6Zkulfbv0ebe7tukkftvd1,3PhoLpVuITZKcymswpck5b,1bnoqPJyaxMCtYuSprcBTD
I'm Too Sexy,Right Said Fred,1MQrMQwfqjgOjXEUaN9AMd,15ajdFAi5bjj5pS9laBfBL,0GeBgrCuLqz4NKMiv1aRez
To Be With You,Mr. Big,0eifvmNPHWaSh4IKNR4Xva,5OfhOoKunSnuubxxRML8J3,2Y7fURPZCCr4iZIrM2S3dR
Save The Best For Last,Vanessa Williams,7okbmgA8lRBGl5limZ7LFM,75L9s8KVrhCNtBUkZFnDFW,0ksxzYuZtQz1kYrZEhXDjV
Jump,Kris Kross,27AHAtAirQapVldIm4c9ZX,2zrZfs23sjuHDv4E6YRmNf,5bGumbB29JBPlv4ECVURka
I'll Be There,Mariah Carey,5t1OvYkhjQzWrxlE3UcDb6,4iHNK0tOyZPYnBU7nGAgpQ,4brWwgz4lEG49fVDXajWvL
Baby Got Back,Sir Mix-A-Lot,1SAkL1mYNJlaqnBQxVZrRl,3TQ9JTBI2n2hfo7aRONEYV,6c62jxWCe2aisIudaDRcaP
This Used To Be My Playground,Madonna,637V2ymBt4Ljlbz4EmRys8,6tbjWDEIzxoDsBA1FuhfPW,7kUiJdXqLkMTkpY0PmXUv5
"End Of The Road (From ""Boomerang"")",Boyz II Men,3l3xTXsUXeWlkPqzMs7mPD,6O74knDqdv3XaWtkII7Xjp,3jknvlUSe6D9Oyn2E3JBLO
How Do You Talk To An Angel,The Heights,2QVHmiFTjFsHyxONRdbkcq,3VvCoGaJ64OBTnhiqta7XL,1aF9JPXdMLYIBOSDbPYdBD
I Will Always Love You,Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,6XpaIBNiVzIetEPCWDvAFP,7JVJlkNNobS0GSoy4tCS96
A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,4tS8xQfyPGc7f4lJ1JP6BX,49iKbKGqgn8OESkW5WduX0,3JoYvcDgsinWj0xCb4SaoC
Informer,Snow,2LjiPAQOVazT8sRyXL3XRs,3uZFBSsMiooimnprFL9jD1,6bNWz7bHK8M0xPfAPmFSRW
Freak Me,Silk,5CdJveJgiGXoGwDFqF6afp,3Z71jEhwoPE4xzzUNhKKGD,1ujRHjYVLKXK7do7CnahUQ
That's The Way Love Goes,Janet Jackson,29rQJydAlO0uMyWvRIZxQg,4qwGe91Bz9K2T8jXTZ815W,7qIuZgsMkRuh7rzi4qVcpg
Weak,SWV,71EHOyEOhNx1SzTebRRyng,2NmK5FyrQ18HOPXq1UBzqa,2BBrAtWY0c6dPio5b2JYFK
"Can't Help Falling In Love (From ""Sliver"")",UB40,7ojJ4XvqBhBcteM0zjMebT,69MEO1AADKg1IZrq2XLzo5,0B0RuH2PSWoEkIvi75xY5d
Dreamlover,Mariah Carey,5m9aremBVDMMMAP1tfFCbx,4iHNK0tOyZPYnBU7nGAgpQ,5Mr8FpZP1DaLDxjbMD7GcR
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,391CwgcBxvUHmEKda2b5In,7dnB1wSxbYa8CejeVg98hz,2frbTcZJoMRuAbeXpuOx0Z
Again,Janet Jackson,0IaMMHVbpJ0LrRAeigWOXr,4qwGe91Bz9K2T8jXTZ815W,7qIuZgsMkRuh7rzi4qVcpg
Hero,Mariah Carey,5mgCMlxQW7fmHbrdJuowbB,4iHNK0tOyZPYnBU7nGAgpQ,5Mr8FpZP1DaLDxjbMD7GcR
All For Love,Bryan Adams/Rod Stewart/Sting,0dkeKH0PsiIFQJh8tmjPTF,3Z02hBLubJxuFJfhacLSDc,6XkXta8AXNmXkZAxM0CYqW
The Power Of Love,Celine Dion,5kK1Iru9ogP3Iy1zsANU1n,4S9EykWXhStSc15wEx8QFK,6Po5zdKMIH5Xk99vjXyQpC
The Sign,Ace Of Base,0hrBpAOgrt8RXigk83LLNE,5ksRONqssB7BR161NTtJAm,5UwIyIyFzkM7wKeGtRJPgB
Bump N' Grind,R. Kelly,0DBIL8arX0Zo6eAuxNIpik,2mxe0TnaNL039ysAj51xPQ,11UWeyxXNreHeZwEViqs3y
I Swear,All-4-One,4WUnM4KNZ0kjp0CUeoyOnS,1B8ySGDAiXTCvnJNH4HSCG,4L5ZA0GukWNWjsk9b7HHDy
"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,73QZwkXJa4BXj0Lbh82jxA,7iijQ9ytBh9ZZDu8CrLhKi,2Db5q1EYr8oGNaE8jZDFU6
I'll Make Love To You,Boyz II Men,61sQYdFNS6sEBYCyr1q5gn,6O74knDqdv3XaWtkII7Xjp,1IWhZEOwEoXbOB4a40XaR3
On Bended Knee,Boyz II Men,7MYmo0JJJDmu4MZTSAF9y3,6O74knDqdv3XaWtkII7Xjp,1IWhZEOwEoXbOB4a40XaR3
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,3QRM0qZB7oMYavveH0iEqx,1VJspRsoC6c0bvqhnSiFCs,1fSD1yTlcwVUWdpK7Nr7v5
Creep,TLC,1aWV3uY3SIEZVbmv45oFWS,0TImkz4nPqjegtVSMZnMRq,5eg56dCpFn32neJak2vk0f
Take A Bow,Madonna,5oqukcHWfqq7HGjyKwLX1y,6tbjWDEIzxoDsBA1FuhfPW,1saoZHjleM0tAQQoCvpMrB
This Is How We Do It,Montell Jordan,6uQKuonTU8VKBz5SHZuQXD,0iVrCROxeyon7MZUW3MfzT,4GZFWGyRE8SfRw8wEu3WoL
Have You Ever Really Loved A Woman?,Bryan Adams,32Gf5A7Hr8RdgggXG0Fdks,3Z02hBLubJxuFJfhacLSDc,29t8lxRlQIyG4K5Xaydt46
Waterfalls,TLC,6qspW4YKycviDFjHBOaqUY,0TImkz4nPqjegtVSMZnMRq,5eg56dCpFn32neJak2vk0f
Kiss From A Rose,Seal,3YKptz29AsOlm7WAVnztBh,5GtMEZEeFFsuHY8ad4kOxv,1mSECpFqHRW6leG4idqTE1
You Are Not Alone,Michael Jackson,3AoeaZs8dFemFJr3JdzOL0,3fMbdgg4jU18AjLCKBhRSm,3OBhnTLrvkoEEETjFA3Qfk
"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,0BJYNipGyMrw4ngKDJXzXZ
Fantasy,Mariah Carey,6xkryXuiZU360Lngd4sx13,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J
"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,1X3ypzPnyerpZuMqrDFK29,6XpaIBNiVzIetEPCWDvAFP,4feyjHLm31HxeKGegVXYPZ
One Sweet Day,Mariah Carey & Boyz II Men,7ySbfLwdCwl1EM0zNCJZ38,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J
"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,28UMiBhn383n9S7GL4tsxD,4S9EykWXhStSc15wEx8QFK,2vk0n8aeQSO74VtQBbNDPR
Always Be My Baby,Mariah Carey,2aBxt229cbLDOvtL7Xbb9x,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J
Tha Crossroads,Bone Thugs-N-Harmony,5KSJ9k1FYjFLnIRlJT2wF8,5spEJXLwD1sKUdC2bnOHPg,3r25XjxAmLMOhOWoV6X8N9
How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,2S2x5N5VJNn7vqYukvoFFC,1ZwdS5xdxEREPySFridCfh,78iX7tMceN0FsnmabAtlOC
You're Makin' Me High/Let It Flow,Toni Braxton,5bJ796cOnGBzSN5bm4mwMj,3X458ddYA2YcVWuVIGGOYe,6rxtWZH5ua9eANwWdwwf9o
Macarena (Bayside Boys Mix),Los Del Rio,4oaj36KzXRgDg4McgcTsZK,2JXn03fudjyRkQ1Ye9f5rk,6yPJmxBhq3zxj9gfTddfyU
No Diggity,BLACKstreet (Featuring Dr. Dre),6MdqqkQ8sSC0WB4i8PyRuQ,2P3cjUru4H3fhSXXNxE9kA,2zGZLQiFl9UubtrVmtIkbi
Un-Break My Heart,Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,3X458ddYA2YcVWuVIGGOYe,6rxtWZH5ua9eANwWdwwf9o
Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,0uq5PttqEjj3IH1bzwcrXF,3x2jF7blR6bFHtk4MccsyJ
Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1EM23A621Z0QyTlWKu7T1l,59wfkuBoNyhDMQGCljbUbA,4OGaOZUHLhSeiicZB909aL
Hypnotize,The Notorious B.I.G.,7KwZNVEaqikRSBSpyhXK2j,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB
MMMBop,Hanson,0lnxrQAd9ZxbhBBe7d8FO8,0SdiiPkr02EUdekHZJkt58,3StpQT9Qd87FSeWeQAdg1h
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,3QHONiXGMGU3z68mQInncF,59wfkuBoNyhDMQGCljbUbA,46JQVqJpOg8opDLUl1qHT1
Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,4INDiWSKvqSKDEu7mh8HFz,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB
Honey,Mariah Carey,5NaOWLOmVjcA3M5spRATN9,4iHNK0tOyZPYnBU7nGAgpQ,7aDBFWp72Pz4NZEtVBANi9
4 Seasons Of Loneliness,Boyz II Men,027tq4cWr0kRxLTfdxvM1L,6O74knDqdv3XaWtkII7Xjp,4zLchzG29ngh0MJgiy5GQx
Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1L9fzw2pXprOqtemTwtxXF,3PhoLpVuITZKcymswpck5b,5WupqgR68HfuHt3BMJtgun
Truly Madly Deeply,Savage Garden,2ntpyUU3itxHWcJnOJmVic,3NRFinRTEqUCfaTTZmk8ek,0980NRxcxOXllQhJQ8iPu4
Together Again,Janet,1aJnGme5ZRltYTp8FJ52eZ,4qwGe91Bz9K2T8jXTZ815W,1uFp52Q9EXLNA6DTRYnpTj
Nice & Slow,Usher,5L0KDoZklMgs9GPoonneEl,23zg3TcAtWQy7J6upgbUnj,0fQdoem8dnrl80YcZzQ8f0
My Heart Will Go On,Celine Dion,33LC84JgLvK2KuW43MfaNq,4S9EykWXhStSc15wEx8QFK,1tfS7Fo1UtAxQSf256fnYs
Gettin' Jiggy Wit It,Will Smith,0weAUscowxeqDtpCgtbpgp,41qil2VaGbD194gaEcmmyx,2esWeP8Ln1sXA0jbDmi3Zq
All My Life,K-Ci & JoJo,5GorFaKkP2mLREQvhSblIg,05RZIdfz59ZW2FvFuwnmNK,5cmtcMzuUZq8vxS5T7NVPu
Too Close,Next,5IFCyWplye09HytIP80RCF,2MGT7CYlixSPxAnnkhLpaA,3Pmonb2UZ9zckdh5S5ibVm
My All,Mariah Carey,3RSpK5Y0y5tl25qvssrwJ6,4iHNK0tOyZPYnBU7nGAgpQ,7aDBFWp72Pz4NZEtVBANi9
The Boy Is Mine,Brandy & Monica,6sHsXIJoEN5JpdkGMQDJxt,05oH07COxkXKIMt6mIPRee,1Co6e9ag1gRKcWdG7xKcCi
I Don't Want To Miss A Thing,Aerosmith,5qlJg0Wbj3sslxfwiaRNpq,7Ey4PD4MYsKc5I2dolUwbH,3fk5Yk62Lekng4NQ89980F
The First Night,Monica,5rWzxloNXvbRPhlC1O2b6T,6nzxy2wXs6tLgzEtqOkEi2,6mIyViyBHV4eoQqI4JZByh
